,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603707,健友股份,14.73,-0.61,-0.09,47452,70428652.0,1.48,14.95,14.73,14.82,14.82,0.29,29.46,3.83
1,2,600062,华润双鹤,21.65,-0.73,-0.16,197113,427915905.0,2.57,22.04,21.48,21.68,21.81,1.92,12.08,2.21
2,3,600196,复星医药,26.81,-0.92,-0.25,168112,455191120.0,1.74,27.27,26.8,27.01,27.06,0.79,26.71,1.51
3,4,603367,辰欣药业,14.3,-1.11,-0.16,45508,65632846.0,2.28,14.59,14.26,14.57,14.46,1.01,12.2,1.11
4,5,000153,丰原药业,6.25,-1.11,-0.07,103852,65926180.84,3.16,6.45,6.25,6.29,6.32,2.28,14.79,1.45
5,6,002393,力生制药,17.08,-1.16,-0.2,20516,35443928.2,2.43,17.5,17.08,17.28,17.28,0.8,19.52,0.89
6,7,002675,东诚药业,13.5,-1.32,-0.18,71609,97991519.42,3.22,13.91,13.47,13.69,13.68,0.96,50.03,2.47
7,8,002399,海普瑞,11.09,-1.42,-0.16,39643,44504987.0,2.58,11.35,11.06,11.25,11.25,0.32,15.64,1.34
8,9,600812,华北制药,5.56,-1.59,-0.09,109655,61781538.0,2.65,5.7,5.55,5.63,5.65,0.64,69.83,1.78
9,10,002038,双鹭药业,7.26,-1.76,-0.13,140052,103283310.85,2.84,7.46,7.25,7.35,7.39,1.64,-334.25,1.32
10,11,002550,千红制药,6.24,-1.89,-0.12,158971,100583345.68,2.83,6.41,6.23,6.33,6.36,1.75,19.35,3.23
11,12,300026,红日药业,4.05,-2.88,-0.12,666440,274869962.24,4.08,4.2,4.03,4.15,4.17,2.48,54.2,1.38
12,13,300255,常山药业,19.5,-5.39,-1.11,473801,963937898.98,8.44,21.22,19.48,20.62,20.61,5.17,1843.77,9.85
