,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300412,迦南科技,3.36,1.82,0.06,179624,59867367.0,3.94,3.39,3.26,3.3,3.3,3.8,70.02,1.63
1,2,301201,诚达药业,18.07,1.69,0.3,22874,40946027.95,5.51,18.45,17.47,17.85,17.77,2.62,55.53,1.24
2,3,688073,毕得医药,29.58,1.3,0.38,8224,24114247.0,3.12,29.7,28.79,29.02,29.2,1.94,25.93,1.36
3,4,603739,蔚蓝生物,10.64,0.66,0.07,36225,38142581.0,2.37,10.65,10.4,10.61,10.57,1.43,45.86,1.57
4,5,301230,泓博医药,19.86,0.46,0.09,9926,19476021.6,2.88,19.97,19.4,19.97,19.77,1.29,86.76,2.61
5,6,688621,阳光诺和,31.0,0.39,0.12,16050,49057774.0,3.4,31.19,30.14,30.92,30.88,1.43,11.68,3.18
6,7,300683,海特生物,21.47,0.33,0.07,5889,12592991.0,2.8,21.75,21.15,21.68,21.4,0.48,-61.72,1.14
7,8,688247,宣泰医药,7.74,0.26,0.02,8928,6856201.0,3.37,7.86,7.6,7.7,7.72,0.63,32.4,2.9
8,9,301393,昊帆生物,35.98,0.22,0.08,4555,16285535.12,2.28,36.21,35.39,36.0,35.9,1.28,29.52,1.75
9,10,688238,和元生物,4.1,0.0,0.0,61754,25227869.0,3.66,4.17,4.02,4.11,4.1,1.32,-11.71,1.37
10,11,688131,皓元医药,24.16,-0.04,-0.01,15659,37649350.0,2.19,24.35,23.82,23.98,24.17,0.76,36.12,1.94
11,12,301509,金凯生科,26.07,-0.08,-0.02,11182,28903635.9,3.03,26.29,25.5,26.14,26.09,1.97,48.92,1.47
12,13,301047,义翘神州,55.34,-0.2,-0.11,5711,31425500.7,2.47,55.76,54.39,55.45,55.45,0.46,49.21,1.16
13,14,688222,成都先导,8.77,-0.23,-0.02,28065,24341470.0,3.87,8.88,8.54,8.8,8.79,0.7,172.29,2.6
14,15,600222,太龙药业,4.34,-0.23,-0.01,57831,24979976.0,2.76,4.4,4.28,4.38,4.35,1.03,46.79,1.6
15,16,603127,昭衍新药,13.53,-0.29,-0.04,113027,150951874.0,3.83,13.65,13.13,13.58,13.57,1.79,-29.87,1.28
16,17,300725,药石科技,25.74,-0.35,-0.09,30561,77686527.17,3.64,25.99,25.05,25.9,25.83,1.81,26.04,1.88
17,18,002250,联化科技,4.64,-0.43,-0.02,101017,46442257.56,3.43,4.7,4.54,4.65,4.66,1.1,151.31,0.67
18,19,300363,博腾股份,11.79,-0.51,-0.06,55485,64895532.21,3.38,11.94,11.54,11.9,11.85,1.11,-18.91,1.21
19,20,300347,泰格医药,48.92,-0.57,-0.28,57732,278514890.15,4.51,49.48,47.26,49.2,49.2,1.02,42.93,2.04
20,21,301520,万邦医药,35.53,-0.7,-0.25,5158,18242559.2,2.77,35.87,34.88,35.58,35.78,3.09,21.52,1.59
21,22,300759,康龙化成,19.99,-0.84,-0.17,199861,395372742.81,3.97,20.17,19.37,19.91,20.16,1.4,16.05,2.75
22,23,688202,美迪西,24.2,-0.86,-0.21,21328,51097148.0,3.15,24.37,23.6,24.23,24.41,1.74,-23.2,1.35
23,24,603456,九洲药业,12.32,-0.96,-0.12,63102,77361122.0,2.49,12.48,12.17,12.41,12.44,0.7,11.66,1.32
24,25,300012,华测检测,10.27,-1.25,-0.13,137543,140984940.31,3.27,10.47,10.13,10.43,10.4,0.96,19.79,2.68
25,26,301096,百诚医药,34.97,-1.38,-0.49,27766,96623716.76,4.51,35.93,34.33,35.57,35.46,4.02,14.19,1.36
26,27,002821,凯莱英,61.05,-1.58,-0.98,27648,168732633.04,2.37,61.97,60.5,61.53,62.03,0.84,22.49,1.37
27,28,000739,普洛药业,14.95,-1.58,-0.24,80660,119685378.81,3.69,15.25,14.69,15.17,15.19,0.69,13.99,2.76
28,29,301333,诺思格,38.64,-1.73,-0.68,10196,39119630.49,3.03,39.19,38.0,39.19,39.32,1.8,31.7,2.06
29,30,002370,亚太药业,2.79,-2.11,-0.06,272834,76703881.53,5.96,2.93,2.76,2.88,2.85,4.48,155.21,3.43
30,31,300404,博济医药,7.29,-2.28,-0.17,82510,60225091.6,4.83,7.55,7.19,7.41,7.46,2.99,46.23,2.87
31,32,600721,百花医药,5.79,-2.36,-0.14,168266,97411705.0,4.22,5.96,5.71,5.85,5.93,4.4,48.8,3.02
32,33,688076,XD诺泰生,55.98,-3.0,-1.73,28160,159085520.0,4.23,58.24,55.8,58.1,57.71,1.28,27.08,5.04
33,34,300630,普利制药,8.01,-3.14,-0.26,285353,230186203.78,8.34,8.51,7.82,8.31,8.27,8.44,-31.85,1.3
34,35,300149,睿智医药,4.61,-3.96,-0.19,291043,133561395.6,7.5,4.83,4.47,4.7,4.8,5.83,-18.31,1.65
35,36,688710,益诺思,25.27,-4.89,-1.3,83763,216215684.0,8.62,27.48,25.19,27.07,26.57,31.61,18.62,1.53
36,37,603259,药明康德,37.29,-5.38,-2.12,727966,2727650007.0,5.43,39.0,36.86,39.0,39.41,2.88,12.81,1.98
