,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688172,燕东微,24.55,19.99,4.09,220025.0,504446788.0,19.31,24.55,20.6,20.98,20.46,3.79,-180.89,2.0
1,2,872374,云里物里,41.75,11.33,4.25,73859.0,304565515.97,17.57,44.99,38.4,38.44,37.5,21.92,116.19,13.42
2,3,002456,欧菲光,17.34,10.03,1.58,7454051.0,12370592974.19,9.84,17.34,15.79,15.79,15.76,22.92,913.99,15.85
3,4,600206,有研新材,14.62,10.01,1.33,67965.0,99364114.0,0.0,14.62,14.62,14.62,13.29,0.8,81.01,3.19
4,5,002298,中电兴发,5.75,9.94,0.52,292153.0,165104633.5,9.94,5.75,5.23,5.3,5.23,4.47,-8.49,1.32
5,6,688469,芯联集成-U,5.63,9.75,0.5,3393721.0,1896670658.0,13.65,5.86,5.16,5.22,5.13,7.72,-43.53,3.32
6,7,300897,山科智能,23.56,8.97,1.94,54072.0,124843014.78,15.82,24.97,21.55,21.85,21.62,8.59,27.61,2.37
7,8,300417,南华仪器,13.66,7.22,0.92,158025.0,213801303.75,11.46,14.3,12.84,13.0,12.74,18.19,74.48,3.97
8,9,603662,柯力传感,41.94,5.56,2.21,304632.0,1291723498.0,9.74,43.7,39.83,39.83,39.73,10.85,46.48,4.53
9,10,603005,晶方科技,28.44,5.26,1.42,857975.0,2395638362.0,5.63,28.8,27.28,27.28,27.02,13.16,75.41,4.39
10,11,688286,敏芯股份,54.77,5.23,2.72,34006.0,183947773.0,6.86,55.75,52.18,52.99,52.05,6.07,-47.82,3.03
11,12,603350,安乃达,38.08,4.85,1.76,106236.0,404127926.0,7.27,39.0,36.36,36.4,36.32,37.39,38.99,3.33
12,13,300643,万通智控,14.27,4.39,0.6,212541.0,298333968.0,6.14,14.45,13.61,13.75,13.67,9.23,29.15,2.99
13,14,688458,美芯晟,39.4,3.99,1.51,63151.0,245082731.0,5.54,39.7,37.6,38.33,37.89,7.64,-102.2,2.25
14,15,688051,佳华科技,26.0,3.67,0.92,25557.0,66653637.0,10.57,27.27,24.62,25.25,25.08,3.3,-48.08,2.54
15,16,300112,万讯自控,9.46,3.28,0.3,196331.0,184195359.42,3.49,9.5,9.18,9.31,9.16,8.26,128.56,2.51
16,17,688582,芯动联科,48.75,3.26,1.54,134626.0,668580411.0,7.27,51.29,47.86,47.88,47.21,5.52,106.07,8.76
17,18,688539,高华科技,28.35,3.09,0.85,39075.0,110939022.0,6.84,29.45,27.57,27.9,27.5,4.4,87.42,3.01
18,19,688002,睿创微纳,53.79,2.93,1.53,168351.0,929343436.0,8.17,57.17,52.9,52.9,52.26,3.75,37.43,4.8
19,20,603197,保隆科技,41.3,2.81,1.13,84200.0,348911419.0,4.46,42.1,40.31,40.31,40.17,3.99,26.42,2.83
20,21,002073,软控股份,8.37,2.7,0.22,552645.0,460842542.52,4.17,8.5,8.16,8.19,8.15,5.61,18.55,1.51
21,22,688296,和达科技,13.16,2.65,0.34,37031.0,48892005.0,5.23,13.5,12.83,12.83,12.82,3.45,413.08,2.03
22,23,000901,航天科技,13.41,2.6,0.34,803048.0,1076735344.95,3.21,13.59,13.17,13.2,13.07,10.06,-741.76,2.55
23,24,688689,银河微电,24.95,2.42,0.59,30577.0,76092004.0,4.8,25.55,24.38,24.7,24.36,2.37,53.68,2.75
24,25,688595,芯海科技,37.19,2.28,0.83,89984.0,341622214.0,5.83,38.98,36.86,37.3,36.36,6.32,-34.55,7.29
25,26,002414,高德红外,8.6,2.26,0.19,850273.0,738534777.39,3.45,8.8,8.51,8.51,8.41,2.5,548.6,5.39
26,27,300701,森霸传感,10.35,2.07,0.21,104401.0,107147905.58,5.23,10.59,10.06,10.17,10.14,4.33,59.54,3.12
