,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600467,好当家,1.64,10.07,0.15,727460,116203569.0,10.07,1.64,1.49,1.49,1.49,4.98,44.4,0.71
1,2,002069,獐子岛,2.61,2.76,0.07,91377,23599233.55,5.91,2.66,2.51,2.56,2.54,1.29,-42.42,35.94
2,3,002696,百洋股份,3.87,1.04,0.04,34113,13036736.0,2.35,3.87,3.78,3.85,3.83,0.99,-27.17,0.97
3,4,600257,大湖股份,4.31,0.94,0.04,164852,70447332.0,2.81,4.33,4.21,4.25,4.27,3.43,-75.25,2.41
4,5,600097,开创国际,7.29,0.83,0.06,22866,16636871.0,3.32,7.42,7.18,7.3,7.23,0.95,-33.84,0.81
5,6,603668,天马科技,11.48,0.7,0.08,36671,41506049.0,2.81,11.5,11.18,11.41,11.4,0.73,51.43,2.54
6,7,603739,蔚蓝生物,10.64,0.66,0.07,36225,38142581.0,2.37,10.65,10.4,10.61,10.57,1.43,45.86,1.57
7,8,300268,ST佳沃,6.1,0.33,0.02,4127,2499993.0,1.48,6.11,6.02,6.08,6.08,0.31,-1.35,-0.8
8,9,002385,大北农,3.91,-0.51,-0.02,316455,123016500.98,3.05,3.96,3.84,3.93,3.93,0.96,-54.22,2.04
9,10,000798,中水渔业,6.29,-0.63,-0.04,41641,26267786.0,2.84,6.42,6.24,6.31,6.33,1.14,16.28,4.35
10,11,300094,国联水产,2.81,-0.71,-0.02,445397,124291295.0,3.53,2.84,2.74,2.82,2.83,4.03,90.37,1.22
11,12,603609,禾丰股份,6.66,-0.75,-0.05,28386,18858551.0,2.68,6.75,6.57,6.73,6.71,0.31,-89.91,0.96
12,13,002086,东方海洋,1.88,-1.05,-0.02,49347,9269214.0,3.68,1.92,1.85,1.9,1.9,0.55,-44.4,2.34
13,14,600438,通威股份,18.69,-1.42,-0.27,172961,325419016.0,3.06,19.19,18.61,18.82,18.96,0.38,-13.44,1.64
14,15,001313,粤海饲料,6.54,-2.24,-0.15,23525,15404804.37,3.74,6.73,6.48,6.69,6.69,1.08,-47.71,1.77
15,16,300189,神农种业,2.13,-2.29,-0.05,340358,72154669.52,3.67,2.17,2.09,2.16,2.18,3.84,-69.2,2.89
16,17,002311,海大集团,36.66,-2.34,-0.88,43586,160531942.16,3.25,37.69,36.47,37.4,37.54,0.26,14.35,3.03
