,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603273,天元智能,16.58,10.02,1.51,40556.0,64929183.0,10.68,16.58,14.97,15.03,15.07,7.57,76.43,4.02
1,2,300344,立方数科,3.33,3.1,0.1,124517.0,40788884.64,4.02,3.33,3.2,3.23,3.23,1.95,-31.5,6.13
2,3,300619,金银河,23.47,3.03,0.69,79374.0,186090972.29,11.06,24.54,22.02,22.6,22.78,7.22,-120.78,1.92
3,4,300019,硅宝科技,11.27,1.9,0.21,37781.0,41992299.36,3.44,11.28,10.9,11.07,11.06,1.09,21.78,1.81
4,5,300960,通业科技,18.89,1.67,0.31,26845.0,50287734.0,3.66,19.12,18.44,18.6,18.58,2.89,68.21,3.34
5,6,002524,光正眼科,3.59,1.41,0.05,502332.0,180350808.76,6.78,3.72,3.48,3.72,3.54,9.88,730.53,6.34
6,7,002811,郑中设计,6.64,1.37,0.09,21338.0,14024450.6,2.75,6.66,6.48,6.62,6.55,0.86,14.0,1.81
7,8,300041,回天新材,7.4,1.37,0.1,50653.0,37147862.98,2.19,7.42,7.26,7.28,7.3,0.93,15.13,1.49
8,9,300517,海波重科,8.45,1.32,0.11,20284.0,16884490.0,3.6,8.45,8.15,8.34,8.34,1.64,53.73,1.63
9,10,002593,日上集团,2.65,1.15,0.03,57927.0,15214321.0,2.29,2.65,2.59,2.63,2.62,1.02,29.59,0.89
10,11,833873,中设咨询,2.87,1.06,0.03,7862.0,2239212.49,3.17,2.9,2.81,2.83,2.84,0.72,-5.77,1.15
11,12,605122,四方新材,8.9,1.02,0.09,7905.0,7007783.0,1.25,8.91,8.8,8.81,8.81,0.46,67.85,0.69
12,13,603551,奥普科技,9.43,0.96,0.09,6580.0,6164276.0,3.32,9.51,9.2,9.3,9.34,0.16,15.36,2.67
13,14,301024,霍普股份,19.18,0.95,0.18,5467.0,10438199.0,1.79,19.25,18.91,19.0,19.0,3.08,-31.92,2.4
14,15,300472,新元科技,5.5,0.92,0.05,79020.0,43288826.0,2.57,5.54,5.4,5.5,5.45,3.15,-26.53,2.55
15,16,600528,中铁工业,6.76,0.9,0.06,84770.0,56668711.0,2.39,6.77,6.61,6.71,6.7,0.38,8.04,0.64
16,17,300935,盈建科,16.1,0.88,0.14,13564.0,21669825.2,3.57,16.27,15.7,15.99,15.96,2.25,-26.07,1.48
17,18,000039,中集集团,7.05,0.86,0.06,219283.0,152452163.67,3.58,7.1,6.85,6.98,6.99,0.95,21.96,0.83
18,19,300823,建科智能,10.79,0.84,0.09,12975.0,13852506.6,2.34,10.8,10.55,10.7,10.7,1.71,36.05,1.51
19,20,601668,中国建筑,4.92,0.82,0.04,1564687.0,764815959.0,1.84,4.93,4.84,4.89,4.88,0.38,3.48,0.47
20,21,002713,东易日盛,2.47,0.82,0.02,152674.0,37174972.25,3.27,2.48,2.4,2.45,2.45,3.71,-0.96,-2.18
21,22,000619,海螺新材,3.92,0.77,0.03,27484.0,10664804.5,2.31,3.93,3.84,3.89,3.89,0.76,-71.79,0.64
22,23,002909,集泰股份,3.93,0.77,0.03,44357.0,17325057.0,2.05,3.94,3.86,3.94,3.9,1.14,137.82,1.63
23,24,301429,森泰股份,13.75,0.73,0.1,5687.0,7729565.0,2.56,13.77,13.42,13.77,13.65,1.29,20.86,1.23
24,25,836149,旭杰科技,5.63,0.72,0.04,18734.0,10396439.92,4.11,5.65,5.42,5.62,5.59,3.91,21.67,2.19
25,26,600076,康欣新材,1.42,0.71,0.01,63707.0,8945032.0,2.84,1.42,1.38,1.41,1.41,0.47,-10.94,0.45
26,27,002761,浙江建投,7.34,0.69,0.05,71076.0,51705989.0,2.19,7.37,7.21,7.32,7.29,0.66,23.83,1.21
27,28,002047,宝鹰股份,1.49,0.68,0.01,112065.0,16590733.48,2.7,1.5,1.46,1.48,1.48,0.84,-5.05,90.63
28,29,603017,中衡设计,7.53,0.67,0.05,20224.0,15087737.0,2.27,7.54,7.37,7.49,7.48,0.73,14.62,1.38
29,30,002482,广田集团,1.51,0.67,0.01,53999.0,8098327.5,2.67,1.52,1.48,1.5,1.5,0.14,-23.75,8.62
30,31,601789,宁波建工,3.42,0.59,0.02,50424.0,17114387.0,1.76,3.42,3.36,3.42,3.4,0.46,12.92,0.86
31,32,603030,全筑股份,1.74,0.58,0.01,44381.0,7670782.0,2.31,1.75,1.71,1.73,1.73,0.34,-138.04,2.24
32,33,601727,上海电气,3.7,0.54,0.02,183822.0,67398576.0,2.72,3.72,3.62,3.68,3.68,0.15,47.9,1.08
33,34,600512,腾达建设,1.91,0.53,0.01,46313.0,8807238.0,1.58,1.92,1.89,1.9,1.9,0.29,14.03,0.49
34,35,600170,上海建工,1.94,0.52,0.01,605926.0,116547502.0,1.55,1.94,1.91,1.93,1.93,0.68,10.43,0.57
35,36,300675,建科院,11.66,0.52,0.06,27954.0,32500970.0,2.5,11.8,11.51,11.78,11.6,1.91,-30.07,2.98
36,37,600629,华建集团,4.29,0.47,0.02,104875.0,44540241.0,3.04,4.32,4.19,4.29,4.27,1.11,11.11,0.83
37,38,601186,中国铁建,6.96,0.43,0.03,373950.0,258258554.0,1.88,6.97,6.84,6.93,6.93,0.33,3.97,0.37
38,39,300767,震安科技,8.49,0.35,0.03,42895.0,36163833.0,3.19,8.58,8.31,8.5,8.46,2.03,-35.92,1.45
39,40,003013,地铁设计,12.25,0.33,0.04,9074.0,11047154.0,2.29,12.3,12.02,12.26,12.21,0.23,12.08,2.04
40,41,835857,百甲科技,3.08,0.33,0.01,3887.0,1191295.99,2.28,3.1,3.03,3.08,3.07,0.33,39.81,0.77
41,42,002375,亚厦股份,3.15,0.32,0.01,68295.0,21193846.22,3.18,3.16,3.06,3.15,3.14,0.51,14.54,0.54
42,43,002165,红 宝 丽,3.3,0.3,0.01,67928.0,22239415.18,2.13,3.3,3.23,3.28,3.29,0.93,32.08,1.19
43,44,002613,北玻股份,3.34,0.3,0.01,46437.0,15407520.5,2.1,3.35,3.28,3.34,3.33,0.76,22.14,1.82
