,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600662,外服控股,4.38,10.05,0.4,349064.0,149928604.0,8.79,4.38,4.03,4.03,3.98,3.31,13.74,2.32
1,2,600981,汇鸿集团,1.87,10.0,0.17,407589.0,75466319.0,10.0,1.87,1.7,1.7,1.7,1.82,-6.35,0.94
2,3,600838,上海九百,7.59,10.0,0.69,551925.0,409284279.0,12.03,7.59,6.76,7.59,6.9,13.77,64.11,2.1
3,4,002058,威尔泰,8.15,9.99,0.74,67512.0,54332156.95,10.12,8.15,7.4,7.4,7.41,4.72,-75.78,8.64
4,5,600619,海立股份,5.53,9.94,0.5,563907.0,308911834.0,10.54,5.53,5.0,5.03,5.03,7.15,709.18,0.99
5,6,600826,兰生股份,5.97,6.99,0.39,363311.0,216155498.0,7.89,6.14,5.7,5.71,5.58,4.94,26.71,1.17
6,7,600624,复旦复华,3.51,5.72,0.19,664435.0,229188168.0,12.65,3.65,3.23,3.32,3.32,9.7,-76.24,3.07
7,8,300076,GQY视讯,3.69,5.13,0.18,281093.0,101659390.0,6.84,3.72,3.48,3.51,3.51,6.63,-52.65,1.61
8,9,002309,*ST中利,1.95,4.84,0.09,123428.0,24065289.0,1.08,1.95,1.93,1.95,1.86,1.42,-3.2,-2.1
9,10,600805,悦达投资,3.52,4.76,0.16,170431.0,60193409.0,11.01,3.7,3.33,3.36,3.36,2.0,136.49,0.68
10,11,002012,凯恩股份,3.56,4.71,0.16,110860.0,38496332.0,5.29,3.57,3.39,3.42,3.4,2.38,58.62,1.08
11,12,300069,金利华电,11.08,4.53,0.48,37924.0,41353921.0,5.28,11.12,10.56,10.71,10.6,3.24,115.16,5.21
12,13,002085,万丰奥威,13.38,4.12,0.53,1809513.0,2406234203.63,7.7,13.69,12.7,12.7,12.85,8.52,35.68,4.23
13,14,600671,ST目药,6.38,3.91,0.24,21239.0,13530961.0,4.72,6.45,6.16,6.16,6.14,1.74,-21.0,41.69
14,15,002178,延华智能,3.52,3.83,0.13,284826.0,98763295.0,5.01,3.54,3.37,3.38,3.39,4.0,-101.01,5.73
15,16,600696,岩石股份,7.82,3.71,0.28,180992.0,141842646.0,7.56,8.1,7.53,7.61,7.54,5.41,-16.9,4.95
16,17,600850,电科数字,17.5,3.61,0.61,82311.0,142047084.0,4.8,17.63,16.82,16.95,16.89,1.35,45.23,2.77
17,18,600822,上海物贸,8.0,3.36,0.26,198562.0,161362502.0,7.24,8.37,7.81,8.15,7.74,5.01,73.13,3.36
18,19,002203,海亮股份,8.09,3.32,0.26,79925.0,63420854.0,5.24,8.15,7.74,7.84,7.83,0.41,13.07,1.18
19,20,002315,焦点科技,24.48,3.12,0.74,58107.0,139972254.8,5.22,24.69,23.45,23.9,23.74,2.88,16.6,3.23
20,21,002127,南极电商,2.75,3.0,0.08,747031.0,205717635.0,7.49,2.86,2.66,2.68,2.67,3.75,43.33,1.5
21,22,000559,万向钱潮,4.83,2.99,0.14,235089.0,111609295.4,3.84,4.84,4.66,4.68,4.69,0.71,16.31,1.8
22,23,600530,交大昂立,2.53,2.85,0.07,131712.0,33371265.0,9.35,2.67,2.44,2.45,2.46,1.7,302.79,6.58
23,24,000909,ST数源,3.31,2.8,0.09,45577.0,14887941.3,4.35,3.34,3.2,3.23,3.22,1.04,10.18,1.19
24,25,000890,法尔胜,2.6,2.77,0.07,97074.0,24910562.0,3.16,2.6,2.52,2.53,2.53,2.31,-22.56,173.13
25,26,600119,长江投资,6.41,2.72,0.17,211030.0,137193679.0,7.69,6.8,6.32,6.45,6.24,5.78,-77.71,12.25
26,27,600272,开开实业,10.27,2.7,0.27,242494.0,248870026.0,7.8,10.68,9.9,10.25,10.0,15.16,40.24,4.06
27,28,002184,海得控制,8.17,2.64,0.21,22582.0,18218098.0,3.64,8.21,7.92,8.0,7.96,0.94,-174.57,2.09
28,29,600797,浙大网新,4.73,2.6,0.12,95168.0,44207058.0,4.77,4.76,4.54,4.6,4.61,0.93,-75.67,1.5
29,30,002021,中捷资源,1.58,2.6,0.04,257543.0,40169915.25,2.6,1.58,1.54,1.54,1.54,2.14,53.43,3.0
30,31,000913,钱江摩托,16.0,2.5,0.39,80415.0,126923943.0,4.55,16.09,15.38,15.62,15.61,1.74,12.07,1.83
31,32,600602,云赛智联,9.51,2.48,0.23,128092.0,120140218.0,4.53,9.6,9.18,9.35,9.28,1.19,57.55,2.79
32,33,002364,中恒电气,6.21,2.48,0.15,126207.0,77360934.02,4.62,6.25,5.97,6.06,6.06,2.26,25.73,1.49
33,34,600818,中路股份,12.91,2.46,0.31,111531.0,142793347.0,4.21,13.06,12.53,12.74,12.6,4.69,834.47,6.79
34,35,002032,苏 泊 尔,50.98,2.37,1.18,10022.0,50711785.0,3.21,51.29,49.69,49.85,49.8,0.13,21.72,8.0
35,36,600160,巨化股份,15.01,2.18,0.32,408967.0,613772643.0,4.42,15.3,14.65,14.69,14.69,1.51,24.29,2.43
36,37,600651,飞乐音响,2.84,2.16,0.06,139315.0,39487633.0,3.96,2.9,2.79,2.81,2.78,0.56,249.35,2.93
37,38,002115,三维通信,4.42,2.08,0.09,168442.0,73254751.3,4.16,4.43,4.25,4.33,4.33,2.24,519.32,1.52
38,39,000727,冠捷科技,1.97,2.07,0.04,736756.0,143218924.04,4.66,1.99,1.9,1.94,1.93,1.63,83.57,2.94
39,40,002415,海康威视,25.85,2.05,0.52,280469.0,716034178.0,3.32,25.87,25.03,25.39,25.33,0.31,23.57,3.24
40,41,002211,宏达新材,2.52,2.02,0.05,96839.0,24185212.0,2.43,2.52,2.46,2.48,2.47,2.24,-36.87,22.48
41,42,600570,恒生电子,16.2,2.02,0.32,139498.0,223694458.0,4.6,16.43,15.7,15.92,15.88,0.74,513.3,3.93
42,43,002090,金智科技,7.1,2.01,0.14,31945.0,22384959.0,3.02,7.12,6.91,7.03,6.96,0.81,50.37,1.93
43,44,000925,众合科技,5.59,2.01,0.11,79932.0,43947337.17,3.83,5.6,5.39,5.5,5.48,1.46,-21.64,1.16
44,45,603131,上海沪工,13.29,2.0,0.26,61614.0,80890043.0,3.3,13.33,12.9,13.02,13.03,1.94,53.86,3.43
45,46,002172,澳洋健康,2.6,1.96,0.05,771365.0,205256957.35,8.24,2.77,2.56,2.62,2.55,10.08,26.67,15.17
46,47,002401,中远海科,12.92,1.89,0.24,26244.0,33451114.0,3.63,12.97,12.51,12.7,12.68,0.71,21.48,2.91
47,48,600825,新华传媒,3.88,1.84,0.07,98184.0,37728251.0,2.89,3.9,3.79,3.85,3.81,0.94,68.49,1.63
48,49,688012,中微公司,129.76,1.81,2.31,33036.0,426021816.0,2.66,130.51,127.12,128.0,127.45,0.53,78.02,4.44
49,50,600776,东方通信,8.45,1.81,0.15,66449.0,55392897.0,4.1,8.52,8.18,8.33,8.3,0.7,60.08,3.09
50,51,002188,中天服务,4.01,1.78,0.07,43924.0,17465645.0,2.54,4.03,3.93,3.97,3.94,1.82,39.6,7.99
51,52,300025,华星创业,8.05,1.77,0.14,53133.0,42044393.05,4.68,8.08,7.71,7.94,7.91,1.23,-89.99,6.28
52,53,002343,慈文传媒,5.18,1.77,0.09,141768.0,72505080.8,3.34,5.2,5.03,5.1,5.09,2.98,86.39,2.51
53,54,000525,ST红太阳,9.22,1.77,0.16,105480.0,97101232.28,3.75,9.4,9.06,9.4,9.06,1.82,126.1,5.92
54,55,002006,精工科技,10.96,1.76,0.19,29679.0,32143510.05,3.25,11.0,10.65,10.79,10.77,0.65,25.41,3.73
55,56,002236,大华股份,13.6,1.72,0.23,173401.0,233367118.27,2.92,13.67,13.28,13.41,13.37,0.83,12.37,1.29
56,57,000936,华西股份,5.39,1.7,0.09,129193.0,68787572.77,3.4,5.41,5.23,5.3,5.3,1.46,30.08,0.92
57,58,600072,中船科技,12.58,1.7,0.21,327985.0,412051530.0,4.85,12.85,12.25,12.6,12.37,3.03,-115.96,1.76
58,59,600768,宁波富邦,7.21,1.69,0.12,31434.0,22478607.0,1.97,7.21,7.07,7.11,7.09,2.35,-354.1,2.37
59,60,600370,三房巷,1.22,1.67,0.02,76391.0,9222486.0,4.17,1.23,1.18,1.18,1.2,0.2,-16.75,0.83
60,61,600626,申达股份,3.08,1.65,0.05,215165.0,65959980.0,4.29,3.13,3.0,3.03,3.03,2.52,37.52,1.25
61,62,002278,神开股份,4.33,1.64,0.07,78457.0,33800252.74,2.82,4.35,4.23,4.26,4.26,2.35,74.39,1.44
62,63,601229,上海银行,7.13,1.57,0.11,303433.0,214822548.0,1.99,7.14,7.0,7.02,7.02,0.22,3.91,0.45
63,64,600130,波导股份,3.26,1.56,0.05,115688.0,37353942.0,3.43,3.29,3.18,3.24,3.21,1.54,205.41,2.44
64,65,600862,中航高科,18.58,1.53,0.28,70087.0,128136155.0,3.99,18.66,17.93,18.35,18.3,0.5,21.44,3.96
65,66,300032,金龙机电,3.33,1.52,0.05,226624.0,74638676.0,3.35,3.34,3.23,3.33,3.28,2.82,-35.54,3.59
66,67,002380,科远智慧,15.6,1.5,0.23,30121.0,46423257.48,3.51,15.69,15.15,15.37,15.37,2.12,16.97,1.79
67,68,600843,上工申贝,7.5,1.49,0.11,366098.0,273371666.0,2.57,7.54,7.35,7.44,7.39,7.8,58.21,1.63
68,69,300031,宝通科技,15.08,1.48,0.22,102671.0,152079027.84,4.37,15.15,14.5,14.87,14.86,2.94,16.43,1.65
69,70,300017,网宿科技,6.88,1.47,0.1,386122.0,261813531.8,4.28,6.94,6.65,6.77,6.78,1.69,28.25,1.79
70,71,002718,友邦吊顶,9.04,1.46,0.13,10391.0,9326379.8,2.81,9.07,8.82,8.92,8.91,1.59,-23.28,1.19
71,72,002131,利欧股份,1.4,1.45,0.02,394012.0,54572545.28,2.17,1.4,1.37,1.39,1.38,0.67,-6.37,0.74
72,73,300295,三六五网,9.9,1.43,0.14,161281.0,159326879.0,4.1,10.1,9.7,9.95,9.76,9.63,138.03,1.54
73,74,600000,浦发银行,8.5,1.43,0.12,396941.0,333986132.0,2.86,8.53,8.29,8.38,8.38,0.14,4.62,0.39
74,75,600105,永鼎股份,3.59,1.41,0.05,240137.0,84919125.0,3.95,3.61,3.47,3.56,3.54,1.72,79.88,1.8
75,76,002276,万马股份,6.49,1.41,0.09,102980.0,65846719.6,3.59,6.52,6.29,6.4,6.4,1.02,16.01,1.18
76,77,600128,苏豪弘业,6.57,1.39,0.09,49212.0,32135456.0,3.09,6.64,6.44,6.5,6.48,1.99,41.53,0.77
77,78,002196,方正电机,4.39,1.39,0.06,100345.0,43560342.0,2.31,4.39,4.29,4.35,4.33,2.05,1293.23,1.5
78,79,600640,国脉文化,9.65,1.37,0.13,56407.0,53554521.0,4.31,9.71,9.3,9.66,9.52,0.71,327.84,1.94
79,80,600616,金枫酒业,4.48,1.36,0.06,39262.0,17528318.0,2.49,4.52,4.41,4.44,4.42,0.59,-96.06,1.54
80,81,600526,菲达环保,3.76,1.35,0.05,51067.0,19036462.0,2.43,3.77,3.68,3.72,3.71,0.72,15.1,0.79
81,82,002247,聚力文化,1.53,1.32,0.02,129250.0,19579389.0,3.31,1.54,1.49,1.51,1.51,2.01,2.93,2.08
82,83,600824,益民集团,3.12,1.3,0.04,128005.0,39966797.0,3.25,3.18,3.08,3.13,3.08,1.21,38.5,1.36
83,84,000156,华数传媒,6.28,1.29,0.08,75984.0,46820936.8,4.52,6.3,6.02,6.2,6.2,0.47,23.97,0.77
84,85,301390,经纬股份,26.17,1.28,0.33,3374.0,8734390.97,3.68,26.25,25.3,25.94,25.84,1.16,58.73,1.67
85,86,002164,宁波东力,3.97,1.28,0.05,59367.0,23355113.44,2.3,3.97,3.88,3.95,3.92,1.24,49.63,1.57
