,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300010,豆神教育,12.96,20.0,2.16,5685422,7070216785.81,17.78,12.96,11.04,11.66,10.8,50.42,181.18,24.69
1,2,002657,中科金财,25.54,9.99,2.32,131785,336578277.04,0.0,25.54,25.54,25.54,23.22,3.92,-83.15,4.8
2,3,300058,蓝色光标,9.92,7.48,0.69,6509826,6650353475.18,14.52,10.86,9.52,9.54,9.23,26.58,152.66,3.15
3,4,300785,值得买,32.18,7.3,2.19,445803,1454425490.55,15.27,35.35,30.77,30.77,29.99,36.46,1261.48,3.49
4,5,002712,思美传媒,6.64,6.75,0.42,1044870,678041225.04,10.93,6.8,6.12,6.18,6.22,19.32,-434.81,2.56
5,6,300634,彩讯股份,24.9,6.14,1.44,765743,1934077963.84,11.04,26.8,24.21,24.5,23.46,17.62,43.17,4.12
6,7,300825,阿尔特,12.84,6.03,0.73,696799,881726166.41,8.42,12.97,11.95,12.12,12.11,14.31,3862.29,2.64
7,8,688787,海天瑞声,82.59,4.69,3.7,70556,601823363.0,15.06,90.88,79.0,79.0,78.89,11.7,986.27,6.76
8,9,300688,创业黑马,32.23,3.97,1.23,221579,722186384.75,7.74,33.67,31.27,31.57,31.0,15.61,-93.74,11.11
9,10,839493,并行科技,79.47,3.95,3.02,62077,508239138.76,11.46,85.87,77.11,79.2,76.45,19.14,1150.81,13.35
10,11,300781,因赛集团,74.99,3.08,2.24,148529,1128571151.25,7.9,78.5,72.75,72.75,72.75,18.31,170.53,11.56
11,12,300830,金现代,8.44,3.05,0.25,239831,201491414.74,5.01,8.55,8.14,8.16,8.19,7.61,-69.6,3.15
12,13,002599,盛通股份,8.11,3.05,0.24,673802,556388878.02,8.77,8.56,7.87,7.87,7.87,16.72,7230.6,3.02
13,14,300925,法本信息,30.0,2.74,0.8,736366,2234797109.98,9.38,31.5,28.76,28.92,29.2,22.28,87.76,6.12
14,15,003032,传智教育,10.84,2.55,0.27,422848,466594807.6,7.47,11.29,10.5,10.53,10.57,15.46,-79.38,3.24
15,16,300047,天源迪科,17.25,2.13,0.36,1698960,2994153433.07,11.25,18.4,16.5,16.59,16.89,30.91,255.95,3.3
16,17,000681,视觉中国,14.74,2.08,0.3,541537,812695095.0,6.23,15.35,14.45,14.45,14.44,8.01,94.8,2.95
17,18,002555,三七互娱,17.19,1.66,0.28,1612794,2813454543.78,6.27,17.88,16.82,16.83,16.91,10.05,15.07,3.03
18,19,300846,首都在线,14.19,1.07,0.15,416020,602472668.73,6.77,14.98,14.03,14.1,14.04,10.66,-36.37,6.62
19,20,688400,凌云光,24.81,1.02,0.25,156086,392136919.0,7.13,25.8,24.05,24.22,24.56,6.51,77.01,2.9
20,21,300133,华策影视,8.21,0.37,0.03,1801830,1537692413.82,9.29,8.88,8.12,8.22,8.18,11.09,70.42,2.19
21,22,300571,平治信息,26.78,0.3,0.08,59357,162139253.45,4.72,27.86,26.6,26.69,26.7,5.13,470.26,2.36
22,23,605069,正和生态,8.43,0.24,0.02,78126,66699861.0,3.92,8.68,8.35,8.36,8.41,9.28,336.32,1.71
23,24,000917,电广传媒,8.37,-0.59,-0.05,1413980,1220471339.52,6.06,8.86,8.35,8.35,8.42,9.98,145.91,1.15
24,25,837592,华信永道,82.55,-0.75,-0.62,60645,511268333.01,10.21,88.5,80.01,84.0,83.17,15.88,-131.36,14.74
25,26,601801,皖新传媒,7.37,-1.07,-0.08,412743,312132679.0,5.91,7.77,7.33,7.45,7.45,2.11,13.33,1.24
26,27,688158,优刻得-W,14.73,-1.8,-0.27,161341,245108771.0,6.53,15.63,14.65,15.08,15.0,4.01,-30.28,2.7
27,28,000034,神州数码,35.47,-2.29,-0.83,246695,896594325.46,4.79,37.16,35.42,36.07,36.3,4.46,19.94,2.56
28,29,002123,梦网科技,10.79,-2.53,-0.28,383950,429540340.84,7.05,11.5,10.72,11.08,11.07,5.59,212.8,5.21
29,30,000032,深桑达Ａ,19.53,-2.93,-0.59,328600,660605622.2,5.37,20.61,19.53,20.19,20.12,5.1,-131.65,3.67
30,31,300674,宇信科技,22.66,-4.47,-1.06,385601,907557334.37,6.83,24.28,22.66,23.66,23.72,5.48,45.64,3.87
31,32,300663,科蓝软件,21.72,-6.01,-1.39,421029,952403163.47,8.18,23.57,21.68,22.8,23.11,10.15,-1105.97,7.87
32,33,000158,常山北明,27.08,-10.0,-3.01,2352755,6650145025.0,9.6,29.97,27.08,29.4,30.09,14.82,-114.11,7.77
