,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300250,初灵信息,13.34,15.3,1.77,427977,551592692.98,19.27,13.88,11.65,11.78,11.57,27.15,-72.05,5.0
1,2,603918,金桥信息,9.87,10.03,0.9,307505,294827778.0,11.37,9.87,8.85,9.08,8.97,8.4,-33.71,3.44
2,3,002261,拓维信息,12.19,7.02,0.8,1272508,1495598902.35,12.64,12.5,11.06,11.44,11.39,11.29,2295.32,5.95
3,4,002123,梦网科技,6.37,6.52,0.39,485344,299976444.12,11.04,6.5,5.84,5.98,5.98,7.07,276.03,3.12
4,5,002153,石基信息,5.85,5.6,0.31,267757,152150202.9,8.3,5.91,5.45,5.54,5.54,1.67,322.89,2.18
5,6,688111,金山办公,178.51,5.25,8.91,42718,746224181.0,6.72,180.5,169.1,170.08,169.6,0.92,57.22,7.93
6,7,300634,彩讯股份,14.26,5.24,0.71,223372,311915641.0,7.31,14.34,13.35,13.56,13.55,5.18,27.05,2.45
7,8,688365,光云科技,5.68,4.22,0.23,75174,41717090.0,6.42,5.73,5.38,5.48,5.45,1.77,-35.09,2.44
8,9,300605,恒锋信息,9.29,4.15,0.37,45425,41378582.8,6.39,9.35,8.78,8.99,8.92,4.03,-36.75,2.88
9,10,600850,电科数字,17.5,3.61,0.61,82311,142047084.0,4.8,17.63,16.82,16.95,16.89,1.35,45.23,2.77
10,11,600588,用友网络,8.64,3.47,0.29,213615,181386639.0,5.63,8.71,8.24,8.37,8.35,0.63,-18.6,3.17
11,12,002467,二六三,3.34,3.41,0.11,255448,83623853.46,4.95,3.35,3.19,3.23,3.23,1.87,45.19,2.48
12,13,688081,兴图新科,8.83,3.4,0.29,8404,7355991.0,4.45,8.88,8.5,8.5,8.54,0.82,-16.46,1.86
13,14,003007,直真科技,24.31,3.18,0.75,41550,99985804.7,5.9,24.55,23.16,23.51,23.56,5.62,-54.54,3.02
14,15,002841,视源股份,32.96,3.16,1.01,45920,148993698.09,4.16,33.05,31.72,31.72,31.95,0.88,23.17,1.86
15,16,603660,苏州科达,4.97,3.11,0.15,109025,53095955.0,4.36,4.98,4.77,4.87,4.82,2.21,-4.83,3.54
16,17,688369,致远互联,12.68,3.01,0.37,25604,31832317.0,5.77,12.83,12.12,12.3,12.31,2.22,-10.67,1.17
17,18,300628,亿联网络,34.1,2.71,0.9,47590,160640690.98,3.46,34.18,33.03,33.34,33.2,0.66,15.84,5.16
18,19,300081,恒信东方,4.61,2.67,0.12,187273,84154900.0,6.24,4.63,4.35,4.5,4.49,3.1,-17.76,1.88
19,20,300079,数码视讯,4.24,2.66,0.11,354181,147186200.0,5.57,4.26,4.03,4.14,4.13,2.76,5160.33,1.44
20,21,300352,北信源,3.49,2.65,0.09,210672,72126006.75,5.59,3.53,3.34,3.41,3.4,1.72,-38.54,3.42
21,22,002474,榕基软件,4.43,2.55,0.11,113098,49365335.0,4.17,4.44,4.26,4.31,4.32,2.13,-56.46,1.88
22,23,300578,会畅通讯,13.61,2.48,0.33,44164,58918083.0,5.72,13.67,12.91,13.28,13.28,2.28,78.14,2.31
23,24,301318,维海德,24.87,2.26,0.55,16405,40007000.1,5.14,24.95,23.7,24.42,24.32,2.8,31.76,1.91
24,25,002279,久其软件,4.54,2.25,0.1,137720,61420530.12,4.5,4.56,4.36,4.45,4.44,1.73,-13.11,2.78
25,26,300074,华平股份,3.19,2.24,0.07,111424,35068370.0,4.17,3.21,3.08,3.14,3.12,2.09,-13.22,1.69
26,27,001229,魅视科技,23.59,2.17,0.5,11566,26960210.0,3.51,23.66,22.85,23.08,23.09,3.93,39.11,2.5
27,28,603039,泛微网络,27.78,2.13,0.58,9395,25643331.0,4.49,27.96,26.74,27.2,27.2,0.36,76.29,3.6
28,29,002236,大华股份,13.6,1.72,0.23,173401,233367118.27,2.92,13.67,13.28,13.41,13.37,0.83,12.37,1.29
29,30,002995,天地在线,13.61,1.72,0.23,23719,31792074.0,3.89,13.66,13.14,13.43,13.38,2.11,-53.96,2.47
30,31,300162,雷曼光电,6.05,1.68,0.1,187157,111206722.38,4.71,6.07,5.79,5.94,5.95,5.49,167.42,2.57
31,32,002230,科大讯飞,34.16,1.49,0.5,167483,566933119.34,3.48,34.43,33.26,33.68,33.66,0.77,-98.55,4.74
32,33,688307,XD中润光,18.19,1.39,0.25,4222,7586090.0,3.68,18.29,17.63,17.94,17.94,0.74,39.3,1.95
33,34,601360,三六零,6.89,1.32,0.09,360444,244573641.0,4.26,6.95,6.66,6.8,6.8,0.5,-72.13,1.6
34,35,002301,齐心集团,4.86,0.62,0.03,51441,24780601.55,2.9,4.88,4.74,4.84,4.83,0.72,18.5,1.13
35,36,300051,琏升科技,6.77,-0.29,-0.02,125759,84836578.68,5.15,6.94,6.59,6.79,6.79,3.44,-29.6,8.2
36,37,300287,飞利信,2.6,-0.38,-0.01,1410896,361697885.75,7.66,2.68,2.48,2.56,2.61,10.76,-17.52,2.92
37,38,002587,奥拓电子,5.43,-0.55,-0.03,108790,58674381.34,3.48,5.49,5.3,5.49,5.46,2.11,747.79,2.62
38,39,600804,*ST鹏博,1.72,-4.97,-0.09,242949,42080095.0,2.76,1.77,1.72,1.74,1.81,1.74,-5.35,4.19
