,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300134,大富科技,10.61,20.02,1.77,1047101.0,1011392855.3,19.34,10.61,8.9,8.92,8.84,14.7,-29.74,1.9
1,2,300510,金冠股份,3.85,19.94,0.64,566647.0,206372602.51,21.18,3.85,3.17,3.23,3.21,6.87,-92.47,1.2
2,3,600405,动力源,3.81,10.12,0.35,441399.0,164243673.0,11.27,3.81,3.42,3.47,3.46,7.98,-10.1,4.22
3,4,000050,深天马Ａ,7.24,10.03,0.66,537170.0,363627160.0,13.07,7.24,6.38,6.64,6.58,2.19,-18.18,0.65
4,5,002892,科力尔,9.12,10.01,0.83,303499.0,266247747.01,11.58,9.12,8.16,8.29,8.29,7.65,119.64,4.49
5,6,002121,科陆电子,3.74,10.0,0.34,538470.0,196760234.88,10.88,3.74,3.37,3.41,3.4,3.85,-78.29,6.72
6,7,600619,海立股份,5.53,9.94,0.5,563907.0,308911834.0,10.54,5.53,5.0,5.03,5.03,7.15,709.18,0.99
7,8,002168,惠程科技,2.79,9.84,0.25,543313.0,146823694.99,11.02,2.79,2.51,2.55,2.54,6.93,-15.77,-40.56
8,9,300602,飞荣达,15.03,8.44,1.17,332065.0,484282162.99,15.58,15.66,13.5,13.85,13.86,8.48,77.08,2.32
9,10,300713,英可瑞,14.24,7.72,1.02,169361.0,241217758.33,13.54,14.82,13.03,13.21,13.22,19.33,-38.88,3.65
10,11,688551,科威尔,26.59,7.35,1.82,14033.0,36753013.0,13.32,27.87,24.57,24.85,24.77,1.67,26.69,1.71
11,12,300745,欣锐科技,14.08,7.24,0.95,76621.0,105845211.88,13.56,14.68,12.9,13.12,13.13,5.42,-34.91,0.99
12,13,300491,通合科技,14.05,6.76,0.89,100288.0,138983344.8,8.97,14.23,13.05,13.21,13.16,6.47,60.79,2.14
13,14,603358,华达科技,29.6,6.71,1.86,56117.0,161663650.0,8.15,29.93,27.67,27.7,27.74,1.28,39.58,3.86
14,15,002801,微光股份,20.54,5.99,1.16,49305.0,99581480.49,8.36,20.82,19.2,19.54,19.38,4.26,15.23,2.99
15,16,300210,森远股份,7.98,5.84,0.44,275489.0,214548776.08,8.22,8.08,7.46,7.52,7.54,5.7,-54.71,9.21
16,17,301160,翔楼新材,35.95,5.74,1.95,27355.0,97844203.81,8.71,36.94,33.98,33.98,34.0,6.47,15.19,1.85
17,18,300219,鸿利智汇,5.94,5.51,0.31,267785.0,155148894.48,9.59,6.03,5.49,5.63,5.63,3.79,26.41,1.63
18,19,002786,银宝山新,8.18,5.41,0.42,1195946.0,962716925.28,11.21,8.54,7.67,8.05,7.76,24.2,-28.27,9.52
19,20,300376,ST易事特,2.48,5.08,0.12,380190.0,93631917.48,8.05,2.54,2.35,2.35,2.36,1.63,23.16,0.81
20,21,002213,大为股份,9.53,5.07,0.46,58255.0,54494917.3,6.39,9.63,9.05,9.11,9.07,2.47,-110.33,3.77
21,22,603959,ST百利,1.91,4.95,0.09,163797.0,31281898.0,1.1,1.91,1.89,1.91,1.82,3.34,-3.49,2.3
22,23,600375,*ST汉马,5.12,4.92,0.24,74816.0,37670744.0,4.71,5.12,4.89,4.9,4.88,1.14,-10.98,-3.47
23,24,300444,双杰电气,5.61,4.86,0.26,253716.0,140445013.04,7.48,5.69,5.29,5.39,5.35,4.28,25.99,2.73
24,25,002309,*ST中利,1.95,4.84,0.09,123428.0,24065289.0,1.08,1.95,1.93,1.95,1.86,1.42,-3.2,-2.1
25,26,600805,悦达投资,3.52,4.76,0.16,170431.0,60193409.0,11.01,3.7,3.33,3.36,3.36,2.0,136.49,0.68
26,27,300382,斯莱克,6.64,4.4,0.28,464697.0,303151215.25,10.69,6.78,6.1,6.34,6.36,7.4,118.38,1.94
27,28,002819,东方中科,23.53,4.39,0.99,97060.0,223209212.0,5.99,23.53,22.18,22.61,22.54,4.13,-67.59,1.7
28,29,300648,星云股份,18.14,4.31,0.75,56403.0,100224305.6,6.5,18.18,17.05,17.52,17.39,5.31,-33.06,3.26
29,30,001319,铭科精技,18.41,4.31,0.76,103710.0,188569794.37,7.88,18.59,17.2,17.5,17.65,17.01,28.8,2.13
30,31,002729,好利科技,10.7,4.19,0.43,99553.0,104731310.8,6.23,10.83,10.19,10.3,10.27,5.67,47.93,3.89
31,32,002085,万丰奥威,13.38,4.12,0.53,1809513.0,2406234203.63,7.7,13.69,12.7,12.7,12.85,8.52,35.68,4.23
32,33,300806,斯迪克,11.2,3.99,0.43,156423.0,168649996.01,6.5,11.2,10.5,10.74,10.77,5.6,77.64,2.31
33,34,300643,万通智控,10.42,3.99,0.4,114690.0,118443325.0,6.89,10.62,9.93,10.09,10.02,4.98,19.86,2.22
34,35,600764,中国海防,21.28,3.96,0.81,65773.0,137471986.0,6.16,21.48,20.22,20.42,20.47,0.93,100.32,1.86
35,36,300814,中富电路,24.19,3.95,0.92,33294.0,79746435.02,7.31,24.71,23.01,23.18,23.27,1.89,83.44,3.76
36,37,300088,长信科技,5.02,3.93,0.19,1636485.0,800765243.46,6.63,5.03,4.71,4.89,4.83,6.7,33.38,1.5
37,38,836247,华密新材,12.23,3.91,0.46,22034.0,26834342.5,6.29,12.49,11.75,11.75,11.77,5.73,35.99,3.4
38,39,688719,爱科赛博,21.39,3.89,0.8,8029.0,17204221.0,8.31,22.16,20.45,20.59,20.59,2.97,37.9,1.37
39,40,600895,张江高科,17.69,3.81,0.65,433738.0,769518756.0,10.86,18.66,16.81,16.98,17.04,2.8,51.44,2.2
40,41,600761,安徽合力,17.42,3.81,0.64,129050.0,221383209.0,5.18,17.57,16.7,16.9,16.78,1.45,9.66,1.56
41,42,600563,法拉电子,85.21,3.76,3.09,17697.0,148731109.0,4.99,85.7,81.6,81.84,82.12,0.79,19.89,4.05
42,43,300520,科大国创,14.35,3.61,0.5,68146.0,96222431.66,5.78,14.48,13.68,13.88,13.85,2.46,-106.11,2.24
43,44,603085,天成自控,8.54,3.52,0.29,258385.0,223148255.0,8.12,8.9,8.23,8.26,8.25,6.98,107.51,3.78
44,45,300222,科大智能,5.91,3.5,0.2,170002.0,99504496.0,5.6,5.97,5.65,5.72,5.71,2.67,94.51,2.78
45,46,002902,铭普光磁,18.81,3.47,0.63,111351.0,205943322.0,5.83,18.92,17.86,18.33,18.18,7.23,-27.96,3.8
46,47,300903,科翔股份,6.62,3.44,0.22,91520.0,59436174.5,4.53,6.62,6.33,6.4,6.4,2.78,-13.95,1.31
47,48,605151,西上海,15.04,3.37,0.49,9650.0,14261144.0,4.74,15.05,14.36,14.54,14.55,0.72,23.06,1.46
48,49,300926,博俊科技,18.6,3.28,0.59,38332.0,70396938.38,5.72,18.85,17.82,17.91,18.01,1.43,16.21,4.28
49,50,300176,派生科技,5.1,3.24,0.16,211195.0,108929782.72,10.93,5.44,4.9,4.9,4.94,5.45,52.31,2.14
50,51,300626,华瑞股份,7.78,3.18,0.24,38007.0,29036567.8,4.38,7.79,7.46,7.54,7.54,2.14,66.4,2.63
51,52,002420,毅昌科技,4.96,3.12,0.15,160752.0,78289754.76,4.16,4.96,4.76,4.85,4.81,4.02,14.6,3.98
52,53,300619,金银河,23.47,3.03,0.69,79374.0,186090972.29,11.06,24.54,22.02,22.6,22.78,7.22,-120.78,1.92
53,54,300252,金信诺,6.81,3.03,0.2,172436.0,115791640.5,4.54,6.83,6.53,6.68,6.61,3.21,701.94,2.1
