,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300510,金冠股份,3.85,19.94,0.64,566647,206372602.51,21.18,3.85,3.17,3.23,3.21,6.87,-92.47,1.2
1,2,600405,动力源,3.81,10.12,0.35,441399,164243673.0,11.27,3.81,3.42,3.47,3.46,7.98,-10.1,4.22
2,3,002227,奥 特 迅,8.22,10.04,0.75,44945,36104577.0,10.98,8.22,7.4,7.48,7.47,1.81,-58.35,1.96
3,4,002168,惠程科技,2.79,9.84,0.25,543313,146823694.99,11.02,2.79,2.51,2.55,2.54,6.93,-15.77,-40.56
4,5,300491,通合科技,14.05,6.76,0.89,100288,138983344.8,8.97,14.23,13.05,13.21,13.16,6.47,60.79,2.14
5,6,300693,盛弘股份,20.46,5.19,1.01,154267,309087832.72,6.74,20.58,19.27,19.5,19.45,6.09,17.53,4.06
6,7,300376,ST易事特,2.48,5.08,0.12,380190,93631917.48,8.05,2.54,2.35,2.35,2.36,1.63,23.16,0.81
7,8,300444,双杰电气,5.61,4.86,0.26,253716,140445013.04,7.48,5.69,5.29,5.39,5.35,4.28,25.99,2.73
8,9,300648,星云股份,18.14,4.31,0.75,56403,100224305.6,6.5,18.18,17.05,17.52,17.39,5.31,-33.06,3.26
9,10,300222,科大智能,5.91,3.5,0.2,170002,99504496.0,5.6,5.97,5.65,5.72,5.71,2.67,94.51,2.78
10,11,300141,和顺电气,7.79,3.45,0.26,74585,57578558.96,5.58,7.87,7.45,7.64,7.53,2.95,546.07,2.96
11,12,002927,泰永长征,10.44,2.76,0.28,40088,41451107.89,4.23,10.54,10.11,10.22,10.16,1.82,31.51,2.28
12,13,002364,中恒电气,6.21,2.48,0.15,126207,77360934.02,4.62,6.25,5.97,6.06,6.06,2.26,25.73,1.49
13,14,300351,永贵电器,14.28,2.37,0.33,106878,150551200.94,4.16,14.33,13.75,14.04,13.95,4.11,37.87,2.34
14,15,300062,中能电气,4.81,2.34,0.11,65139,31032834.79,3.4,4.83,4.67,4.7,4.7,1.69,51.85,2.05
15,16,301180,万祥科技,13.45,2.2,0.29,34469,45676607.0,4.33,13.55,12.98,13.23,13.16,5.96,191.73,4.04
16,17,688800,瑞可达,20.76,1.86,0.38,10446,21269008.0,4.32,20.93,20.05,20.42,20.38,0.66,25.31,1.65
17,18,301310,鑫宏业,21.39,1.81,0.38,9818,20776485.17,3.19,21.5,20.83,21.0,21.01,2.28,22.47,1.28
18,19,000636,风华高科,13.37,1.75,0.23,97568,128649832.0,3.73,13.44,12.95,13.21,13.14,0.84,37.32,1.28
19,20,002339,积成电子,5.35,1.71,0.09,100534,53550269.21,2.66,5.39,5.25,5.33,5.26,2.1,-16.41,1.59
20,21,688508,芯朋微,30.84,1.68,0.51,11328,34461089.0,4.42,31.12,29.78,30.5,30.33,0.86,46.1,1.67
21,22,002519,银河电子,4.44,1.6,0.07,115833,50803094.0,2.97,4.46,4.33,4.39,4.37,1.04,18.4,1.56
22,23,300403,汉宇集团,6.39,1.59,0.1,58714,36972268.45,3.02,6.4,6.21,6.29,6.29,1.39,16.5,2.02
23,24,002055,得润电子,5.96,1.53,0.09,110474,64797586.97,3.07,5.96,5.78,5.9,5.87,1.87,-19.02,1.43
24,25,688208,道通科技,23.44,1.47,0.34,21623,50100928.0,4.16,23.71,22.75,23.05,23.1,0.48,13.7,3.57
25,26,002276,万马股份,6.49,1.41,0.09,102980,65846719.6,3.59,6.52,6.29,6.4,6.4,1.02,16.01,1.18
26,27,301439,泓淋电力,11.11,1.28,0.14,10379,11438749.23,2.73,11.16,10.86,11.08,10.97,0.57,21.36,1.56
27,28,300360,炬华科技,13.83,1.17,0.16,39030,53513583.56,2.78,13.9,13.52,13.79,13.67,0.78,10.41,1.91
28,29,000988,华工科技,29.19,1.0,0.29,119129,344031940.32,3.01,29.35,28.48,29.0,28.9,1.19,23.49,3.04
29,30,301031,中熔电气,73.0,1.0,0.72,4324,31254135.0,2.96,73.49,71.35,73.13,72.28,1.0,36.99,4.62
30,31,002139,拓邦股份,9.34,0.97,0.09,122256,112623624.58,3.35,9.39,9.08,9.25,9.25,1.14,14.98,1.82
31,32,002870,香山股份,29.07,0.94,0.27,7350,21260819.0,1.84,29.16,28.63,28.81,28.8,0.71,24.17,2.45
32,33,300843,胜蓝股份,23.39,0.65,0.15,30180,69847668.0,3.14,23.45,22.72,23.24,23.24,2.11,33.51,2.98
33,34,002015,协鑫能科,6.81,0.44,0.03,73069,49126517.44,2.8,6.82,6.63,6.79,6.78,0.45,13.46,0.95
34,35,300011,鼎汉技术,6.04,0.33,0.02,204778,123131035.54,2.99,6.11,5.93,5.99,6.02,4.08,138.18,2.55
35,36,002533,金杯电工,8.09,0.25,0.02,41394,33353229.0,1.61,8.13,8.0,8.1,8.07,0.65,10.77,1.54
36,37,600699,均胜电子,13.91,-0.07,-0.01,101031,139579891.0,2.44,13.99,13.65,13.97,13.92,0.74,15.39,1.45
37,38,300207,欣旺达,15.94,-0.38,-0.06,239093,376976703.3,3.13,16.08,15.58,16.04,16.0,1.38,18.02,1.26
38,39,000009,中国宝安,7.64,-0.52,-0.04,100473,76347936.44,2.73,7.71,7.5,7.69,7.68,0.39,50.32,1.97
39,40,002358,森源电气,3.09,-1.28,-0.04,221048,68163659.35,6.39,3.21,3.01,3.14,3.13,2.38,32.93,0.9
40,41,002806,华锋股份,9.36,-1.58,-0.15,92588,86056437.05,4.0,9.56,9.18,9.55,9.51,6.1,380.93,2.14
