,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002640,跨境通,2.15,10.26,0.2,2879202,601984404.5,13.85,2.15,1.88,2.09,1.95,20.18,-147.12,2.51
1,2,600826,兰生股份,5.97,6.99,0.39,363311,216155498.0,7.89,6.14,5.7,5.71,5.58,4.94,26.71,1.17
2,3,600822,上海物贸,8.0,3.36,0.26,198562,161362502.0,7.24,8.37,7.81,8.15,7.74,5.01,73.13,3.36
3,4,603648,畅联股份,7.72,2.12,0.16,57107,43974964.0,3.84,7.88,7.59,7.66,7.56,1.58,17.48,1.45
4,5,002401,中远海科,12.92,1.89,0.24,26244,33451114.0,3.63,12.97,12.51,12.7,12.68,0.71,21.48,2.91
5,6,600630,龙头股份,7.38,0.82,0.06,265100,198505081.0,4.92,7.69,7.33,7.62,7.32,6.24,37.4,4.18
6,7,600278,东方创业,5.69,0.53,0.03,56367,32070706.0,3.53,5.8,5.6,5.74,5.66,0.65,19.31,0.69
7,8,600637,东方明珠,6.27,0.48,0.03,137507,85041246.0,2.88,6.28,6.1,6.26,6.24,0.41,24.9,0.71
8,9,600628,新世界,5.98,0.34,0.02,50812,30469524.0,4.36,6.16,5.9,6.05,5.96,0.79,41.56,0.92
9,10,600597,光明乳业,7.52,-0.66,-0.05,57779,43371275.0,2.25,7.62,7.45,7.59,7.57,0.42,18.48,1.17
10,11,002024,ST易购,1.34,-0.74,-0.01,111172,14951150.19,2.96,1.37,1.33,1.36,1.35,0.12,420.73,1.08
11,12,603777,来伊份,8.35,-0.83,-0.07,12805,10657518.0,2.97,8.48,8.23,8.48,8.42,0.38,94.15,1.52
12,13,600648,外高桥,8.61,-1.26,-0.11,27539,23675187.0,3.21,8.77,8.49,8.71,8.72,0.29,34.55,0.77
13,14,601828,美凯龙,2.13,-1.84,-0.04,209995,44833145.0,3.69,2.19,2.11,2.18,2.17,0.58,-3.7,0.19
14,15,600115,中国东航,3.64,-2.15,-0.08,439205,159061199.0,4.57,3.72,3.55,3.71,3.72,0.3,-14.66,4.7
15,16,600655,豫园股份,4.99,-2.35,-0.12,154988,77627288.0,3.91,5.14,4.94,5.13,5.11,0.4,8.51,0.53
