,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300338,*ST开元,2.54,7.63,0.18,428361.0,105339867.74,20.34,2.7,2.22,2.37,2.36,12.43,-28.38,-7.98
1,2,300506,*ST名家,1.95,7.14,0.13,212657.0,39764934.02,13.74,2.0,1.75,1.83,1.82,3.69,-47.58,10.45
2,3,300108,*ST吉药,2.02,5.76,0.11,306282.0,61815360.0,8.38,2.08,1.92,1.93,1.91,4.67,-4.86,-3.21
3,4,300376,ST易事特,2.48,5.08,0.12,380190.0,93631917.48,8.05,2.54,2.35,2.35,2.36,1.63,23.16,0.81
4,5,000615,ST美谷,1.87,5.06,0.09,320545.0,59483116.7,5.62,1.87,1.77,1.78,1.78,4.2,-12.64,10.51
5,6,002336,*ST人乐,3.33,5.05,0.16,86204.0,28682470.33,1.58,3.33,3.28,3.33,3.17,1.96,-2.58,-2.18
6,7,002569,ST步森,5.94,4.95,0.28,7386.0,4330687.94,5.12,5.94,5.65,5.66,5.66,0.53,-68.25,9.99
7,8,603959,ST百利,1.91,4.95,0.09,163797.0,31281898.0,1.1,1.91,1.89,1.91,1.82,3.34,-3.49,2.3
8,9,600375,*ST汉马,5.12,4.92,0.24,74816.0,37670744.0,4.71,5.12,4.89,4.9,4.88,1.14,-10.98,-3.47
9,10,600715,*ST文投,1.94,4.86,0.09,411835.0,79279811.0,2.7,1.94,1.89,1.9,1.85,2.22,-9.39,-2.93
10,11,002309,*ST中利,1.95,4.84,0.09,123428.0,24065289.0,1.08,1.95,1.93,1.95,1.86,1.42,-3.2,-2.1
11,12,600671,ST目药,6.38,3.91,0.24,21239.0,13530961.0,4.72,6.45,6.16,6.16,6.14,1.74,-21.0,41.69
12,13,002310,*ST东园,1.44,3.6,0.05,646422.0,92076886.49,5.04,1.45,1.38,1.43,1.39,2.41,-1.7,-2.91
13,14,002564,*ST天沃,2.85,3.26,0.09,194462.0,55825169.0,4.71,2.9,2.77,2.78,2.76,2.27,78.92,18.8
14,15,000909,ST数源,3.31,2.8,0.09,45577.0,14887941.3,4.35,3.34,3.2,3.23,3.22,1.04,10.18,1.19
15,16,300600,ST瑞科,5.76,2.49,0.14,35033.0,19947729.0,3.02,5.76,5.59,5.63,5.62,1.42,-71.14,1.81
16,17,000889,ST中嘉,1.67,2.45,0.04,213877.0,35810601.6,5.52,1.71,1.62,1.63,1.63,2.46,-53.94,12.9
17,18,000525,ST红太阳,9.22,1.77,0.16,105480.0,97101232.28,3.75,9.4,9.06,9.4,9.06,1.82,126.1,5.92
18,19,002656,ST摩登,1.45,1.4,0.02,88117.0,12947751.0,6.29,1.5,1.41,1.46,1.43,1.45,-8.34,3.34
19,20,300300,ST峡创,1.46,1.39,0.02,233515.0,33477005.32,3.47,1.46,1.41,1.44,1.44,3.5,-17.22,6.12
20,21,002721,ST金一,2.5,1.21,0.03,51687.0,13064407.55,5.26,2.58,2.45,2.45,2.47,0.19,-895.73,3.26
21,22,603828,ST柯利达,1.67,1.21,0.02,33178.0,5476435.0,3.03,1.68,1.63,1.64,1.65,0.56,35.53,1.33
22,23,000711,*ST京蓝,1.68,1.2,0.02,41046.0,6862863.21,2.41,1.69,1.65,1.66,1.66,0.39,-45.52,7.08
23,24,600387,*ST海越,2.6,1.17,0.03,23207.0,6030412.0,2.72,2.64,2.57,2.57,2.57,0.57,26.51,0.42
24,25,600599,ST熊猫,12.28,1.15,0.14,44923.0,54104888.0,7.83,12.48,11.53,12.37,12.14,2.71,41.45,3.39
25,26,600777,ST新潮,1.8,1.12,0.02,350726.0,62951547.0,1.69,1.81,1.78,1.79,1.78,0.55,5.23,0.58
26,27,600608,ST沪科,2.84,1.07,0.03,23224.0,6592480.0,1.78,2.86,2.81,2.86,2.81,0.73,559.69,21.06
27,28,603608,*ST天创,2.95,1.03,0.03,13610.0,4023345.0,3.42,3.0,2.9,2.95,2.92,0.32,-65.59,1.14
28,29,300125,ST聆达,4.94,1.02,0.05,538903.0,273572399.91,11.45,5.36,4.8,4.88,4.89,20.3,-3.94,5.41
29,30,000070,ST特信,4.11,0.98,0.04,96003.0,39119091.02,1.47,4.11,4.05,4.07,4.07,1.08,-714.41,1.94
30,31,002650,ST加加,2.09,0.97,0.02,57029.0,11950430.0,3.86,2.14,2.06,2.06,2.07,0.5,-41.28,1.17
31,32,688282,*ST导航,22.16,0.91,0.2,1147.0,2517791.0,2.5,22.22,21.67,21.89,21.96,0.31,-31.86,1.52
32,33,600711,ST盛屯,3.53,0.86,0.03,373488.0,130758078.0,2.0,3.54,3.47,3.52,3.5,1.2,4.93,0.74
33,34,000656,*ST金科,1.19,0.85,0.01,516727.0,61626766.2,2.54,1.21,1.18,1.19,1.18,0.97,-0.84,-21.9
34,35,002200,ST交投,4.9,0.82,0.04,6331.0,3092305.76,1.23,4.92,4.86,4.86,4.86,0.34,-30.99,29.98
35,36,600568,ST中珠,1.28,0.79,0.01,11939.0,1523717.0,2.36,1.29,1.26,1.26,1.27,0.07,-19.53,1.1
