,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,301339,通行宝,19.79,4.6,0.87,0.3,6.33,1.23,5.13,1.49亿,1.20亿,23.76亿,44.70
1,2,301396,宏景科技,19.66,3.91,0.74,0.1,3.49,1.56,4.18,0.35亿,0.51亿,10.02亿,--
2,3,600996,贵广网络,7.91,10.01,0.72,0.0,4.53,4.47,8.9,4.21亿,12.11亿,95.77亿,--
3,4,300052,中青宝,13.62,5.17,0.67,-0.07,5.28,1.36,5.41,1.89亿,2.62亿,35.66亿,--
4,5,300989,蕾奥规划,16.86,4.14,0.67,0.0,7.86,0.86,4.88,0.97亿,0.74亿,12.43亿,197.32
5,6,300949,奥雅股份,33.84,1.56,0.52,0.0,3.83,0.74,2.61,0.22亿,0.17亿,5.75亿,--
6,7,300860,锋尚文化,23.29,1.7,0.39,0.0,1.27,0.94,2.1,0.33亿,1.12亿,26.06亿,--
7,8,300844,山水比德,25.98,1.45,0.37,-0.08,10.41,0.73,3.75,0.45亿,0.17亿,4.35亿,72.07
8,9,301262,海看股份,25.39,1.48,0.37,0.12,4.09,0.9,2.56,0.43亿,0.42亿,10.59亿,24.29
9,10,603199,九华旅游,35.32,0.94,0.33,0.0,1.6,0.92,2.29,0.62亿,1.11亿,39.09亿,18.77
10,11,600702,舍得酒业,72.0,0.45,0.32,0.07,0.9,0.67,1.2,2.16亿,3.32亿,239.23亿,10.90
11,12,603955,大千生态,10.89,3.03,0.32,0.09,1.68,1.41,5.2,0.25亿,1.36亿,14.78亿,41.59
12,13,600158,中体产业,9.11,3.4,0.3,0.11,2.59,1.92,5.22,2.26亿,9.60亿,87.41亿,110.33
13,14,002558,巨人网络,10.39,2.47,0.25,-0.29,2.5,1.73,3.25,5.11亿,19.74亿,205.05亿,14.55
14,15,603466,风语筑,10.26,1.28,0.13,0.0,0.65,0.75,1.28,0.40亿,5.95亿,61.02亿,--
15,16,600650,锦江在线,8.09,1.51,0.12,-0.12,0.54,1.02,2.38,0.17亿,3.91亿,31.60亿,28.36
16,17,600576,祥源文旅,5.29,2.32,0.12,-0.19,1.18,1.2,3.29,0.42亿,6.73亿,35.61亿,117.05
17,18,300005,探路者,5.79,1.94,0.11,0.17,1.16,1.18,4.4,0.59亿,8.84亿,51.17亿,17.97
18,19,002780,三夫户外,10.39,0.97,0.1,-0.1,1.53,0.63,1.55,0.21亿,1.31亿,13.57亿,938.67
19,20,600258,首旅酒店,14.38,0.7,0.1,0.0,0.9,0.85,1.96,1.44亿,11.17亿,160.57亿,33.30
20,21,600640,国脉文化,11.3,0.89,0.1,0.09,0.55,0.83,1.52,0.49亿,7.96亿,89.91亿,423.27
21,22,301098,金埔园林,8.37,1.21,0.1,0.24,2.0,0.8,2.9,0.18亿,1.08亿,9.07亿,22.55
22,23,002707,众信旅游,6.44,1.42,0.09,-0.16,1.39,1.0,3.31,0.73亿,8.15亿,52.46亿,56.41
23,24,300144,宋城演艺,10.21,0.89,0.09,0.0,0.61,0.96,1.78,1.42亿,22.72亿,231.96亿,26.57
24,25,603081,大丰实业,10.28,0.88,0.09,0.0,0.34,0.6,1.57,0.14亿,4.06亿,41.73亿,31.02
25,26,000917,电广传媒,5.55,1.28,0.07,0.0,1.7,0.67,1.46,1.33亿,14.17亿,78.67亿,71.07
26,27,300197,节能铁汉,1.54,4.76,0.07,-0.65,2.95,1.81,9.52,1.25亿,27.00亿,41.59亿,--
27,28,000430,张家界,6.56,0.92,0.06,0.0,3.73,0.84,2.31,0.81亿,3.32亿,21.76亿,--
28,29,300237,美晨生态,1.21,5.22,0.06,0.0,2.39,1.75,11.3,0.41亿,14.38亿,17.41亿,--
29,30,002717,岭南股份,1.23,4.24,0.05,-0.81,6.39,0.73,9.32,1.12亿,14.61亿,17.97亿,--
30,31,002159,三特索道,13.83,0.36,0.05,-0.07,1.51,0.61,1.23,0.29亿,1.38亿,19.15亿,18.14
31,32,600683,京投发展,4.17,1.21,0.05,0.0,2.23,0.62,3.64,0.68亿,7.41亿,30.89亿,--
32,33,600735,新华锦,4.44,1.14,0.05,-0.23,1.4,0.34,2.05,0.26亿,4.25亿,18.89亿,64.71
33,34,000610,西安旅游,13.07,0.38,0.05,0.15,1.74,0.48,0.54,0.54亿,2.35亿,30.78亿,--
34,35,605303,园林股份,7.8,0.65,0.05,-0.13,4.15,0.46,1.94,0.22亿,0.68亿,5.30亿,--
35,36,002582,好想你,5.96,0.68,0.04,0.0,1.13,0.4,1.69,0.23亿,3.40亿,20.25亿,53.62
36,37,600138,中青旅,10.36,0.39,0.04,0.0,0.81,0.76,0.48,0.61亿,7.24亿,74.99亿,--
37,38,600697,欧亚集团,10.8,0.37,0.04,0.09,2.05,0.43,1.11,0.34亿,1.55亿,16.78亿,31.95
38,39,300859,西域旅游,31.03,0.1,0.03,0.06,4.65,1.15,5.71,2.24亿,1.55亿,48.10亿,--
39,40,600561,江西长运,4.2,0.72,0.03,-0.47,2.42,0.56,2.88,0.29亿,2.84亿,11.95亿,--
40,41,600637,东方明珠,6.54,0.46,0.03,-0.15,0.48,1.18,1.07,1.05亿,33.62亿,219.87亿,46.34
41,42,002181,粤传媒,3.78,0.8,0.03,0.0,0.52,0.86,1.87,0.22亿,11.34亿,42.88亿,--
42,43,002357,富临运业,5.74,0.53,0.03,0.0,1.34,1.0,1.4,0.24亿,3.13亿,17.99亿,8.87
43,44,600853,龙建股份,3.62,0.56,0.02,0.0,0.87,0.34,1.39,0.32亿,10.09亿,36.52亿,140.50
44,45,000886,海南高速,4.7,0.43,0.02,0.21,1.58,0.45,1.92,0.73亿,9.78亿,45.96亿,33.76
45,46,000558,莱茵体育,2.4,0.84,0.02,-0.42,0.99,0.7,2.1,0.31亿,12.89亿,30.93亿,29.22
46,47,002059,云南旅游,5.08,0.4,0.02,0.0,0.48,0.67,1.19,0.23亿,9.44亿,47.95亿,--
47,48,002320,海峡股份,6.24,0.16,0.01,-0.16,0.28,0.74,0.96,0.39亿,22.29亿,139.09亿,20.42
48,49,002146,荣盛发展,1.78,0.56,0.01,0.0,3.44,0.52,3.39,2.40亿,39.00亿,69.42亿,37.74
49,50,300133,华策影视,7.11,0.14,0.01,-0.14,4.36,0.57,2.54,5.07亿,16.28亿,115.77亿,112.59
50,51,000637,ST实华,3.72,0.27,0.01,-0.27,0.69,0.52,2.43,0.10亿,3.68亿,13.69亿,--
51,52,600088,中视传媒,18.06,0.06,0.01,0.00,1.54,0.86,1.39,1.11亿,3.98亿,71.83亿,172.93
52,53,002627,三峡旅游,4.85,0.21,0.01,-0.21,0.32,0.69,0.62,0.11亿,6.99亿,33.90亿,94.47
53,54,002431,棕榈股份,1.80,0.00,0.00,-0.55,0.52,0.72,2.22,0.17亿,18.13亿,32.63亿,--
54,55,000620,新华联,2.05,0.00,0.00,-0.49,1.75,0.45,2.93,1.50亿,41.45亿,84.97亿,145.48
55,56,002033,丽江股份,9.27,0.00,0.00,0.11,0.94,0.55,0.97,0.48亿,5.49亿,50.94亿,22.82
56,57,600250,南京商旅,--,--,--,--,--,--,--,--,2.84亿,23.16亿,35.97
57,58,000961,ST中南,--,--,--,--,--,--,--,--,38.10亿,21.34亿,--
58,59,600593,大连圣亚,20.63,0.00,0.00,-0.05,2.48,0.56,1.94,0.66亿,1.29亿,26.57亿,520.74
59,60,000863,三湘印象,3.77,-0.27,-0.01,-0.27,4.53,0.66,6.35,1.96亿,11.64亿,43.87亿,--
60,61,000978,桂林旅游,6.55,-0.15,-0.01,0.0,0.56,0.62,0.61,0.13亿,3.60亿,23.59亿,--
61,62,002694,顾地科技,4.13,-0.24,-0.01,0.0,0.59,0.89,2.66,0.13亿,5.53亿,22.82亿,--
62,63,002004,华邦健康,4.63,-0.22,-0.01,-0.43,0.66,1.29,1.29,0.58亿,18.82亿,87.15亿,14.73
63,64,600051,宁波联合,5.82,-0.17,-0.01,-0.17,0.53,0.34,1.2,0.10亿,3.11亿,18.09亿,62.85
64,65,000419,通程控股,4.52,-0.22,-0.01,-0.22,0.78,0.82,1.1,0.19亿,5.44亿,24.57亿,16.07
65,66,600717,天津港,4.43,-0.45,-0.02,-0.45,0.43,0.8,1.12,0.55亿,28.94亿,128.20亿,10.49
66,67,600706,曲江文旅,11.43,-0.26,-0.03,0.09,1.21,0.6,0.79,0.35亿,2.54亿,29.04亿,344.58
67,68,002489,浙江永强,2.66,-1.11,-0.03,-0.38,0.9,1.2,2.23,0.45亿,18.75亿,49.87亿,5.61
68,69,000421,南京公用,4.93,-0.81,-0.04,-0.2,2.15,0.62,1.81,0.61亿,5.74亿,28.31亿,139.44
69,70,601969,海南矿业,7.06,-0.56,-0.04,-0.14,0.35,0.52,1.55,0.51亿,20.27亿,143.07亿,14.53
70,71,000524,岭南控股,9.02,-0.44,-0.04,0.0,1.27,0.67,1.66,0.77亿,6.70亿,60.44亿,62.68
71,72,603099,长白山,23.35,-0.21,-0.05,-0.13,4.08,0.59,3.55,2.54亿,2.67亿,62.27亿,145.46
72,73,603389,亚振家居,4.87,-1.02,-0.05,0.21,3.93,0.37,3.66,0.51亿,2.63亿,12.80亿,--
73,74,000796,*ST凯撒,3.55,-1.39,-0.05,0.0,1.41,0.91,2.78,0.48亿,9.70亿,34.43亿,--
74,75,603843,正平股份,2.67,-2.2,-0.06,0.0,2.34,1.25,5.13,0.44亿,7.00亿,18.68亿,--
75,76,000069,华侨城A,2.59,-2.63,-0.07,-1.89,1.33,1.64,3.38,2.40亿,68.96亿,178.60亿,--
76,77,600054,黄山旅游,12.15,-0.65,-0.08,0.17,0.79,0.66,1.64,0.50亿,5.13亿,62.37亿,86.88
77,78,603388,ST元成,1.96,-3.92,-0.08,0.51,9.98,1.79,3.92,0.63亿,3.26亿,6.38亿,--
78,79,000793,华闻集团,0.87,-9.38,-0.09,0.0,13.03,3.31,8.33,2.25亿,19.61亿,17.06亿,--
79,80,001203,大中矿业,10.62,-1.02,-0.11,0.09,0.57,0.78,1.77,0.45亿,7.35亿,78.09亿,16.57
80,81,600358,国旅联合,2.91,-3.64,-0.11,-0.34,2.12,1.08,5.63,0.32亿,5.05亿,14.69亿,--
81,82,603136,天目湖,12.38,-0.88,-0.11,-0.08,0.97,0.73,1.76,0.32亿,2.70亿,33.44亿,76.38
82,83,000888,峨眉山A,12.02,-0.99,-0.12,0.0,3.59,0.64,2.14,2.28亿,5.27亿,63.34亿,21.28
83,84,600749,西藏旅游,12.02,-1.64,-0.2,0.08,4.99,0.84,4.01,1.38亿,2.27亿,27.28亿,--
84,85,300756,金马游乐,14.57,-1.35,-0.2,0.0,3.38,0.51,3.45,0.59亿,1.18亿,17.25亿,59.01
85,86,603721,中广天择,25.39,-1.7,-0.44,0.04,5.38,0.84,2.32,1.78亿,1.30亿,33.01亿,--
86,87,300947,德必集团,16.55,-3.67,-0.63,0.18,16.24,0.64,5.47,2.60亿,0.95亿,15.77亿,71.95
