,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,301221,光庭信息,31.98,2.8,0.87,16135,51020710.0,4.18,32.1,30.8,30.82,31.11,3.7,-110.59,1.5
1,2,000909,ST数源,3.31,2.8,0.09,45577,14887941.3,4.35,3.34,3.2,3.23,3.22,1.04,10.18,1.19
2,3,002990,盛视科技,17.95,2.63,0.46,26666,46703340.52,5.89,18.12,17.09,17.49,17.49,1.99,26.44,2.01
3,4,300939,秋田微,26.7,2.22,0.58,13257,34860216.0,4.06,26.79,25.73,26.1,26.12,1.1,29.45,2.4
4,5,000727,冠捷科技,1.97,2.07,0.04,736756,143218924.04,4.66,1.99,1.9,1.94,1.93,1.63,83.57,2.94
5,6,300507,苏奥传感,5.28,1.93,0.1,125744,66076469.2,2.9,5.32,5.17,5.2,5.18,1.64,33.17,2.13
6,7,300807,天迈科技,25.85,1.85,0.47,40542,104059643.0,3.62,26.08,25.16,25.54,25.38,8.26,-26.33,3.44
7,8,300613,富瀚微,32.88,1.76,0.57,29783,96630090.0,3.99,33.1,31.81,32.35,32.31,1.37,36.09,3.07
8,9,301536,星宸科技,30.06,1.52,0.45,16008,47753234.38,2.53,30.2,29.45,29.62,29.61,4.5,48.83,4.49
9,10,002355,兴民智通,4.67,1.08,0.05,162315,75434808.08,2.81,4.72,4.59,4.6,4.62,2.63,227.79,2.7
10,11,002906,华阳集团,24.81,0.81,0.2,72606,179886378.91,4.35,25.41,24.34,24.65,24.61,1.38,22.68,2.14
11,12,002813,路畅科技,25.5,0.75,0.19,8780,22280859.0,2.92,25.77,25.03,25.14,25.31,0.74,-61.4,8.93
12,13,002217,*ST合泰,1.4,0.72,0.01,901492,125266117.28,6.47,1.43,1.34,1.4,1.39,2.89,-2.65,-0.59
13,14,603633,徕木股份,6.14,0.66,0.04,63452,38528806.0,3.11,6.18,5.99,6.16,6.1,1.49,25.14,1.33
14,15,603390,通达电气,7.82,0.64,0.05,78764,60733843.0,2.96,7.84,7.61,7.82,7.77,2.25,96.55,1.73
15,16,002387,维信诺,6.71,0.0,0.0,474769,315617101.62,8.94,6.98,6.38,6.58,6.71,3.43,-3.96,1.37
16,17,603501,韦尔股份,86.24,-0.01,-0.01,61489,527137692.0,2.3,86.67,84.69,85.71,86.25,0.51,38.31,4.88
17,18,002456,欧菲光,8.48,-0.59,-0.05,2161028,1823274294.74,4.81,8.67,8.26,8.45,8.53,6.65,358.51,7.91
18,19,002952,亚世光电,21.2,-2.35,-0.51,172256,368724151.6,6.13,22.26,20.93,21.99,21.71,13.05,206.54,4.06
19,20,001298,好上好,28.49,-9.98,-3.16,24609,70111041.0,0.0,28.49,28.49,28.49,31.65,2.34,148.51,3.78
20,21,605218,伟时电子,21.97,-10.0,-2.44,72459,159192423.0,0.0,21.97,21.97,21.97,24.41,3.4,121.06,3.7
