,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,301172,君逸数码,31.73,4.93,1.49,-0.06,11.49,1.3,5.42,1.05亿,0.29亿,9.27亿,106.80
1,2,301079,邵阳液压,12.96,12.4,1.43,-0.23,17.81,8.14,19.51,1.33亿,0.58亿,7.56亿,222.80
2,3,301091,深城交,26.27,3.63,0.92,-0.04,7.13,0.88,3.94,3.57亿,1.93亿,50.61亿,--
3,4,600343,航天动力,8.75,10.06,0.8,0.0,6.01,10.95,9.43,3.32亿,6.38亿,55.84亿,--
4,5,300470,中密控股,36.5,2.1,0.75,0.08,0.71,0.99,2.29,0.51亿,1.98亿,72.38亿,22.92
5,6,301533,威马农机,27.57,2.34,0.63,0.11,6.46,0.59,3.19,0.41亿,0.23亿,6.31亿,40.93
6,7,002037,保利联合,7.05,9.64,0.62,0.0,7.1,1.93,10.11,2.33亿,4.84亿,34.11亿,--
7,8,301136,招标股份,10.92,4.8,0.5,0.0,9.54,1.71,7.77,1.06亿,1.04亿,11.34亿,107.69
8,9,603809,豪能股份,13.37,3.64,0.47,0.08,4.86,1.8,4.03,2.52亿,3.93亿,52.55亿,16.46
9,10,600283,钱江水利,13.42,3.31,0.43,0.0,2.09,1.44,4.62,0.97亿,3.53亿,47.37亿,39.02
10,11,300177,中海达,6.45,6.79,0.41,0.16,10.47,1.44,9.44,4.02亿,6.06亿,39.10亿,--
11,12,002457,青龙管业,8.43,4.72,0.38,0.0,5.81,2.01,4.72,1.61亿,3.35亿,28.23亿,--
12,13,301038,深水规院,15.07,2.45,0.36,-0.07,5.52,0.88,3.06,0.41亿,0.49亿,7.43亿,--
13,14,300897,山科智能,19.81,1.8,0.35,0.05,1.29,0.98,3.08,0.16亿,0.63亿,12.47亿,30.04
14,15,301151,冠龙节能,16.04,2.1,0.33,0.06,6.22,0.69,3.44,0.54亿,0.55亿,8.75亿,115.52
15,16,301519,舜禹股份,15.41,2.19,0.33,0.13,3.85,1.17,4.18,0.24亿,0.41亿,6.34亿,127.46
16,17,601611,中国核建,7.99,4.17,0.32,0.13,1.44,2.05,4.43,3.34亿,29.23亿,233.52亿,10.82
17,18,300823,建科机械,19.42,1.57,0.3,0.0,6.63,1.0,2.35,0.70亿,0.54亿,10.55亿,41.69
18,19,603757,大元泵业,20.9,1.41,0.29,-0.05,0.38,1.01,3.25,0.13亿,1.67亿,34.84亿,21.34
19,20,688069,德林海,15.37,1.86,0.28,0.13,1.0,2.63,6.16,0.18亿,1.15亿,17.65亿,--
20,21,300826,测绘股份,12.44,2.05,0.25,0.0,4.32,1.62,4.68,0.81亿,1.52亿,18.94亿,87.30
21,22,301372,科净源,26.68,0.83,0.22,0.0,5.5,0.9,2.53,0.25亿,0.17亿,4.57亿,--
22,23,002642,荣联科技,5.79,3.76,0.21,0.0,2.24,1.41,3.76,0.78亿,6.05亿,35.02亿,183.56
23,24,002331,皖通科技,6.78,2.88,0.19,0.15,1.64,0.68,4.1,0.44亿,3.96亿,26.84亿,--
24,25,300977,深圳瑞捷,15.18,1.27,0.19,0.0,6.52,0.49,2.4,0.38亿,0.39亿,5.89亿,183.54
25,26,002383,合众思壮,6.44,2.71,0.17,0.0,3.43,1.35,4.47,1.36亿,6.16亿,39.69亿,--
26,27,300036,超图软件,14.37,1.2,0.17,0.0,1.72,0.87,2.32,1.06亿,4.31亿,61.91亿,364.23
27,28,003037,三和管桩,6.42,2.56,0.16,0.0,3.47,0.7,2.56,0.44亿,2.01亿,12.90亿,--
28,29,300248,新开普,6.94,2.21,0.15,-0.14,0.81,1.08,2.65,0.23亿,4.09亿,28.40亿,--
