,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300797,钢研纳克,9.7,10.35,0.91,205289,206368921.32,20.48,10.55,8.75,8.8,8.79,5.47,38.56,3.36
1,2,000561,烽火电子,6.39,4.07,0.25,226448,142716891.24,8.31,6.58,6.07,6.16,6.14,3.76,-38.92,2.1
2,3,301306,西测测试,31.56,3.88,1.18,31659,98567099.0,4.34,31.62,30.3,30.5,30.38,8.06,-27.11,2.36
3,4,300159,新研股份,2.27,3.65,0.08,960893,218604861.32,6.85,2.33,2.18,2.18,2.19,6.53,-12.44,-33.6
4,5,600850,电科数字,17.5,3.61,0.61,82311,142047084.0,4.8,17.63,16.82,16.95,16.89,1.35,45.23,2.77
5,6,603085,天成自控,8.54,3.52,0.29,258385,223148255.0,8.12,8.9,8.23,8.26,8.25,6.98,107.51,3.78
6,7,688562,航天软件,12.81,2.32,0.29,10885,13813959.0,3.04,12.87,12.49,12.6,12.52,0.64,-50.41,2.93
7,8,301233,盛帮股份,34.58,2.04,0.69,6174,21199492.0,2.95,34.8,33.8,34.0,33.89,3.31,21.04,2.02
8,9,300320,海达股份,7.63,2.01,0.15,36311,27400178.32,2.54,7.64,7.45,7.48,7.48,0.74,29.67,2.04
9,10,603859,能科科技,14.28,2.0,0.28,38297,53880265.0,5.0,14.44,13.74,14.07,14.0,1.56,18.85,1.26
10,11,300045,华力创通,16.13,1.9,0.3,129043,205767152.52,3.41,16.21,15.67,15.93,15.83,2.66,1890.86,6.14
11,12,300719,安达维尔,14.74,1.87,0.27,89130,130629355.0,3.52,14.93,14.42,14.49,14.47,4.96,131.06,3.57
12,13,600456,宝钛股份,26.39,1.85,0.48,51338,134495754.0,2.01,26.43,25.91,25.93,25.91,1.07,15.65,1.86
13,14,300324,旋极信息,2.25,1.81,0.04,775379,171690238.76,5.88,2.27,2.14,2.23,2.21,4.54,-16.97,1.28
14,15,688523,航天环宇,15.83,1.74,0.27,9732,15222513.0,3.15,15.9,15.41,15.7,15.56,1.14,141.05,4.12
15,16,002023,海特高新,8.33,1.71,0.14,82999,68428332.0,3.54,8.39,8.1,8.25,8.19,1.12,65.54,1.45
16,17,000801,四川九洲,8.38,1.7,0.14,144251,119589166.0,3.4,8.43,8.15,8.25,8.24,1.41,63.25,2.93
17,18,000571,新大洲A,3.01,1.69,0.05,100027,30127525.0,4.05,3.08,2.96,2.96,2.96,1.23,-47.17,7.0
18,19,601399,国机重装,2.47,1.65,0.04,237866,58293013.0,3.29,2.49,2.41,2.44,2.43,0.33,41.82,1.26
19,20,300424,航新科技,11.39,1.61,0.18,69528,78423273.44,3.3,11.47,11.1,11.21,11.21,2.91,84.83,3.66
20,21,688231,隆达股份,11.68,1.57,0.18,7169,8300388.0,2.43,11.71,11.43,11.6,11.5,0.57,31.4,1.06
21,22,600862,中航高科,18.58,1.53,0.28,70087,128136155.0,3.99,18.66,17.93,18.35,18.3,0.5,21.44,3.96
