,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688118,普元信息,22.29,14.9,2.89,161377,353176322.0,20.21,23.28,19.36,19.77,19.4,17.17,-17.3,2.64
1,2,000066,中国长城,11.61,10.05,1.06,1328155,1505321445.86,10.62,11.61,10.49,10.52,10.55,4.22,-44.42,3.06
2,3,600571,信雅达,13.22,9.98,1.2,540563,704688265.0,9.32,13.22,12.1,12.1,12.02,11.81,-52.85,5.35
3,4,600198,大唐电信,9.82,9.97,0.89,770835,723179050.0,13.66,9.82,8.6,8.8,8.93,8.75,-103.54,51.53
4,5,688651,盛邦安全,36.5,5.77,1.99,31095,113049409.0,11.5,37.77,33.8,34.51,34.51,9.87,-73.63,2.86
5,6,002017,东信和平,10.65,5.45,0.55,422653,445714998.73,8.91,10.88,9.98,10.1,10.1,7.29,38.98,3.76
6,7,002197,ST证通,5.02,5.02,0.24,7798,3914596.0,0.0,5.02,5.02,5.02,4.78,0.15,-39.55,1.26
7,8,002808,ST恒久,2.33,4.95,0.11,36742,8472258.44,4.5,2.33,2.23,2.24,2.22,1.97,-24.28,1.93
8,9,600289,*ST信通,1.7,4.94,0.08,33980,5755361.0,1.85,1.7,1.67,1.67,1.62,0.6,65.92,1.53
9,10,300213,佳讯飞鸿,8.36,4.24,0.34,593551,494043528.42,8.1,8.57,7.92,8.0,8.02,10.77,93.4,2.24
10,11,600446,金证股份,14.03,3.77,0.51,805306,1132918525.0,10.43,14.79,13.38,13.45,13.52,8.51,-82.14,3.51
11,12,688168,安博通,49.45,3.45,1.65,67214,331528961.0,11.23,51.4,46.03,46.55,47.8,8.78,-30.86,3.23
12,13,002439,启明星辰,17.54,3.24,0.55,421389,730592194.04,4.41,17.66,16.91,17.08,16.99,5.82,-58.63,1.86
13,14,688031,星环科技-U,40.17,2.87,1.12,41431,166997394.0,7.55,41.45,38.5,38.98,39.05,4.42,-12.69,3.85
14,15,600536,中国软件,42.3,2.5,1.03,588733,2498331662.0,8.0,43.8,40.5,41.27,41.27,6.98,-65.95,16.15
15,16,301117,佳缘科技,35.58,2.24,0.78,82987,295941952.35,6.32,36.4,34.2,34.53,34.8,18.11,210.94,2.5
16,17,688292,浩瀚深度,20.16,2.18,0.43,45646,91792382.0,5.27,20.56,19.52,19.75,19.73,5.07,46.86,3.06
17,18,300188,国投智能,15.3,2.07,0.31,456493,706469907.09,4.27,15.75,15.11,15.38,14.99,5.84,-40.78,3.56
18,19,688038,中科通达,13.87,2.06,0.28,84096,117928893.0,5.81,14.3,13.51,13.63,13.59,7.23,115.28,2.58
19,20,301185,鸥玛软件,19.39,1.52,0.29,111107,218615146.28,5.55,20.18,19.12,19.18,19.1,12.01,42.66,2.87
20,21,300659,中孚信息,17.21,1.41,0.24,151486,263611374.31,7.37,17.96,16.71,16.91,16.97,7.96,-17.2,3.33
21,22,600797,浙大网新,6.66,1.37,0.09,713694,477548236.0,6.39,6.88,6.46,6.51,6.57,6.95,-106.55,2.11
22,23,300344,立方数科,4.58,1.33,0.06,340917,157006572.67,7.74,4.81,4.46,4.49,4.52,5.33,-42.73,8.87
23,24,688023,安恒信息,52.08,1.32,0.68,48624,254167933.0,8.11,54.28,50.11,50.65,51.4,4.76,-9.66,2.26
24,25,600728,佳都科技,4.69,1.3,0.06,457399,215555454.0,3.46,4.78,4.62,4.65,4.63,2.13,-26.18,1.34
25,26,301428,世纪恒通,33.56,1.27,0.42,75138,255842111.57,4.28,34.78,33.36,33.36,33.14,12.28,37.83,2.65
26,27,002398,垒知集团,4.06,1.25,0.05,100001,40464282.15,2.74,4.1,3.99,4.04,4.01,1.73,19.58,0.8
27,28,603232,格尔软件,12.64,1.12,0.14,130794,167656377.0,6.8,13.26,12.41,12.52,12.5,5.65,-29.59,2.22
28,29,600476,湘邮科技,15.54,1.04,0.16,92391,144440241.0,5.53,15.99,15.14,15.36,15.38,5.74,-254.98,19.8
29,30,688225,亚信安全,16.62,1.03,0.17,31206,52436570.0,4.62,17.1,16.34,16.45,16.45,1.63,-17.3,3.42
30,31,301380,挖金客,42.31,0.86,0.36,25463,108969933.6,5.98,43.97,41.46,41.95,41.95,8.44,56.32,4.32
31,32,300921,南凌科技,23.36,0.82,0.19,49124,115489180.64,5.27,24.2,22.98,23.1,23.17,6.19,250.18,3.79
32,33,603803,瑞斯康达,6.69,0.75,0.05,99544,66775499.0,4.22,6.83,6.55,6.64,6.64,2.34,-38.46,1.68
33,34,002212,天融信,5.99,0.67,0.04,515024,310623655.84,4.2,6.12,5.87,5.9,5.95,4.41,-17.17,0.77
34,35,688489,三未信安,38.3,0.63,0.24,12056,46213209.0,3.42,39.0,37.7,38.29,38.06,2.44,159.7,2.39
35,36,301159,三维天地,36.83,0.41,0.15,34037,127415671.0,6.03,38.31,36.1,36.79,36.68,10.9,-20.67,3.65
36,37,601360,三六零,8.65,0.35,0.03,1076611,935749999.0,3.6,8.84,8.53,8.63,8.62,1.51,-90.56,2.01
37,38,002268,电科网安,18.53,0.32,0.06,388794,730312953.35,4.44,19.2,18.38,18.47,18.47,4.61,-36.38,2.97
38,39,300846,首都在线,12.42,0.32,0.04,260504,327134704.72,5.17,12.97,12.33,12.7,12.38,6.68,-31.84,5.79
39,40,000509,华塑控股,3.29,0.3,0.01,246881,80604498.0,3.35,3.31,3.2,3.22,3.28,2.3,1280.84,23.63
40,41,300366,创意信息,10.83,0.28,0.03,391296,429001352.39,3.89,11.15,10.73,10.8,10.8,7.38,-28.39,3.62
41,42,002104,恒宝股份,6.85,0.15,0.01,218565,150420656.79,3.22,6.97,6.75,6.84,6.84,3.67,37.91,2.19
42,43,300768,迪普科技,17.59,0.06,0.01,126262,225318784.92,5.97,18.35,17.3,17.68,17.58,3.0,91.94,3.5
43,44,600050,中国联通,5.14,0.0,0.0,3213980,1663502594.0,2.72,5.26,5.12,5.18,5.14,1.04,14.7,0.98
44,45,688030,山石网科,15.73,-0.13,-0.02,14115,22293173.0,3.05,16.08,15.6,15.63,15.75,0.78,-17.72,2.94
45,46,688561,奇安信-U,32.6,-0.15,-0.05,56507,186212642.0,4.26,33.5,32.11,32.67,32.65,0.82,-13.61,2.39
46,47,688152,麒麟信安,56.04,-0.28,-0.16,23114,131821593.0,6.39,58.7,55.11,56.5,56.2,7.66,-151.68,3.63
47,48,300579,数字认证,28.47,-0.35,-0.1,73714,212494233.1,4.03,29.37,28.22,28.57,28.57,2.81,-212.45,8.57
48,49,300271,华宇软件,6.68,-0.45,-0.03,268435,181400731.96,4.02,6.87,6.6,6.68,6.71,3.35,-16.77,1.31
49,50,002835,同为股份,16.79,-0.53,-0.09,69695,117857749.0,2.31,17.09,16.7,16.85,16.88,5.48,20.71,3.43
50,51,003005,竞业达,25.69,-0.54,-0.14,33708,87375748.0,2.32,26.2,25.6,25.65,25.83,4.57,-138.46,2.58
51,52,688435,英方软件,36.2,-0.6,-0.22,26538,97801338.0,4.04,37.5,36.03,36.65,36.42,5.75,-70.83,2.7
52,53,603106,恒银科技,9.85,-0.61,-0.06,1074298,1108159405.0,14.13,10.9,9.5,10.5,9.91,20.64,-69.94,4.17
53,54,688171,纬德信息,17.59,-0.68,-0.12,13803,24405308.0,3.11,18.01,17.46,17.71,17.71,2.69,268.14,1.77
54,55,300766,每日互动,14.9,-0.73,-0.11,269011,407646950.0,6.13,15.68,14.76,15.01,15.01,7.56,704.47,3.58
55,56,002912,中新赛克,20.6,-0.77,-0.16,38965,81317576.0,2.75,21.08,20.51,20.72,20.76,2.4,-18.63,2.3
56,57,688244,永信至诚,32.09,-0.8,-0.26,17085,56116880.0,5.87,33.67,31.77,32.06,32.35,3.45,-88.83,3.28
57,58,002972,科安达,10.88,-1.0,-0.11,29899,32751391.6,2.27,11.05,10.8,10.99,10.99,2.25,23.82,2.26
58,59,300311,任子行,7.32,-1.21,-0.09,877535,656480790.4,8.37,7.83,7.21,7.21,7.41,16.33,-25.41,8.0
59,60,300352,北信源,6.14,-1.6,-0.1,965773,603976209.46,5.45,6.42,6.08,6.15,6.24,7.9,-67.8,6.02
60,61,002602,世纪华通,4.15,-1.66,-0.07,1611651,671821904.35,2.13,4.21,4.12,4.2,4.22,2.34,13.35,1.2
61,62,300079,数码视讯,5.69,-1.73,-0.1,572552,329833984.36,3.45,5.86,5.66,5.75,5.79,4.47,273.01,1.93
62,63,688004,博汇科技,16.3,-1.81,-0.3,44734,72600748.0,8.61,16.88,15.45,16.3,16.6,5.59,-28.09,2.05
63,64,300002,神州泰岳,13.61,-1.95,-0.27,1498358,2034801239.25,4.9,13.93,13.25,13.51,13.88,8.23,21.17,4.23
64,65,688201,信安世纪,10.76,-2.0,-0.22,182291,201583881.0,5.37,11.35,10.76,10.9,10.98,6.03,-50.98,2.6
65,66,603636,南威软件,10.89,-2.33,-0.26,285641,315034230.0,3.59,11.24,10.84,11.15,11.15,4.92,-27.53,2.47
66,67,300369,绿盟科技,8.6,-2.49,-0.22,410876,361211471.54,5.22,9.0,8.54,8.71,8.82,5.15,-13.5,2.75
67,68,301382,蜂助手,29.31,-3.11,-0.94,128243,383191561.87,5.75,30.88,29.14,30.29,30.25,9.38,44.85,3.77
68,69,603496,恒为科技,27.03,-3.15,-0.88,196685,542313065.0,4.26,28.15,26.96,27.75,27.91,6.14,60.33,6.14
69,70,300466,赛摩智能,7.83,-4.28,-0.35,336541,264658979.4,3.06,8.01,7.76,8.0,8.18,8.01,-160.55,5.26
70,71,300061,旗天科技,13.76,-4.51,-0.65,1047998,1501243048.98,10.06,15.1,13.65,14.1,14.41,16.89,-307.22,12.05
71,72,300229,拓尔思,17.95,-4.83,-0.91,626495,1148182638.72,5.36,18.86,17.85,18.86,18.86,7.88,119.34,4.21
72,73,300333,兆日科技,10.38,-5.12,-0.56,475401,507594894.2,7.04,11.07,10.3,10.66,10.94,14.2,-865.85,5.51
73,74,300379,东方通,16.92,-6.36,-1.15,918833,1616665013.16,9.52,18.57,16.85,17.6,18.07,17.45,-28.41,2.68
74,75,300663,科蓝软件,23.23,-6.67,-1.66,834992,2028303990.38,11.89,25.96,23.0,25.0,24.89,20.13,-1583.19,9.01
75,76,300624,万兴科技,62.35,-7.02,-4.71,256921,1652918914.02,7.08,67.0,62.25,67.0,67.06,15.0,246.1,8.97
