,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000566,海南海药,4.08,9.97,0.37,162253,66199224.0,0.0,4.08,4.08,4.08,3.71,1.39,-13.21,2.84
1,2,688336,三生国健,17.02,2.96,0.49,21996,36828463.0,4.42,17.11,16.38,16.56,16.53,0.36,40.53,2.1
2,3,688235,百济神州-U,150.45,2.9,4.24,16436,244364539.0,4.08,151.51,145.55,146.07,146.21,1.43,-36.02,8.54
3,4,688266,泽璟制药-U,59.1,2.6,1.5,19561,113387230.0,4.03,59.18,56.86,58.5,57.6,0.74,-117.56,9.98
4,5,002294,信立泰,32.16,1.36,0.43,50221,160453712.86,2.43,32.3,31.53,31.81,31.73,0.45,52.1,4.58
5,6,300558,贝达药业,37.26,0.98,0.36,60925,224277977.98,3.96,37.65,36.19,36.86,36.9,1.46,34.81,2.85
6,7,300204,舒泰神,6.36,0.79,0.05,66556,41760909.0,3.01,6.39,6.2,6.35,6.31,1.41,-443.85,2.9
7,8,688177,百奥泰,19.84,0.66,0.13,9997,19641105.0,2.99,19.99,19.4,19.77,19.71,0.24,-17.34,8.42
8,9,688276,百克生物,22.68,0.53,0.12,21190,47683419.0,2.53,22.8,22.23,22.62,22.56,0.51,34.09,2.28
9,10,002653,海思科,32.9,0.46,0.15,31781,103215928.6,4.49,33.32,31.85,32.89,32.75,0.64,111.27,9.22
10,11,002022,科华生物,5.46,0.37,0.02,52171,28324927.81,2.76,5.51,5.36,5.5,5.44,1.01,-26.76,0.72
11,12,300485,赛升药业,6.47,0.31,0.02,22542,14472785.0,3.41,6.55,6.33,6.45,6.45,0.82,-14.82,0.94
12,13,600196,复星医药,22.35,0.04,0.01,77059,171318298.0,3.04,22.68,22.0,22.63,22.34,0.36,24.38,1.27
13,14,688062,迈威生物-U,22.51,0.04,0.01,24653,54623539.0,4.84,22.71,21.62,22.41,22.5,1.21,-10.11,4.15
14,15,301166,优宁维,26.75,0.0,0.0,11328,30194689.0,3.66,27.3,26.32,26.76,26.75,2.74,76.79,1.11
15,16,300142,沃森生物,10.05,0.0,0.0,122950,122635213.84,2.49,10.13,9.88,10.1,10.05,0.79,47.12,1.69
16,17,000790,华神科技,3.44,0.0,0.0,57864,19852920.29,2.62,3.48,3.39,3.44,3.44,0.93,117.77,2.04
17,18,002603,以岭药业,15.04,-0.07,-0.01,79375,118205531.0,2.19,15.11,14.78,15.09,15.05,0.58,23.68,2.19
18,19,600276,恒瑞医药,44.48,-0.16,-0.07,199183,883221376.0,2.22,44.7,43.71,44.4,44.55,0.31,41.34,6.66
19,20,000661,长春高新,78.9,-0.2,-0.16,31902,249733002.76,2.28,79.3,77.5,78.96,79.06,0.8,9.28,1.46
20,21,603590,康辰药业,21.91,-0.23,-0.05,8889,19454191.0,2.05,22.13,21.68,22.0,21.96,0.57,22.13,1.12
21,22,002349,精华制药,6.84,-0.29,-0.02,64473,43869952.0,2.92,6.93,6.73,6.9,6.86,0.79,20.56,2.22
22,23,688180,君实生物-U,24.5,-0.37,-0.09,27188,66044048.0,3.58,24.86,23.98,24.69,24.59,0.36,-18.72,3.73
23,24,300171,东富龙,10.12,-0.59,-0.06,40927,41140338.0,3.73,10.29,9.91,10.23,10.18,0.73,34.0,0.99
24,25,002007,华兰生物,14.71,-0.61,-0.09,53289,78153595.08,2.09,14.85,14.54,14.82,14.8,0.34,30.56,2.39
25,26,688606,奥泰生物,57.0,-0.61,-0.35,3840,21992997.0,3.05,58.35,56.6,57.35,57.35,0.97,18.24,1.19
26,27,600521,华海药业,16.23,-0.61,-0.1,68528,110764597.0,2.69,16.46,16.02,16.44,16.33,0.47,15.9,2.78
27,28,600267,海正药业,7.17,-0.69,-0.05,67628,48348070.0,2.91,7.28,7.07,7.25,7.22,0.56,9.95,1.07
28,29,000963,华东医药,28.18,-0.77,-0.22,79106,221697484.55,2.85,28.6,27.79,28.6,28.4,0.45,14.57,2.27
29,30,002755,奥赛康,10.83,-0.91,-0.1,22544,24379092.6,4.03,11.14,10.7,11.08,10.93,0.24,66.49,3.42
30,31,603456,九洲药业,12.32,-0.96,-0.12,63102,77361122.0,2.49,12.48,12.17,12.41,12.44,0.7,11.66,1.32
31,32,300009,安科生物,7.74,-1.02,-0.08,87827,67781078.22,2.94,7.86,7.63,7.85,7.82,0.72,15.59,3.46
32,33,002399,海普瑞,9.67,-1.02,-0.1,22983,22134365.6,3.28,9.85,9.53,9.81,9.77,0.18,10.69,1.17
33,34,600812,华北制药,4.61,-1.07,-0.05,66917,30686348.0,3.0,4.67,4.53,4.66,4.66,0.39,54.94,1.48
34,35,002275,桂林三金,13.41,-1.18,-0.16,16123,21589888.74,2.58,13.64,13.29,13.63,13.57,0.29,13.09,2.69
35,36,002038,双鹭药业,6.39,-1.24,-0.08,68494,43585485.0,3.71,6.53,6.29,6.52,6.47,0.8,110.93,1.13
36,37,600216,浙江医药,14.35,-1.37,-0.2,208081,297932614.0,3.37,14.67,14.18,14.5,14.55,2.16,21.88,1.39
37,38,600535,天士力,14.08,-1.4,-0.2,143305,201272931.0,2.66,14.33,13.95,14.3,14.28,0.96,15.88,1.68
38,39,002773,康弘药业,17.41,-1.42,-0.25,51980,90278150.73,3.4,17.8,17.2,17.68,17.66,0.76,11.57,1.96
39,40,600380,健康元,9.7,-1.52,-0.15,116296,112522679.0,3.15,9.89,9.58,9.88,9.85,0.62,11.71,1.26
40,41,688520,神州细胞-U,31.68,-1.58,-0.51,15389,48672260.0,3.57,32.34,31.19,32.26,32.19,0.35,56.12,-30.75
41,42,688513,苑东生物,34.81,-1.61,-0.57,3141,10958794.0,2.15,35.27,34.51,35.12,35.38,0.18,20.97,2.3
42,43,000028,国药一致,24.79,-1.63,-0.41,31729,78646086.92,3.45,25.42,24.55,25.35,25.2,0.66,9.28,0.78
43,44,300006,莱美药业,2.71,-1.81,-0.05,439991,119351714.1,8.33,2.87,2.64,2.82,2.76,4.17,1077.24,1.37
44,45,000513,丽珠集团,35.83,-1.84,-0.67,39514,141845160.09,2.68,36.5,35.52,36.46,36.5,0.66,14.17,2.38
45,46,601607,上海医药,18.87,-2.23,-0.43,81513,154193841.0,3.06,19.34,18.75,19.25,19.3,0.42,11.88,1.0
46,47,688443,智翔金泰-U,26.3,-3.31,-0.9,20747,54230601.0,7.65,27.5,25.42,27.5,27.2,2.32,-13.32,3.86
47,48,600645,中源协和,17.4,-4.45,-0.81,384793,694413221.0,11.75,19.39,17.25,18.88,18.21,8.23,47.79,2.26
