,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300369,绿盟科技,5.41,5.87,0.3,515416,270065087.85,10.18,5.5,4.98,5.16,5.11,6.46,-8.49,1.73
1,2,603019,中科曙光,35.97,4.2,1.45,312971,1107585245.0,6.66,36.54,34.24,34.52,34.52,2.15,46.73,2.77
2,3,002467,二六三,3.34,3.41,0.11,255448,83623853.46,4.95,3.35,3.19,3.23,3.23,1.87,45.19,2.48
3,4,688158,优刻得-W,9.61,3.33,0.31,63986,60146446.0,5.7,9.68,9.15,9.31,9.3,1.59,-20.07,1.72
4,5,300768,迪普科技,12.15,3.23,0.38,33086,39535229.0,5.01,12.25,11.66,11.87,11.77,0.79,75.13,2.45
5,6,300454,深信服,46.02,2.93,1.31,26850,122202908.44,5.57,46.69,44.2,44.87,44.71,0.97,-16.32,2.39
6,7,300352,北信源,3.49,2.65,0.09,210672,72126006.75,5.59,3.53,3.34,3.41,3.4,1.72,-38.54,3.42
7,8,600602,云赛智联,9.51,2.48,0.23,128092,120140218.0,4.53,9.6,9.18,9.35,9.28,1.19,57.55,2.79
8,9,002212,天融信,4.22,2.43,0.1,219959,91021157.24,4.85,4.25,4.05,4.14,4.12,1.88,-12.09,0.54
9,10,002268,电科网安,12.25,2.42,0.29,66414,79783036.32,4.6,12.35,11.8,12.02,11.96,0.79,-24.05,1.97
10,11,002439,启明星辰,12.85,2.23,0.28,158435,199934092.08,4.46,12.94,12.38,12.6,12.57,2.19,-42.95,1.36
11,12,300383,光环新网,7.92,2.19,0.17,148289,115367613.82,4.9,7.99,7.61,7.75,7.75,0.83,26.6,1.13
12,13,002238,天威视讯,7.24,1.97,0.14,51308,36549642.76,3.8,7.26,6.99,7.18,7.1,0.64,193.47,2.54
13,14,688030,山石网科,10.03,1.62,0.16,6913,6843268.0,3.55,10.09,9.74,9.98,9.87,0.38,-11.3,1.88
14,15,002757,南兴股份,11.25,1.44,0.16,25492,28349901.0,2.89,11.3,10.98,11.1,11.09,0.9,10.05,1.37
15,16,300494,盛天网络,9.14,1.33,0.12,160890,144385773.82,4.77,9.22,8.79,9.06,9.02,4.04,551.15,2.63
16,17,601789,宁波建工,3.42,0.59,0.02,50424,17114387.0,1.76,3.42,3.36,3.42,3.4,0.46,12.92,0.86
17,18,688168,安博通,28.66,0.28,0.08,3295,9408432.0,2.24,28.79,28.15,28.56,28.58,0.43,-17.88,1.87
18,19,300921,南凌科技,18.92,0.21,0.04,27651,51775116.0,3.65,19.07,18.38,18.77,18.88,3.48,202.63,3.07
19,20,300311,任子行,3.16,-0.32,-0.01,319879,99766188.86,3.47,3.18,3.07,3.18,3.17,5.95,-10.97,3.46
20,21,600804,*ST鹏博,1.72,-4.97,-0.09,242949,42080095.0,2.76,1.77,1.72,1.74,1.81,1.74,-5.35,4.19
