,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300300,ST峡创,1.46,1.39,0.02,233515,33477005.32,3.47,1.46,1.41,1.44,1.44,3.5,-17.22,6.12
1,2,601169,北京银行,5.1,1.19,0.06,725074,368145376.0,1.98,5.13,5.03,5.04,5.04,0.34,3.7,0.41
2,3,000555,神州信息,8.28,0.98,0.08,152572,125188719.96,4.02,8.38,8.05,8.21,8.2,1.57,-52.78,1.33
3,4,603739,蔚蓝生物,10.64,0.66,0.07,36225,38142581.0,2.37,10.65,10.4,10.61,10.57,1.43,45.86,1.57
4,5,600551,时代出版,8.14,0.49,0.04,35579,28678455.0,1.98,8.15,7.99,8.08,8.1,0.52,16.09,0.98
5,6,601128,常熟银行,6.21,0.32,0.02,215009,133287644.0,1.13,6.24,6.17,6.2,6.19,0.74,5.4,0.73
6,7,601519,大智慧,5.71,0.18,0.01,109763,61974575.0,3.16,5.75,5.57,5.66,5.7,0.55,-41.53,7.42
7,8,600693,东百集团,2.95,0.0,0.0,102615,29979259.0,2.71,2.97,2.89,2.94,2.95,1.18,18.36,0.72
8,9,300311,任子行,3.16,-0.32,-0.01,319879,99766188.86,3.47,3.18,3.07,3.18,3.17,5.95,-10.97,3.46
9,10,002926,华西证券,6.4,-1.08,-0.07,108301,68976674.62,3.25,6.49,6.28,6.49,6.47,0.41,212.4,0.74
10,11,600755,厦门国贸,5.54,-1.6,-0.09,132306,73116888.0,3.73,5.67,5.46,5.67,5.63,0.62,7.28,0.59
