,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300211,亿通科技,10.52,19.95,1.75,595719.0,574386193.41,19.5,10.52,8.81,9.11,8.77,19.96,-80.75,6.54
1,2,300007,汉威科技,19.05,11.4,1.95,437341.0,805398104.18,12.4,19.22,17.1,17.1,17.1,15.46,58.63,2.17
2,3,002870,香山股份,34.27,10.02,3.12,70888.0,241017110.33,6.07,34.27,32.38,32.7,31.15,6.81,27.11,2.85
3,4,603219,富佳股份,13.66,9.98,1.24,124665.0,166328779.0,10.95,13.66,12.3,12.32,12.42,2.22,39.69,4.94
4,5,688049,炬芯科技,39.98,9.29,3.4,162185.0,627292917.0,16.21,41.5,35.57,36.03,36.58,14.45,61.79,3.17
5,6,002230,科大讯飞,51.31,7.3,3.49,1558442.0,7856545954.11,10.71,52.53,47.41,47.5,47.82,7.13,-258.87,7.2
6,7,300773,拉卡拉,20.84,6.06,1.19,514419.0,1059049085.63,7.53,21.19,19.71,19.71,19.65,7.01,24.38,4.71
7,8,601360,三六零,13.4,5.43,0.69,5560283.0,7328969850.0,9.13,13.68,12.52,12.7,12.71,7.94,-121.52,3.07
8,9,002426,胜利精密,3.14,4.67,0.14,5119234.0,1601258268.57,13.33,3.3,2.9,2.94,3.0,15.05,-279.73,3.24
9,10,605488,福莱新材,16.0,4.58,0.7,153855.0,242716460.0,8.1,16.25,15.01,15.2,15.3,8.25,32.49,2.41
10,11,688766,普冉股份,88.83,4.53,3.85,87803.0,779573520.0,6.8,91.55,85.77,85.87,84.98,8.31,31.31,4.35
11,12,300592,华凯易佰,16.59,4.27,0.68,482614.0,817347298.0,12.63,17.77,15.76,16.0,15.91,13.17,26.61,3.03
12,13,002600,领益智造,8.59,4.25,0.35,2435219.0,2065279969.79,6.31,8.68,8.16,8.18,8.24,3.53,32.13,3.1
13,14,301285,鸿日达,30.22,4.14,1.2,71183.0,211121566.0,6.86,30.49,28.5,28.94,29.02,9.04,158.43,5.88
14,15,002681,奋达科技,6.11,4.09,0.24,2811017.0,1727787084.11,13.8,6.46,5.65,5.8,5.87,18.99,54.02,4.46
15,16,002845,同兴达,16.71,3.72,0.6,258238.0,426802039.2,6.21,16.94,15.94,16.01,16.11,10.32,56.66,1.99
16,17,300032,金龙机电,5.5,3.58,0.19,649724.0,351077832.38,6.59,5.58,5.23,5.36,5.31,8.09,-55.04,6.12
17,18,002655,共达电声,13.1,3.48,0.44,126654.0,163821546.5,5.37,13.27,12.59,12.66,12.66,3.52,60.56,7.1
18,19,300115,长盈精密,16.6,3.43,0.55,495556.0,816058034.79,4.61,16.75,16.01,16.06,16.05,4.13,28.34,2.9
19,20,600734,实达集团,4.12,3.26,0.13,1270079.0,525076333.0,7.27,4.3,4.01,4.01,3.99,5.97,184.18,20.93
20,21,688496,清越科技,9.89,3.24,0.31,48535.0,47206054.0,8.04,10.09,9.32,9.6,9.58,2.08,-68.29,4.22
21,22,300400,劲拓股份,17.5,3.12,0.53,91897.0,159481868.22,5.6,17.75,16.8,16.81,16.97,3.83,52.78,5.47
22,23,300496,中科创达,55.05,2.94,1.57,149362.0,816422558.12,5.42,55.9,53.0,53.42,53.48,4.07,124.98,2.63
23,24,002351,漫步者,16.2,2.79,0.44,348776.0,559004048.88,6.41,16.48,15.47,15.67,15.76,6.69,31.94,5.46
24,25,002579,中京电子,8.55,2.76,0.23,228510.0,192602837.27,4.33,8.58,8.22,8.28,8.32,3.93,-41.94,2.18
25,26,300083,创世纪,7.31,2.67,0.19,463989.0,336128681.31,4.49,7.38,7.06,7.08,7.12,3.11,45.27,2.38
26,27,002241,歌尔股份,25.48,2.58,0.64,1447337.0,3683894897.13,5.6,26.22,24.83,24.87,24.84,4.72,28.32,2.77
27,28,300830,金现代,8.79,2.45,0.21,495430.0,437362391.29,14.1,9.49,8.28,9.0,8.58,15.73,-72.49,3.28
28,29,000670,盈方微,7.86,2.34,0.18,1663491.0,1311139844.82,9.9,8.28,7.52,7.64,7.68,23.04,-137.09,358.68
29,30,002841,视源股份,38.4,2.24,0.84,60531.0,232653214.35,4.07,38.94,37.41,37.59,37.56,1.16,21.54,2.12
30,31,300538,同益股份,16.94,2.23,0.37,48600.0,81259133.0,4.41,16.99,16.26,16.61,16.57,4.23,369.5,2.94
31,32,300493,润欣科技,14.34,2.21,0.31,304330.0,431718059.05,5.2,14.5,13.77,13.98,14.03,6.07,148.46,6.85
32,33,300223,北京君正,68.98,2.13,1.44,111752.0,766737812.56,5.58,70.28,66.51,66.9,67.54,2.66,81.84,2.79
33,34,832149,利尔达,12.58,2.11,0.26,133630.0,166424867.96,10.31,13.04,11.77,12.5,12.32,11.58,-81.87,7.11
34,35,688097,博众精工,26.51,2.08,0.54,91889.0,244003638.0,5.66,27.2,25.73,25.94,25.97,2.07,34.98,2.75
35,36,002876,三利谱,27.89,2.05,0.56,36777.0,101607396.72,5.01,28.28,26.91,27.16,27.33,2.47,56.18,2.06
36,37,300327,中颖电子,25.37,2.01,0.5,123411.0,312043627.14,5.03,25.85,24.6,24.76,24.87,3.64,72.2,5.1
37,38,002577,雷柏科技,16.13,1.9,0.3,56232.0,89880764.76,3.85,16.23,15.62,15.88,15.83,1.99,100.13,3.86
38,39,688519,南亚新材,21.88,1.86,0.4,11838.0,25771695.0,5.07,22.27,21.18,21.38,21.48,0.5,70.22,2.16
39,40,002625,光启技术,40.13,1.85,0.73,507923.0,2030881777.67,4.77,40.87,38.99,39.33,39.4,2.86,120.75,9.84
40,41,600460,士兰微,27.68,1.84,0.5,489251.0,1346994362.0,4.93,28.22,26.88,27.0,27.18,2.94,1196.26,3.82
41,42,300709,精研科技,38.37,1.8,0.68,69468.0,265142021.72,4.35,38.94,37.3,37.32,37.69,4.67,53.76,3.33
42,43,601231,环旭电子,14.18,1.79,0.25,168575.0,237972889.0,2.66,14.28,13.91,13.94,13.93,0.77,17.95,1.82
43,44,300458,全志科技,35.47,1.78,0.62,267414.0,946030029.7,5.14,36.14,34.35,34.8,34.85,5.16,111.6,7.44
44,45,688595,芯海科技,38.25,1.73,0.65,43624.0,165520171.0,6.49,39.12,36.68,37.67,37.6,3.06,-35.53,7.5
45,46,300236,上海新阳,39.25,1.68,0.65,51023.0,199645551.8,4.12,39.82,38.23,38.39,38.6,1.83,71.09,2.76
46,47,688153,唯捷创芯,39.97,1.6,0.63,46702.0,186383856.0,7.47,41.28,38.34,39.37,39.34,4.11,-401.29,4.26
47,48,600584,长电科技,38.98,1.59,0.61,562352.0,2175884223.0,4.48,39.55,37.83,38.3,38.37,3.14,48.6,2.6
48,49,300184,力源信息,10.52,1.54,0.16,691109.0,722505430.26,5.31,10.71,10.16,10.28,10.36,6.59,90.81,3.28
