,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600613,神奇制药,8.38,2.57,0.21,725593,605687764.0,11.38,8.87,7.94,8.29,8.17,15.14,59.14,1.93
1,2,603811,诚意药业,8.01,0.13,0.01,146148,119190463.0,5.63,8.43,7.98,8.18,8.0,4.47,16.8,2.11
2,3,600276,恒瑞医药,48.18,-0.84,-0.41,397700,1926235120.0,1.67,48.91,48.1,48.62,48.59,0.62,49.9,7.02
3,4,002422,科伦药业,32.58,-1.93,-0.64,153348,502202346.32,3.49,33.56,32.4,33.4,33.22,1.17,15.84,2.31
4,5,000597,东北制药,4.93,-1.99,-0.1,358562,178794949.31,4.77,5.15,4.91,5.08,5.03,2.55,25.41,1.36
5,6,600521,华海药业,18.83,-2.08,-0.4,153927,292206894.0,4.21,19.53,18.72,19.38,19.23,1.05,18.45,3.23
6,7,600789,鲁抗医药,8.38,-2.33,-0.2,653673,551076662.0,3.03,8.59,8.33,8.58,8.58,7.27,16.27,1.93
7,8,600513,联环药业,9.39,-2.69,-0.26,76469,72677918.0,4.35,9.77,9.35,9.75,9.65,2.68,21.69,1.91
8,9,002923,润都股份,9.54,-2.85,-0.28,36599,35264204.32,3.05,9.84,9.54,9.79,9.82,1.42,64.45,2.78
9,10,600267,海正药业,8.39,-3.01,-0.26,177166,149993962.0,4.16,8.7,8.34,8.65,8.65,1.48,11.64,1.25
10,11,605177,东亚药业,18.68,-3.46,-0.67,24286,45850017.0,3.88,19.34,18.59,19.33,19.35,2.12,33.01,1.13
11,12,300039,上海凯宝,6.6,-3.51,-0.24,416850,279557394.26,4.68,6.92,6.6,6.91,6.84,4.55,23.85,1.79
12,13,002581,未名医药,10.93,-3.79,-0.43,144520,161121447.0,5.9,11.55,10.88,11.4,11.36,3.61,369.76,3.45
13,14,002755,奥赛康,13.19,-3.93,-0.54,81938,109133775.57,4.66,13.8,13.16,13.73,13.73,0.88,80.97,4.17
14,15,300267,尔康制药,2.96,-4.21,-0.13,772796,232006602.32,5.18,3.11,2.95,3.09,3.09,5.43,-179.8,1.29
15,16,600420,国药现代,12.16,-4.25,-0.54,468931,582004028.0,6.22,12.93,12.14,12.93,12.7,3.5,12.81,1.25
16,17,000790,华神科技,4.66,-4.31,-0.21,1236469,609847990.44,12.94,5.27,4.64,4.88,4.87,19.85,159.54,2.76
17,18,600664,哈药股份,3.94,-5.97,-0.25,755604,305135003.0,7.16,4.23,3.93,4.22,4.19,3.0,14.64,1.9
18,19,000518,四环生物,2.77,-6.1,-0.18,1316134,379225038.02,9.83,3.05,2.76,2.96,2.95,12.78,-146.33,6.11
19,20,688166,博瑞医药,30.29,-6.28,-2.03,172151,534475118.0,6.96,32.43,30.18,32.35,32.32,4.07,54.1,5.53
20,21,300630,普利制药,10.85,-6.63,-0.77,468791,521300230.99,6.88,11.6,10.8,11.39,11.62,13.86,-37.41,1.79
