,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600157,永泰能源,1.71,10.32,0.16,21604360,3637506641.0,8.39,1.71,1.58,1.59,1.55,9.72,19.46,0.81
1,2,300072,海新能科,4.1,5.4,0.21,1113671,454198444.62,5.66,4.18,3.96,3.97,3.89,4.78,-11.41,1.53
2,3,002828,贝肯能源,10.19,5.05,0.49,371846,371032417.83,7.22,10.2,9.5,9.6,9.7,19.34,63.11,3.42
3,4,871694,中裕科技,18.92,4.7,0.85,25642,47503015.72,8.74,19.26,17.68,18.08,18.07,5.4,19.02,2.44
4,5,600231,凌钢股份,2.01,3.08,0.06,204127,41166653.0,4.1,2.05,1.97,1.99,1.95,0.72,-3.15,0.96
5,6,000932,华菱钢铁,4.61,2.9,0.13,1637468,761710766.74,4.02,4.73,4.55,4.6,4.48,2.37,13.49,0.6
6,7,000883,湖北能源,5.05,2.64,0.13,650724,328347809.56,3.25,5.1,4.94,4.94,4.92,1.0,10.0,0.96
7,8,001296,长江材料,18.5,2.44,0.44,205183,379532875.72,13.95,19.8,17.28,18.41,18.06,38.91,22.4,1.6
8,9,002478,常宝股份,5.29,1.73,0.09,235614,125674181.48,3.65,5.42,5.23,5.25,5.2,3.27,8.69,0.88
9,10,300332,天壕能源,6.75,1.5,0.1,337808,228823682.74,5.11,6.94,6.6,6.66,6.65,4.13,32.85,1.39
10,11,601857,中国石油,8.15,1.49,0.12,2782130,2270719679.0,2.49,8.23,8.03,8.04,8.03,0.17,8.44,1.0
11,12,600777,ST新潮,2.21,0.91,0.02,622777,138318885.0,2.74,2.25,2.19,2.21,2.19,0.98,6.82,0.7
12,13,600028,中国石化,6.36,0.63,0.04,2169057,1388637173.0,2.06,6.45,6.32,6.33,6.32,0.23,13.12,0.94
13,14,600871,石化油服,2.12,0.47,0.01,1267429,271033763.0,3.32,2.17,2.1,2.11,2.11,0.93,44.63,4.46
