,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002557,洽洽食品,33.18,6.65,2.07,150512,491542090.53,4.28,33.21,31.88,32.55,31.11,2.98,20.15,3.08
1,2,688089,嘉必优,20.86,6.21,1.22,84115,170756442.0,11.15,21.31,19.12,19.64,19.64,5.0,25.86,2.32
2,3,300106,西部牧业,10.03,3.51,0.34,192474,191938654.91,4.02,10.14,9.75,9.75,9.69,9.11,-30.74,4.18
3,4,605388,均瑶健康,5.66,2.72,0.15,120576,67984006.0,5.81,5.79,5.47,5.49,5.51,2.01,48.88,1.8
4,5,002329,皇氏集团,3.37,2.12,0.07,226007,75823620.88,2.12,3.38,3.31,3.32,3.3,3.43,1141.74,1.66
5,6,002910,庄园牧场,7.44,1.92,0.14,27252,20204417.0,2.05,7.46,7.31,7.31,7.3,1.59,-8.28,1.25
6,7,600300,维维股份,2.76,1.85,0.05,297304,81512965.0,2.21,2.76,2.7,2.7,2.71,1.84,13.61,1.35
7,8,002385,大北农,4.66,1.53,0.07,821251,382432521.28,2.83,4.72,4.59,4.6,4.59,2.48,113.22,2.36
8,9,300892,品渥食品,28.4,1.46,0.41,56854,161473924.14,4.25,29.0,27.81,28.14,27.99,8.81,-86.2,2.76
9,10,600882,妙可蓝多,16.04,1.45,0.23,46819,74956835.0,2.53,16.19,15.79,15.79,15.81,0.91,53.49,1.88
10,11,600965,福成股份,4.14,1.22,0.05,82966,34218145.0,1.71,4.15,4.08,4.11,4.09,1.01,87.85,1.59
11,12,605179,一鸣食品,9.99,1.22,0.12,34496,34354047.0,1.22,10.0,9.88,9.95,9.87,0.86,81.41,3.58
12,13,600597,光明乳业,8.58,1.18,0.1,149266,127409796.0,1.18,8.58,8.48,8.49,8.48,1.08,21.09,1.33
13,14,002732,燕塘乳业,15.46,1.05,0.16,13375,20621555.95,1.24,15.48,15.29,15.36,15.3,0.85,21.61,1.7
14,15,002719,麦趣尔,6.83,1.04,0.07,87852,60090767.2,2.66,6.89,6.71,6.71,6.76,5.43,-9.24,3.04
15,16,605337,李子园,9.77,1.03,0.1,47405,46079739.0,1.96,9.81,9.62,9.62,9.67,1.2,20.26,2.45
16,17,002458,益生股份,9.09,1.0,0.09,116609,105757112.83,2.11,9.15,8.96,9.0,9.0,1.56,27.49,2.3
17,18,600419,天润乳业,8.21,0.98,0.08,59081,48350506.0,1.35,8.24,8.13,8.13,8.13,1.85,-47.1,1.13
18,19,600429,三元股份,4.28,0.94,0.04,62568,26731464.0,1.42,4.3,4.24,4.24,4.24,0.42,46.82,1.26
19,20,300498,温氏股份,18.8,0.91,0.17,683417,1284553334.63,2.68,19.05,18.55,18.64,18.63,1.26,14.64,3.25
20,21,300915,海融科技,32.35,0.87,0.28,5477,17692304.5,1.59,32.59,32.08,32.2,32.07,1.34,21.0,1.92
21,22,001318,阳光乳业,11.22,0.81,0.09,22631,25358242.2,1.08,11.25,11.13,11.15,11.13,2.94,28.7,2.36
22,23,605339,南侨食品,17.0,0.71,0.12,21889,37328372.0,3.26,17.28,16.73,16.76,16.88,0.52,28.08,2.11
23,24,300898,熊猫乳品,21.1,0.62,0.13,30053,63380315.0,2.38,21.3,20.8,20.8,20.97,2.62,25.13,2.73
24,25,600887,伊利股份,26.68,0.6,0.16,390399,1042302998.0,2.07,26.95,26.4,26.45,26.52,0.62,11.28,3.21
25,26,002946,新乳业,11.46,-0.61,-0.07,56374,64527357.2,2.69,11.68,11.37,11.54,11.53,0.66,16.64,3.81
26,27,300858,科拓生物,15.96,-1.18,-0.19,54301,86666014.5,2.91,16.27,15.8,16.27,16.15,2.8,48.32,2.42
27,28,002570,贝因美,4.17,-2.11,-0.09,1766996,737928563.19,7.98,4.38,4.04,4.38,4.26,16.36,43.69,2.92
28,29,832786,骑士乳业,7.73,-6.87,-0.57,348603,289154266.25,15.06,8.95,7.7,8.21,8.3,36.48,22.62,2.0
