,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300620,光库科技,32.84,5.46,1.7,64214,206530512.9,7.71,33.27,30.87,31.3,31.14,2.65,134.85,4.37
1,2,603220,中贝通信,18.16,3.42,0.6,135966,242613716.0,5.98,18.34,17.29,17.6,17.56,3.13,37.55,4.15
2,3,688195,腾景科技,22.75,3.22,0.71,27225,61017900.0,5.99,22.97,21.65,22.03,22.04,2.1,44.83,3.23
3,4,300322,硕贝德,9.87,3.13,0.3,303568,294403700.0,5.43,9.91,9.39,9.6,9.57,6.82,741.08,4.44
4,5,301183,东田微,38.53,3.02,1.13,63278,236703415.53,6.95,38.53,35.93,36.68,37.4,13.73,63.05,3.74
5,6,688167,炬光科技,42.92,2.68,1.12,14152,59570995.0,4.98,43.26,41.18,41.85,41.8,2.06,-68.96,1.69
6,7,688313,仕佳光子,8.5,2.66,0.22,52045,43639233.0,4.47,8.58,8.21,8.26,8.28,1.13,163.09,3.42
7,8,301517,陕西华达,43.22,2.3,0.97,23689,101174548.2,3.27,43.29,41.91,42.66,42.25,10.6,94.47,3.49
8,9,002281,光迅科技,27.18,1.99,0.53,173918,467541280.69,5.14,27.49,26.12,26.56,26.65,2.3,51.72,2.54
9,10,688326,经纬恒润-W,64.06,1.65,1.04,8134,51939981.0,3.68,64.9,62.58,62.99,63.02,1.02,-11.53,1.77
10,11,003005,竞业达,21.46,1.61,0.34,16245,34409602.4,3.55,21.55,20.8,21.1,21.12,2.2,-115.66,2.16
11,12,002222,福晶科技,21.79,1.59,0.34,104321,224986854.22,4.01,21.98,21.12,21.56,21.45,2.23,46.76,6.77
12,13,002845,同兴达,11.71,1.56,0.18,84798,97096600.4,4.16,11.75,11.27,11.53,11.53,3.39,106.96,1.42
13,14,300698,万马科技,31.46,1.39,0.43,5488,17132115.0,2.35,31.6,30.87,31.22,31.03,0.46,131.95,9.18
14,15,301488,豪恩汽电,47.36,0.87,0.41,10498,49433047.0,2.43,47.68,46.54,46.99,46.95,4.48,46.37,3.47
15,16,002813,路畅科技,25.5,0.75,0.19,8780,22280859.0,2.92,25.77,25.03,25.14,25.31,0.74,-61.4,8.93
16,17,300241,瑞丰光电,4.03,0.75,0.03,191765,76421041.52,3.25,4.05,3.92,3.99,4.0,3.35,59.26,1.31
17,18,300552,万集科技,27.31,0.74,0.2,114797,312856467.0,6.9,28.47,26.6,27.11,27.11,8.87,-19.44,2.7
18,19,301007,德迈仕,11.83,0.68,0.08,26956,31620469.4,3.06,11.89,11.53,11.8,11.75,1.79,34.91,2.77
19,20,603633,徕木股份,6.14,0.66,0.04,63452,38528806.0,3.11,6.18,5.99,6.16,6.1,1.49,25.14,1.33
20,21,002273,水晶光电,16.16,0.62,0.1,301958,481224694.95,4.98,16.3,15.5,16.09,16.06,2.22,26.34,2.63
21,22,603319,湘油泵,15.3,0.53,0.08,14521,22057842.0,1.97,15.35,15.05,15.22,15.22,0.7,17.36,1.83
22,23,002444,巨星科技,26.78,0.45,0.12,78443,209624299.56,2.55,27.08,26.4,26.66,26.66,0.68,13.49,2.03
23,24,300177,中海达,6.43,0.16,0.01,243848,155123659.0,3.27,6.46,6.25,6.43,6.42,4.02,-64.88,2.92
24,25,603035,常熟汽饰,12.69,0.0,0.0,36728,46659580.0,1.02,12.78,12.65,12.7,12.69,0.97,9.41,0.94
25,26,600699,均胜电子,13.91,-0.07,-0.01,101031,139579891.0,2.44,13.99,13.65,13.97,13.92,0.74,15.39,1.45
26,27,603297,永新光学,54.5,-0.11,-0.06,9448,50927865.0,2.82,54.62,53.08,54.27,54.56,0.86,30.41,3.34
27,28,300131,英唐智控,5.17,-1.34,-0.07,641860,326659609.0,5.15,5.24,4.97,5.23,5.24,6.14,82.17,3.41
28,29,835579,机科股份,11.2,-1.84,-0.21,19948,22274176.62,5.43,11.58,10.96,11.34,11.41,4.48,104.93,2.81
29,30,002600,领益智造,6.78,-4.51,-0.32,2871143,1918272693.0,8.45,7.02,6.42,7.01,7.1,4.16,34.32,2.55
