,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300242,佳云科技,5.08,11.4,0.52,1249380,619187463.63,15.13,5.24,4.55,4.55,4.56,19.84,-58.43,8.89
1,2,300280,紫天科技,17.4,10.69,1.68,444031,753804314.6,17.24,18.34,15.63,15.63,15.72,27.67,249.81,2.3
2,3,002354,天娱数科,4.46,10.12,0.41,2020540,888707413.12,9.88,4.46,4.06,4.06,4.05,12.49,-644.93,5.29
3,4,601360,三六零,12.64,10.01,1.15,2578106,3227982389.0,11.66,12.64,11.3,11.3,11.49,3.68,-114.62,2.9
4,5,300533,冰川网络,22.72,6.77,1.44,340476,750350167.04,14.57,23.61,20.51,20.88,21.28,20.67,-8.55,4.99
5,6,600234,*ST科新,5.09,4.95,0.24,6558,3338022.0,0.0,5.09,5.09,5.09,4.85,0.25,87.33,3.03
6,7,300250,初灵信息,17.74,4.72,0.8,376283,675792581.61,13.46,18.88,16.6,16.6,16.94,23.87,-94.27,6.78
7,8,000793,华闻集团,2.87,4.36,0.12,2002852,577344444.61,6.55,2.98,2.8,2.8,2.75,10.21,-41.0,6.88
8,9,300148,天舟文化,4.15,1.97,0.08,992787,420357909.7,7.13,4.33,4.04,4.04,4.07,12.38,124.03,3.65
9,10,300418,昆仑万维,46.46,1.77,0.81,1359412,6573118523.12,9.66,50.66,46.25,47.01,45.65,11.04,-68.49,3.85
10,11,002555,三七互娱,17.19,1.66,0.28,1612794,2813454543.78,6.27,17.88,16.82,16.83,16.91,10.05,15.07,3.03
11,12,300081,恒信东方,7.0,1.3,0.09,626431,449775368.06,7.53,7.45,6.93,6.95,6.91,10.36,-22.21,2.97
12,13,300251,光线传媒,9.03,1.23,0.11,676561,622664574.55,5.72,9.42,8.91,8.91,8.92,2.43,43.11,2.98
13,14,002739,万达电影,12.17,1.16,0.14,515125,640341544.44,6.32,12.76,12.0,12.0,12.03,2.45,117.92,3.25
14,15,300846,首都在线,14.19,1.07,0.15,416020,602472668.73,6.77,14.98,14.03,14.1,14.04,10.66,-36.37,6.62
15,16,300494,盛天网络,12.6,1.04,0.13,723707,933790183.99,5.85,13.2,12.47,12.47,12.47,18.17,1895.3,3.63
16,17,600226,亨通股份,2.41,0.84,0.02,335477,81033176.0,3.77,2.46,2.37,2.4,2.39,1.1,29.51,2.16
17,18,601928,凤凰传媒,10.66,0.76,0.08,209269,224281961.0,2.55,10.81,10.54,10.57,10.58,0.82,15.15,1.41
18,19,600880,博瑞传播,4.71,0.64,0.03,390139,187558499.0,4.7,4.88,4.66,4.68,4.68,3.57,315.16,1.7
19,20,300002,神州泰岳,13.58,0.44,0.06,1696359,2358519135.72,7.69,14.45,13.41,13.45,13.52,9.32,18.28,3.9
20,21,002292,奥飞娱乐,7.39,0.41,0.03,1004967,762141626.73,6.11,7.81,7.36,7.4,7.36,9.87,115.04,3.23
21,22,300133,华策影视,8.21,0.37,0.03,1801830,1537692413.82,9.29,8.88,8.12,8.22,8.18,11.09,70.42,2.19
22,23,300299,富春股份,5.6,0.36,0.02,622190,356888731.2,6.81,5.91,5.53,5.55,5.58,9.02,-69.17,7.17
23,24,600556,天下秀,4.85,0.21,0.01,593347,294728065.0,5.37,5.06,4.8,4.83,4.84,3.28,100.52,2.26
24,25,603466,风语筑,8.99,0.11,0.01,364473,336612923.0,5.57,9.45,8.95,9.05,8.98,6.13,-34.24,2.44
25,26,300478,杭州高新,10.6,-0.09,-0.01,50389,54231139.57,5.0,10.92,10.39,10.67,10.61,3.98,-62.44,17.63
26,27,002291,遥望科技,6.67,-0.15,-0.01,1332316,899448015.97,13.17,7.18,6.3,6.44,6.68,15.18,-11.4,1.53
27,28,600373,中文传媒,12.8,-0.23,-0.03,258939,333723249.0,2.73,13.06,12.71,12.75,12.83,1.91,18.5,0.97
28,29,300113,顺网科技,14.71,-0.27,-0.04,348066,529586922.26,6.71,15.69,14.7,14.86,14.75,6.58,36.1,4.74
29,30,002195,岩山科技,3.22,-0.31,-0.01,3121811,1019489173.63,5.26,3.37,3.2,3.22,3.23,5.56,324.0,1.87
30,31,300031,宝通科技,19.78,-0.35,-0.07,335531,678632577.08,5.49,20.69,19.6,19.65,19.85,9.62,25.94,2.14
31,32,603444,吉比特,214.5,-0.37,-0.8,23659,516178250.0,3.77,222.6,214.49,215.01,215.3,3.28,17.63,3.26
32,33,300044,赛为智能,7.35,-0.54,-0.04,726912,543587048.66,5.28,7.68,7.29,7.3,7.39,9.52,-239.73,9.09
33,34,000917,电广传媒,8.37,-0.59,-0.05,1413980,1220471339.52,6.06,8.86,8.35,8.35,8.42,9.98,145.91,1.15
