,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603683,晶华新材,10.55,10.01,0.96,347904,359569109.0,11.89,10.55,9.41,9.41,9.59,13.44,30.57,2.06
1,2,300317,珈伟新能,4.6,9.26,0.39,706223,317157495.84,14.73,4.78,4.16,4.25,4.21,8.52,-38.03,2.11
2,3,300269,联建光电,4.85,4.98,0.23,345592,161645256.0,8.23,4.86,4.48,4.61,4.62,6.57,-289.89,34.01
3,4,300097,智云股份,7.79,4.56,0.34,142111,107843232.04,6.44,7.79,7.31,7.54,7.45,5.26,132.15,3.52
4,5,603773,沃格光电,24.35,4.42,1.03,115926,282156573.0,6.65,25.1,23.55,23.6,23.32,5.69,-82.42,4.11
5,6,603051,鹿山新材,29.39,4.29,1.21,54778,159256911.0,5.61,29.78,28.2,28.74,28.18,8.95,74.26,2.0
6,7,300806,斯迪克,13.08,4.14,0.52,90073,116009310.6,5.1,13.14,12.5,12.69,12.56,3.22,82.7,2.67
7,8,300545,联得装备,37.99,3.94,1.44,121357,455993796.6,6.59,38.46,36.05,36.05,36.55,10.78,26.07,3.67
8,9,300219,鸿利智汇,7.78,3.87,0.29,277077,210378883.8,7.21,7.84,7.3,7.56,7.49,3.92,45.21,2.12
9,10,300679,电连技术,53.53,3.58,1.85,181832,958643593.98,5.77,53.89,50.91,51.72,51.68,5.08,37.1,4.77
10,11,300980,祥源新材,22.78,3.55,0.78,70103,160882130.44,8.05,23.58,21.81,21.81,22.0,8.09,103.53,2.35
11,12,002632,道明光学,8.55,3.26,0.27,151141,126144711.0,5.31,8.55,8.11,8.36,8.28,2.6,27.82,2.55
12,13,605588,冠石科技,48.68,3.07,1.45,30415,147377365.0,4.91,49.55,47.23,47.88,47.23,4.16,229.2,3.36
13,14,300162,雷曼光电,7.86,2.75,0.21,173005,133727114.4,5.36,7.92,7.51,7.76,7.65,5.08,-57.07,3.51
14,15,002952,亚世光电,25.68,2.72,0.68,43552,110167646.14,6.28,26.13,24.56,25.1,25.0,3.3,187.03,4.87
15,16,688328,深科达,17.54,2.33,0.4,35011,60411921.0,4.38,17.55,16.8,17.49,17.14,3.71,-34.9,1.75
16,17,301511,德福科技,15.86,2.19,0.34,135102,212117569.39,4.38,16.0,15.32,15.52,15.52,3.62,-36.74,2.48
17,18,003015,日久光电,14.31,2.07,0.29,99466,140457219.22,4.42,14.44,13.82,14.03,14.02,4.01,53.55,4.19
18,19,300812,易天股份,25.3,2.02,0.5,38175,94911132.0,3.19,25.3,24.51,25.22,24.8,4.21,-190.76,4.08
19,20,002579,中京电子,8.26,1.85,0.15,138846,113404664.59,2.96,8.27,8.03,8.22,8.11,2.39,-40.52,2.11
20,21,300606,金太阳,21.42,1.42,0.3,47557,100738540.0,5.45,21.65,20.5,21.37,21.12,3.99,110.36,4.29
21,22,300328,宜安科技,7.91,1.41,0.11,227236,176714367.54,4.1,7.92,7.6,7.8,7.8,3.31,1670.02,4.99
22,23,300596,利安隆,27.78,1.39,0.38,27741,76712846.0,2.48,28.0,27.32,27.52,27.4,1.23,15.24,1.47
23,24,300389,艾比森,11.71,1.3,0.15,48589,56145456.73,3.2,11.73,11.36,11.7,11.56,2.08,27.54,2.79
24,25,300331,苏大维格,22.86,1.24,0.28,79157,177348335.94,3.81,22.88,22.02,22.58,22.58,3.94,113.08,3.58
25,26,300054,鼎龙股份,27.11,1.19,0.32,150248,409137527.59,3.32,27.69,26.8,26.82,26.79,2.06,50.69,5.86
26,27,300400,劲拓股份,17.29,1.11,0.19,80086,135896491.0,4.74,17.45,16.64,17.18,17.1,3.33,52.15,5.4
27,28,300566,激智科技,17.74,1.08,0.19,75351,131074127.47,3.53,17.75,17.13,17.48,17.55,3.3,20.72,2.4
28,29,300686,智动力,9.42,1.07,0.1,70102,64994298.34,3.76,9.45,9.1,9.32,9.32,3.53,-23.3,2.25
29,30,301013,利和兴,13.41,1.06,0.14,59440,78746585.2,3.77,13.54,13.04,13.29,13.27,3.14,153.41,3.68
30,31,688786,悦安新材,23.6,1.03,0.24,7028,16445603.0,2.4,23.74,23.18,23.44,23.36,0.59,37.66,4.0
31,32,300120,经纬辉开,11.1,1.0,0.11,323843,351126980.23,4.09,11.1,10.65,10.95,10.99,6.11,72.79,2.11
32,33,301387,光大同创,33.19,0.79,0.26,19655,64201165.8,3.61,33.32,32.13,33.02,32.93,4.64,357.61,2.19
33,34,300057,万顺新材,5.77,0.7,0.04,211432,121131078.15,4.71,5.88,5.61,5.81,5.73,2.86,-108.85,0.97
34,35,002845,同兴达,15.62,0.64,0.1,97982,151318224.1,2.9,15.7,15.25,15.55,15.52,3.92,52.96,1.86
35,36,002631,德尔未来,4.9,0.62,0.03,308851,151579392.84,6.98,5.11,4.77,4.95,4.87,4.28,2118.45,1.64
36,37,300134,大富科技,13.34,0.6,0.08,139512,182521919.23,4.37,13.45,12.87,13.32,13.26,1.96,-34.25,2.43
37,38,300169,天晟新材,8.73,0.58,0.05,195437,168461902.62,3.92,8.78,8.44,8.57,8.68,6.48,335.12,32.2
38,39,300968,格林精密,18.65,0.38,0.07,194771,355957258.21,3.93,18.68,17.95,18.4,18.58,4.71,122.5,4.09
39,40,300327,中颖电子,24.59,0.16,0.04,95713,232568864.73,3.18,24.72,23.94,24.55,24.55,2.82,69.98,4.95
40,41,300263,隆华科技,7.44,0.13,0.01,264953,195956827.03,3.9,7.55,7.26,7.48,7.43,3.54,32.62,2.13
41,42,600114,东睦股份,15.82,-0.06,-0.01,161004,253248210.0,3.1,16.0,15.51,15.97,15.83,2.61,26.43,3.63
42,43,002635,安洁科技,15.94,-0.13,-0.02,129820,204068403.0,4.39,16.15,15.45,16.04,15.96,3.28,35.6,1.81
43,44,301128,强瑞技术,54.69,-0.6,-0.33,18153,97851001.0,4.18,55.02,52.72,54.48,55.02,6.34,38.19,4.73
44,45,688210,统联精密,19.71,-0.71,-0.14,46033,89854283.0,3.48,19.95,19.26,19.9,19.85,4.3,45.42,2.54
45,46,000988,华工科技,35.33,-0.76,-0.27,288196,1012994161.14,3.4,35.88,34.67,35.65,35.6,2.87,28.42,3.58
46,47,600552,凯盛科技,12.26,-0.81,-0.1,293396,356717669.0,4.29,12.5,11.97,12.4,12.36,3.11,77.66,2.8
47,48,000100,TCL科技,4.55,-0.87,-0.04,4856780,2207333402.56,3.27,4.62,4.47,4.57,4.59,2.68,42.01,1.61
48,49,000050,深天马Ａ,8.67,-0.91,-0.08,259580,224002256.75,2.86,8.76,8.51,8.73,8.75,1.06,-33.81,0.78
49,50,000725,京东方Ａ,4.2,-0.94,-0.04,5393122,2270746985.11,2.36,4.26,4.16,4.24,4.24,1.46,35.83,1.22
50,51,002876,三利谱,28.57,-1.0,-0.29,50444,142685838.6,4.78,28.98,27.6,28.27,28.86,3.39,57.55,2.11
51,52,301051,信濠光电,30.72,-1.06,-0.33,29861,91954917.9,5.12,31.75,30.16,30.96,31.05,2.23,-18.83,2.1
52,53,603626,科森科技,9.15,-1.08,-0.1,452140,405657388.0,4.76,9.24,8.8,9.18,9.25,8.15,-16.27,2.03
