,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000931,中 关 村,4.21,9.92,0.38,99766,41967344.95,2.35,4.21,4.12,4.18,3.83,1.34,43.57,2.02
1,2,688799,华纳药厂,37.83,1.5,0.56,2768,10368862.0,3.78,38.07,36.66,37.3,37.27,0.3,15.73,1.93
2,3,002793,罗欣药业,3.51,0.57,0.02,62337,21674118.0,3.44,3.55,3.43,3.5,3.49,0.57,-21.52,1.67
3,4,300254,仟源医药,7.89,0.0,0.0,32960,25894056.0,3.55,8.06,7.78,7.91,7.89,1.46,29.28,2.94
4,5,002826,易明医药,8.09,-0.12,-0.01,26437,21249699.0,2.96,8.18,7.94,8.12,8.1,1.5,19.45,2.11
5,6,600062,华润双鹤,21.29,-0.51,-0.11,109636,231516788.0,2.99,21.5,20.86,21.33,21.4,1.07,10.57,2.23
6,7,300233,金城医药,11.14,-1.33,-0.15,33459,37155275.0,3.1,11.33,10.98,11.3,11.29,0.9,16.37,1.15
7,8,002728,特一药业,7.22,-1.37,-0.1,71839,51812065.99,3.01,7.38,7.16,7.36,7.32,1.92,685.5,2.02
8,9,300086,康芝药业,3.9,-2.26,-0.09,402796,158689235.47,11.28,4.22,3.77,4.05,3.99,9.25,-8.7,1.4
9,10,600479,千金药业,9.17,-3.88,-0.37,125108,115145252.0,4.82,9.54,9.08,9.44,9.54,2.99,16.51,1.65
10,11,603998,方盛制药,10.75,-6.28,-0.72,94741,104022466.0,7.67,11.57,10.69,11.47,11.47,2.16,17.25,3.12
