,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300469,信息发展,13.96,2.87,0.39,347301,484609814.4,8.11,14.4,13.3,13.68,13.57,13.99,-45.04,6.43
1,2,600448,华纺股份,2.04,2.51,0.05,119035,23948997.0,3.02,2.04,1.98,1.99,1.99,1.89,768.36,1.02
2,3,300022,吉峰科技,3.75,2.46,0.09,132938,49352452.73,3.55,3.78,3.65,3.68,3.66,4.16,-177.39,3.4
3,4,002303,美盈森,2.93,2.09,0.06,143907,41742130.02,2.09,2.93,2.87,2.89,2.87,1.81,14.94,0.99
4,5,002172,澳洋健康,2.6,1.96,0.05,771365,205256957.35,8.24,2.77,2.56,2.62,2.55,10.08,26.67,15.17
5,6,002166,莱茵生物,6.85,1.63,0.11,79463,53738627.24,2.67,6.86,6.68,6.74,6.74,1.55,39.16,1.69
6,7,300237,美晨科技,1.29,1.57,0.02,169380,21671196.92,3.15,1.3,1.26,1.27,1.27,1.18,-4.85,13.09
7,8,300125,ST聆达,4.94,1.02,0.05,538903,273572399.91,11.45,5.36,4.8,4.88,4.89,20.3,-3.94,5.41
8,9,002224,三 力 士,3.76,0.8,0.03,41784,15636917.0,1.34,3.77,3.72,3.73,3.73,0.52,147.94,1.06
9,10,002565,顺灏股份,2.53,0.8,0.02,259081,65027598.5,5.18,2.6,2.47,2.5,2.51,2.46,49.57,1.42
10,11,000837,秦川机床,6.84,0.74,0.05,73638,49850696.71,2.95,6.88,6.68,6.8,6.79,0.76,79.98,1.44
11,12,002923,润都股份,8.35,0.48,0.04,9786,8118765.8,2.17,8.38,8.2,8.35,8.31,0.38,36.99,2.43
12,13,002750,*ST龙津,2.12,0.47,0.01,93193,19577973.0,4.27,2.14,2.05,2.11,2.11,2.34,-100.5,1.67
13,14,600232,金鹰股份,4.54,0.44,0.02,27206,12254990.0,2.21,4.56,4.46,4.51,4.52,0.75,22.48,1.63
14,15,300261,雅本化学,5.3,0.38,0.02,72022,37820359.5,2.65,5.32,5.18,5.31,5.28,0.77,-49.08,2.25
15,16,300430,诚益通,10.78,0.37,0.04,61912,65887000.0,4.19,10.85,10.4,10.74,10.74,2.39,17.61,1.33
16,17,300381,溢多利,5.78,0.35,0.02,42035,24094005.5,2.6,5.82,5.67,5.73,5.76,0.86,33.9,1.08
17,18,600356,恒丰纸业,6.17,0.33,0.02,13920,8518432.0,2.11,6.18,6.05,6.18,6.15,0.47,16.41,0.73
18,19,300194,福安药业,3.83,0.26,0.01,117719,44640626.0,2.62,3.86,3.76,3.83,3.82,1.22,10.52,1.06
19,20,000990,诚志股份,6.34,-0.16,-0.01,58398,36747405.0,2.2,6.37,6.23,6.35,6.35,0.48,20.59,0.43
20,21,300138,晨光生物,7.02,-0.28,-0.02,38192,26767234.44,2.56,7.11,6.93,7.07,7.04,0.85,18.73,1.17
21,22,000813,德展健康,2.48,-0.4,-0.01,138059,33947662.0,3.21,2.51,2.43,2.5,2.49,0.64,264.42,1.02
22,23,600177,雅戈尔,6.92,-0.43,-0.03,170225,117134679.0,2.73,7.01,6.82,7.01,6.95,0.37,8.58,0.83
23,24,600239,云南城投,1.84,-0.54,-0.01,137651,25255508.0,2.16,1.86,1.82,1.85,1.85,0.86,35.95,2.1
24,25,002424,ST百灵,3.32,-0.6,-0.02,129442,42875939.0,2.69,3.36,3.27,3.35,3.34,1.07,26.53,1.33
25,26,300199,翰宇药业,9.15,-0.65,-0.06,114176,104013492.0,3.26,9.31,9.01,9.21,9.21,1.62,-390.09,10.72
26,27,600203,福日电子,6.09,-0.65,-0.04,213633,128674454.0,3.92,6.18,5.94,6.16,6.13,3.6,-19.31,1.85
27,28,000538,云南白药,52.64,-0.68,-0.36,96412,507589845.65,2.19,53.25,52.09,53.1,53.0,0.54,14.73,2.39
