,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300124,汇川技术,43.51,3.01,1.27,152896,660367861.52,3.95,43.83,42.16,42.63,42.24,0.67,27.51,4.58
1,2,688012,中微公司,129.76,1.81,2.31,33036,426021816.0,2.66,130.51,127.12,128.0,127.45,0.53,78.02,4.44
2,3,300896,爱美客,137.98,1.72,2.33,14531,198388324.3,3.24,139.28,134.88,135.68,135.65,0.7,18.61,5.98
3,4,603290,斯达半导,71.52,1.56,1.1,27324,193007725.0,2.77,71.75,69.8,70.49,70.42,1.14,31.16,2.66
4,5,002371,北方华创,298.72,0.89,2.64,51469,1541680658.85,3.38,305.51,295.51,296.04,296.08,0.97,28.62,5.82
5,6,300760,迈瑞医疗,241.0,0.2,0.49,40036,970403236.52,2.64,245.5,239.15,239.99,240.51,0.33,19.32,7.52
6,7,600703,三安光电,10.05,0.2,0.02,290260,287349706.0,3.49,10.1,9.75,10.03,10.03,0.58,136.03,1.36
7,8,300274,阳光电源,76.0,0.01,0.01,122461,932129285.16,2.24,77.0,75.3,75.99,75.99,0.77,15.89,5.02
8,9,603501,韦尔股份,86.24,-0.01,-0.01,61489,527137692.0,2.3,86.67,84.69,85.71,86.25,0.51,38.31,4.88
9,10,002594,比亚迪,249.65,-0.13,-0.33,61248,1533462723.87,1.67,252.8,248.62,250.0,249.98,0.53,26.64,5.09
10,11,600763,通策医疗,42.35,-0.24,-0.1,41019,171256936.0,3.11,42.5,41.18,42.35,42.45,0.92,30.57,4.81
11,12,603127,昭衍新药,13.53,-0.29,-0.04,113027,150951874.0,3.83,13.65,13.13,13.58,13.57,1.79,-29.87,1.28
12,13,603806,福斯特,14.11,-0.35,-0.05,131821,185887419.0,2.33,14.28,13.95,14.2,14.16,0.51,19.82,2.38
13,14,300347,泰格医药,48.92,-0.57,-0.28,57732,278514890.15,4.51,49.48,47.26,49.2,49.2,1.02,42.93,2.04
14,15,300014,亿纬锂能,32.36,-0.58,-0.19,102354,330081726.61,1.9,32.61,31.99,32.51,32.55,0.55,15.49,1.85
15,16,688363,华熙生物,47.31,-0.82,-0.39,9748,46045387.0,3.1,48.18,46.7,47.76,47.7,0.49,33.34,3.26
16,17,603486,科沃斯,40.75,-0.95,-0.39,39166,159411855.0,3.16,41.7,40.4,40.87,41.14,0.69,19.04,3.38
17,18,688169,石头科技,227.52,-1.03,-2.36,10468,238863705.0,2.14,231.5,226.59,226.8,229.88,0.57,18.72,3.51
18,19,300015,爱尔眼科,9.41,-1.26,-0.12,551798,517506677.65,2.41,9.53,9.3,9.49,9.53,0.7,21.41,4.52
19,20,601012,隆基绿能,13.13,-1.35,-0.18,576793,759058414.0,2.55,13.37,13.03,13.3,13.31,0.76,-9.49,1.56
20,21,002821,凯莱英,61.05,-1.58,-0.98,27648,168732633.04,2.37,61.97,60.5,61.53,62.03,0.84,22.49,1.37
21,22,300750,宁德时代,181.16,-2.16,-3.99,154244,2809100737.45,2.4,185.5,181.05,185.5,185.15,0.4,17.43,4.06
22,23,002812,恩捷股份,25.82,-2.31,-0.61,104195,270993207.2,2.8,26.53,25.79,26.43,26.43,1.27,43.35,0.99
23,24,603259,药明康德,37.29,-5.38,-2.12,727966,2727650007.0,5.43,39.0,36.86,39.0,39.41,2.88,12.81,1.98
