,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,605376,博迁新材,21.05,3.64,0.74,73082,151605945.0,5.66,21.27,20.12,20.31,20.31,2.79,50.45,3.47
1,2,002203,海亮股份,8.09,3.32,0.26,79925,63420854.0,5.24,8.15,7.74,7.84,7.83,0.41,13.07,1.18
2,3,601020,华钰矿业,10.68,2.59,0.27,302767,320540136.0,5.0,10.84,10.32,10.47,10.41,3.69,40.09,2.69
3,4,300477,合纵科技,2.37,2.16,0.05,161002,37510169.0,4.31,2.38,2.28,2.3,2.32,1.72,-9.52,1.5
4,5,000831,中国稀土,22.54,1.99,0.44,212470,479939083.29,4.8,23.06,22.0,22.25,22.1,2.0,-48.93,5.28
5,6,300221,银禧科技,4.9,1.87,0.09,165354,81046690.69,4.37,5.01,4.8,4.82,4.81,3.65,45.43,1.77
6,7,603977,国泰集团,9.26,1.87,0.17,62898,57377282.0,3.96,9.29,8.93,9.15,9.09,1.01,21.07,1.81
7,8,600456,宝钛股份,26.39,1.85,0.48,51338,134495754.0,2.01,26.43,25.91,25.93,25.91,1.07,15.65,1.86
8,9,301026,浩通科技,24.6,1.82,0.44,10887,26640406.0,1.99,24.69,24.21,24.3,24.16,1.49,18.14,1.91
9,10,000603,盛达资源,9.96,1.63,0.16,54659,53900565.0,3.06,10.01,9.71,9.81,9.8,0.86,41.65,2.17
10,11,300034,钢研高纳,13.55,1.5,0.2,72246,96803984.2,2.85,13.57,13.19,13.38,13.35,0.94,29.2,3.05
11,12,601958,金钼股份,9.53,1.49,0.14,122583,115328164.0,2.77,9.54,9.28,9.45,9.39,0.38,10.2,1.97
12,13,002378,章源钨业,5.55,1.46,0.08,73931,40684511.5,2.38,5.56,5.43,5.53,5.47,0.62,29.7,3.21
13,14,000701,厦门信达,3.48,1.46,0.05,78264,26950258.0,2.92,3.49,3.39,3.46,3.43,1.22,-20.37,6.62
14,15,300224,正海磁材,8.18,1.24,0.1,32529,26397263.0,2.72,8.22,8.0,8.12,8.08,0.4,22.43,1.91
15,16,000655,金岭矿业,5.06,1.2,0.06,17241,8652120.63,2.0,5.07,4.97,5.02,5.0,0.29,18.85,0.92
16,17,002428,云南锗业,11.92,1.19,0.14,209441,245495251.42,3.74,11.94,11.5,11.7,11.78,3.21,-421.07,5.59
17,18,002842,翔鹭钨业,5.11,1.19,0.06,29308,14846955.0,2.77,5.13,4.99,5.05,5.05,1.38,-67.87,1.87
18,19,002114,罗平锌电,4.6,1.1,0.05,47779,21798533.8,3.08,4.62,4.48,4.57,4.55,1.48,311.76,1.44
19,20,002297,博云新材,5.55,1.09,0.06,51800,28603914.0,2.37,5.57,5.44,5.5,5.49,0.9,688.58,1.5
