,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,301556,托普云农,88.12,8.44,6.86,47478,416963066.01,8.47,91.76,84.88,84.88,81.26,25.88,73.58,8.38
1,2,300197,节能铁汉,2.62,6.07,0.15,1464751,378681083.37,6.48,2.63,2.47,2.48,2.47,4.94,-9.2,2.09
2,3,833819,颖泰生物,4.38,5.54,0.23,258331,111685520.31,6.02,4.44,4.19,4.2,4.15,2.14,-20.32,0.99
3,4,000713,丰乐种业,7.77,4.02,0.3,247913,190054285.08,4.42,7.78,7.45,7.46,7.47,4.04,-50.36,2.55
4,5,300087,荃银高科,12.07,3.16,0.37,869924,1052766753.62,8.21,12.59,11.63,11.7,11.7,9.71,-101.69,6.5
5,6,002385,大北农,4.72,3.06,0.14,912571,427788867.84,3.71,4.74,4.57,4.58,4.58,2.75,114.68,2.47
6,7,600354,敦煌种业,6.39,2.9,0.18,454648,288743993.0,4.99,6.48,6.17,6.22,6.21,8.61,140.65,5.47
7,8,600313,农发种业,7.12,2.89,0.2,502732,353828713.0,3.03,7.12,6.91,6.94,6.92,4.65,104.37,4.02
8,9,002170,芭田股份,9.07,2.6,0.23,463145,420577241.38,5.32,9.31,8.84,8.92,8.84,6.51,29.68,3.22
9,10,600596,新安股份,8.88,2.3,0.2,310595,275104086.0,4.15,9.0,8.64,8.7,8.68,2.4,65.61,0.95
10,11,002041,登海种业,10.53,2.03,0.21,166103,174404858.35,2.42,10.6,10.35,10.35,10.32,1.89,118.63,2.58
11,12,688265,南模生物,26.01,1.88,0.48,4599,11909363.0,2.78,26.19,25.48,25.79,25.53,0.93,-100.09,1.22
12,13,000998,隆平高科,11.29,1.8,0.2,245196,276439142.5,2.25,11.36,11.11,11.12,11.09,1.86,-23.46,3.28
13,14,002100,天康生物,6.82,1.64,0.11,337976,229497372.0,2.38,6.85,6.69,6.71,6.71,2.48,12.35,1.34
14,15,837403,康农种业,25.05,1.29,0.32,87040,223163584.14,18.4,27.85,23.3,25.5,24.73,29.18,139.76,4.29
15,16,600371,万向德农,9.43,1.29,0.12,84286,79194053.0,2.36,9.49,9.27,9.32,9.31,2.88,39.98,4.82
