,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000158,常山北明,7.8,10.01,0.71,1996773,1468889058.97,15.51,7.8,6.7,7.09,7.09,12.58,-25.59,2.22
1,2,000931,中 关 村,4.21,9.92,0.38,99766,41967344.95,2.35,4.21,4.12,4.18,3.83,1.34,43.57,2.02
2,3,600149,廊坊发展,3.34,4.05,0.13,139664,46871851.0,10.28,3.53,3.2,3.2,3.21,3.67,665.03,8.57
3,4,600482,中国动力,22.46,3.6,0.78,202816,453900679.0,5.03,22.74,21.65,21.73,21.68,0.92,51.94,1.33
4,5,000856,冀东装备,6.07,3.06,0.18,57910,34821261.18,3.23,6.08,5.89,5.96,5.89,2.55,38.87,3.26
5,6,300334,津膜科技,5.1,2.62,0.13,95685,48862627.0,5.43,5.22,4.95,4.97,4.97,3.17,548.51,2.71
6,7,300212,易华录,14.65,2.45,0.35,112497,162164177.76,5.94,14.86,14.01,14.26,14.3,1.61,-14.31,3.27
7,8,000638,万方发展,3.8,2.43,0.09,340383,131969154.0,9.43,4.08,3.73,3.85,3.71,10.97,565.0,6.99
8,9,300407,凯发电气,7.83,1.56,0.12,35386,27431180.72,2.72,7.85,7.64,7.76,7.71,1.45,28.37,1.42
9,10,000860,顺鑫农业,14.58,1.46,0.21,84453,121950640.62,2.3,14.6,14.27,14.42,14.37,1.14,12.8,1.5
10,11,002510,天汽模,3.79,1.34,0.05,124911,46973415.0,2.14,3.79,3.71,3.72,3.74,1.34,17.34,1.68
11,12,300185,通裕重工,1.79,1.13,0.02,193410,34423663.88,2.26,1.8,1.76,1.77,1.77,0.53,85.96,1.05
12,13,601992,金隅集团,1.38,0.73,0.01,281852,38815462.0,2.92,1.4,1.36,1.38,1.37,0.34,-9.13,0.34
13,14,002342,巨力索具,2.94,0.68,0.02,56623,16589805.0,2.05,2.96,2.9,2.93,2.92,0.59,357.99,1.14
14,15,600082,海泰发展,2.03,0.5,0.01,57376,11560397.0,2.48,2.04,1.99,2.01,2.02,0.9,-21.4,0.76
15,16,002442,龙星化工,4.1,0.49,0.02,45496,18483834.09,2.94,4.12,4.0,4.1,4.08,0.93,16.5,1.17
16,17,000605,渤海股份,4.37,0.46,0.02,25902,11303242.2,2.99,4.43,4.3,4.35,4.35,0.78,47.17,0.72
17,18,000969,安泰科技,8.02,0.38,0.03,93495,74208629.0,3.0,8.06,7.82,8.02,7.99,0.91,15.03,1.56
18,19,600722,金牛化工,3.71,0.27,0.01,26004,9583702.0,2.43,3.73,3.64,3.7,3.7,0.38,48.03,2.15
19,20,600874,创业环保,4.82,0.21,0.01,62283,29794379.0,2.29,4.84,4.73,4.83,4.81,0.51,8.97,0.82
20,21,600155,华创云信,5.95,0.17,0.01,190902,112579289.0,2.69,5.99,5.83,5.92,5.94,0.84,141.55,0.68
21,22,600340,华夏幸福,1.05,0.0,0.0,475103,49163342.0,2.86,1.05,1.02,1.04,1.05,1.22,-0.42,0.88
22,23,300774,倍杰特,7.22,0.0,0.0,36945,26595036.04,2.63,7.29,7.1,7.23,7.22,1.9,10.9,1.99
23,24,300070,碧水源,3.22,0.0,0.0,224942,71955623.91,2.48,3.24,3.16,3.23,3.22,0.65,-80.32,0.43
24,25,000897,津滨发展,1.99,0.0,0.0,125836,24865567.16,2.51,2.01,1.96,2.0,1.99,0.78,4.85,1.06
