,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600778,友好集团,4.91,10.09,0.45,139104,65623692.0,10.76,4.91,4.43,4.47,4.46,4.47,96.35,6.95
1,2,601933,永辉超市,2.73,10.08,0.25,290878,79409694.0,0.0,2.73,2.73,2.73,2.48,0.32,44.99,4.03
2,3,601828,美凯龙,2.55,9.91,0.23,745305,188227569.0,6.9,2.55,2.39,2.42,2.32,2.06,-4.43,0.23
3,4,603214,爱婴室,13.73,5.29,0.69,106388,143475368.0,8.13,14.02,12.96,13.0,13.04,7.68,22.42,1.74
4,5,002277,友阿股份,2.42,5.22,0.12,833237,201855690.98,8.26,2.51,2.32,2.32,2.3,5.98,17.16,0.5
5,6,603825,华扬联众,9.43,5.13,0.46,422978,403533757.0,9.36,9.87,9.03,9.1,8.97,16.7,-11.64,2.79
6,7,601801,皖新传媒,6.41,5.08,0.31,282193,182343166.0,9.18,6.68,6.12,6.13,6.1,1.44,10.85,1.09
7,8,000882,华联股份,1.26,5.0,0.06,2372687,303149019.86,8.33,1.32,1.22,1.22,1.2,8.67,71.57,0.49
8,9,002336,*ST人乐,3.01,4.88,0.14,48504,14264865.1,4.88,3.01,2.87,2.91,2.87,1.1,-2.33,-1.97
9,10,002650,ST加加,2.27,4.61,0.1,103399,23255432.0,4.15,2.28,2.19,2.19,2.17,0.9,-44.84,1.27
10,11,600838,上海九百,7.51,4.02,0.29,755413,576745276.0,9.97,7.94,7.22,7.35,7.22,18.84,63.43,2.08
11,12,000419,通程控股,4.7,3.98,0.18,164064,77531401.96,4.2,4.82,4.63,4.72,4.52,3.02,11.22,0.75
12,13,000017,深中华A,5.7,3.64,0.2,296302,169687453.82,6.73,5.88,5.51,5.55,5.5,9.78,343.53,12.49
13,14,601086,国芳集团,3.92,3.43,0.13,176778,70041518.0,8.71,4.12,3.79,3.79,3.79,2.65,38.77,1.7
14,15,002094,青岛金王,2.34,3.08,0.07,250980,58767061.5,4.85,2.39,2.28,2.28,2.27,3.64,19.92,1.09
15,16,000726,鲁  泰Ａ,5.69,3.08,0.17,102176,58373046.44,3.62,5.8,5.6,5.6,5.52,1.74,13.71,0.5
16,17,603557,ST起步,2.05,3.02,0.06,54256,11043435.0,5.53,2.09,1.98,1.99,1.99,1.01,-17.88,-553.88
17,18,600398,海澜之家,6.11,2.69,0.16,735731,454895403.0,3.53,6.3,6.09,6.1,5.95,1.53,8.97,1.67
18,19,603001,奥康国际,4.23,2.67,0.11,15975,6774895.0,4.13,4.29,4.12,4.16,4.12,0.4,-42.78,0.6
19,20,000651,格力电器,42.58,2.65,1.1,621101,2649876170.89,2.72,43.08,41.95,41.99,41.48,1.12,8.48,2.04
20,21,603123,翠微股份,7.38,2.64,0.19,731229,546525833.0,9.04,7.9,7.25,7.25,7.19,11.21,-12.37,2.28
21,22,000501,武商集团,7.49,2.6,0.19,107353,80728719.58,3.29,7.61,7.37,7.4,7.3,1.4,18.74,0.51
22,23,002762,金发拉比,5.74,2.5,0.14,155581,89426589.0,5.18,5.9,5.61,5.61,5.6,7.36,-368.95,2.5
23,24,600186,莲花控股,3.3,2.48,0.08,504791,168182655.0,5.28,3.41,3.24,3.27,3.22,2.83,29.34,3.61
24,25,600185,格力地产,5.17,2.38,0.12,343524,180323250.0,4.75,5.33,5.09,5.09,5.05,1.82,-6.27,2.04
25,26,688365,光云科技,6.13,2.34,0.14,86079,53290644.0,5.68,6.37,6.03,6.03,5.99,2.02,-37.87,2.63
26,27,002614,奥佳华,5.71,2.33,0.13,62970,35986688.0,3.58,5.79,5.59,5.65,5.58,1.43,75.08,0.82
27,28,000523,红棉股份,2.64,2.33,0.06,163194,43558154.6,5.43,2.74,2.6,2.6,2.58,0.91,64.6,3.35
28,29,603900,莱绅通灵,5.39,2.28,0.12,320881,175992357.0,7.4,5.75,5.36,5.4,5.27,9.42,-24.95,0.9
29,30,000564,供销大集,1.85,2.21,0.04,3285654,617157417.91,4.42,1.92,1.84,1.85,1.81,2.14,-400.38,2.22
30,31,002515,金字火腿,4.23,2.17,0.09,158509,67159165.4,3.62,4.31,4.16,4.18,4.14,1.4,83.66,1.97
31,32,600327,大东方,3.41,2.1,0.07,118594,40708931.0,2.99,3.47,3.37,3.37,3.34,1.34,12.7,0.92
32,33,600655,豫园股份,5.43,2.07,0.11,174064,94998343.0,3.38,5.53,5.35,5.37,5.32,0.45,9.26,0.58
33,34,600697,欧亚集团,10.01,1.93,0.19,28775,28961415.0,2.85,10.18,9.9,9.95,9.82,1.85,55.74,0.68
34,35,600774,汉商集团,6.87,1.93,0.13,52999,36622525.0,2.82,6.98,6.79,6.8,6.74,1.8,119.08,1.2
35,36,000858,五 粮 液,122.65,1.9,2.29,395130,4898577819.42,3.11,125.62,121.88,123.6,120.36,1.02,12.49,3.65
36,37,002293,罗莱生活,6.54,1.87,0.12,66011,43690018.5,3.58,6.73,6.5,6.51,6.42,0.8,17.14,1.33
37,38,600335,国机汽车,5.72,1.78,0.1,162691,93830952.0,3.56,5.85,5.65,5.71,5.62,1.09,17.23,0.77
38,39,600827,百联股份,8.01,1.78,0.14,111835,90338417.0,3.18,8.18,7.93,7.93,7.87,0.7,26.04,0.8
39,40,300268,ST佳沃,6.44,1.74,0.11,14549,9450626.0,5.37,6.65,6.31,6.35,6.33,1.09,-1.43,-0.84
40,41,600859,王府井,13.0,1.72,0.22,351187,461013609.0,3.13,13.33,12.93,12.93,12.78,3.21,25.17,0.75
41,42,600771,广誉远,17.77,1.72,0.3,80380,143758628.0,2.46,18.08,17.65,17.88,17.47,1.64,72.97,5.59
42,43,002264,新 华 都,4.76,1.71,0.08,97003,46579330.0,3.63,4.88,4.71,4.77,4.68,1.48,11.78,1.98
43,44,000639,西王食品,2.44,1.67,0.04,184074,45410639.88,2.92,2.5,2.43,2.43,2.4,1.71,32.39,0.78
44,45,603116,红蜻蜓,4.3,1.65,0.07,33096,14286340.0,2.36,4.36,4.26,4.29,4.23,0.57,56.42,0.85
45,46,002563,森马服饰,5.01,1.62,0.08,323281,164706358.98,3.45,5.17,5.0,5.0,4.93,1.46,12.21,1.2
46,47,600738,丽尚国潮,3.76,1.62,0.06,98733,37291481.0,2.97,3.82,3.71,3.71,3.7,1.3,19.65,1.48
47,48,300162,雷曼光电,6.03,1.52,0.09,198817,121001116.0,3.54,6.19,5.98,6.0,5.94,5.83,166.87,2.56
48,49,000681,视觉中国,11.44,1.51,0.17,142856,164921520.16,3.46,11.75,11.36,11.4,11.27,2.11,78.8,2.29
49,50,002397,梦洁股份,2.04,1.49,0.03,181442,37467895.35,2.99,2.09,2.03,2.04,2.01,3.09,37.89,1.29
50,51,000759,中百集团,3.46,1.47,0.05,531861,184749977.66,6.45,3.58,3.36,3.39,3.41,8.11,-8.29,1.1
51,52,002193,如意集团,4.17,1.46,0.06,114565,47807944.0,3.41,4.24,4.1,4.15,4.11,4.38,9.48,0.84
52,53,002269,美邦服饰,1.4,1.45,0.02,1539686,217182947.0,6.52,1.46,1.37,1.38,1.38,6.13,22.91,6.35
53,54,300094,国联水产,2.91,1.39,0.04,552800,161731427.52,3.48,2.97,2.87,2.88,2.87,5.0,93.58,1.27
54,55,002726,龙大美食,6.58,1.39,0.09,84209,55557658.6,2.16,6.65,6.51,6.51,6.49,0.78,61.05,5.19
55,56,603877,太平鸟,11.74,1.38,0.16,20704,24482038.0,2.5,11.98,11.69,11.73,11.58,0.44,16.25,1.28
56,57,600887,伊利股份,23.57,1.38,0.32,939564,2234654157.0,2.41,24.05,23.49,23.7,23.25,1.49,9.96,2.83
57,58,002345,潮宏基,4.59,1.32,0.06,163332,75715502.94,3.53,4.71,4.55,4.6,4.53,1.88,8.89,1.12
58,59,605136,丽人丽妆,6.28,1.29,0.08,89098,56232321.0,3.23,6.42,6.22,6.22,6.2,2.22,466.74,1.0
59,60,002566,益盛药业,6.29,1.29,0.08,31319,19744606.0,2.09,6.36,6.23,6.26,6.21,1.35,31.22,0.94
