,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688097,博众精工,28.71,8.3,2.2,184266,524984936.0,12.26,29.98,26.73,26.73,26.51,4.15,37.89,2.98
1,2,002217,*ST合泰,2.3,5.02,0.11,411276,94353169.95,2.28,2.3,2.25,2.25,2.19,1.32,-4.38,-0.93
2,3,300476,胜宏科技,42.58,4.98,2.02,483103,2040240565.5,5.18,43.0,40.9,40.99,40.56,5.65,36.03,4.42
3,4,000727,冠捷科技,3.14,4.32,0.13,2659948,829069092.0,6.64,3.19,2.99,3.0,3.01,5.87,133.39,4.98
4,5,300503,昊志机电,19.21,4.18,0.77,449526,869818878.47,5.04,19.86,18.93,19.13,18.44,18.8,54.55,4.96
5,6,301013,利和兴,13.74,3.23,0.43,102633,140024175.84,4.28,13.9,13.33,13.39,13.31,5.42,157.19,3.77
6,7,002916,深南电路,101.88,3.05,3.02,55169,553789831.33,3.01,101.88,98.9,99.22,98.86,1.08,26.34,3.67
7,8,600207,安彩高科,5.13,2.81,0.14,246180,124696846.0,4.41,5.14,4.92,4.99,4.99,2.26,-46.61,1.85
8,9,002241,歌尔股份,26.1,2.43,0.62,1556197,4080970628.56,4.79,26.72,25.5,25.5,25.48,5.07,29.01,2.84
9,10,300951,博硕科技,31.19,2.43,0.74,26756,82784684.0,2.82,31.2,30.34,30.58,30.45,1.77,24.53,2.31
10,11,603626,科森科技,9.47,2.16,0.2,358062,337639305.0,2.59,9.54,9.3,9.3,9.27,6.45,-16.84,2.1
11,12,300537,广信材料,20.49,2.09,0.42,173385,350079345.39,3.59,20.5,19.78,19.89,20.07,12.04,85.56,5.02
12,13,002866,传艺科技,19.78,2.01,0.39,202406,395238530.56,5.0,19.89,18.92,19.13,19.39,11.17,93.18,2.69
13,14,000657,中钨高新,10.77,1.99,0.21,551387,590937244.81,5.87,11.0,10.38,10.4,10.56,4.42,54.72,2.57
14,15,603890,春秋电子,11.41,1.97,0.22,114786,130726949.0,2.14,11.47,11.23,11.23,11.19,2.61,26.66,1.83
15,16,603929,亚翔集成,26.87,1.9,0.5,37081,98583620.0,2.5,26.87,26.21,26.26,26.37,1.74,9.79,3.44
16,17,603203,快克智能,25.96,1.8,0.46,85921,222667372.0,2.55,26.25,25.6,25.83,25.5,3.45,29.78,4.73
17,18,002913,奥士康,24.53,1.74,0.42,37162,90475726.0,2.12,24.57,24.06,24.1,24.11,1.45,20.94,1.8
18,19,002861,瀛通通讯,12.13,1.59,0.19,98716,118754682.37,2.01,12.15,11.91,12.0,11.94,6.94,-49.57,2.13
19,20,300632,光莆股份,12.48,1.55,0.19,66733,82653172.88,2.36,12.52,12.23,12.27,12.29,3.02,39.84,2.13
20,21,300400,劲拓股份,17.76,1.49,0.26,68206,120650013.48,1.83,17.81,17.49,17.61,17.5,2.84,53.56,5.55
21,22,002903,宇环数控,18.68,1.3,0.24,139497,260269213.06,2.49,18.9,18.44,18.44,18.44,13.58,163.43,3.69
22,23,300731,科创新源,20.8,1.22,0.25,44340,91996130.22,3.36,20.97,20.28,20.36,20.55,3.69,184.8,4.35
23,24,300567,精测电子,71.78,1.14,0.81,68137,487276912.29,3.54,72.8,70.29,70.29,70.97,3.37,179.01,5.92
24,25,002885,京泉华,13.66,1.11,0.15,65971,89863606.23,1.92,13.72,13.46,13.58,13.51,2.84,65.79,2.6
25,26,002429,兆驰股份,5.16,0.78,0.04,583373,300027254.01,1.56,5.18,5.1,5.12,5.12,1.29,12.76,1.49
26,27,300227,光韵达,10.09,0.6,0.06,402293,403288284.36,4.09,10.24,9.83,10.03,10.03,9.75,115.45,3.14
27,28,002388,ST新亚,4.21,0.48,0.02,273877,114685614.86,1.91,4.22,4.14,4.16,4.19,5.49,2581.14,1.78
28,29,603595,东尼电子,19.02,0.48,0.09,41752,79454522.0,2.17,19.23,18.82,19.03,18.93,1.8,-77.82,2.93
29,30,002845,同兴达,16.71,0.0,0.0,182250,304042315.46,2.27,16.81,16.43,16.56,16.71,7.28,56.66,1.99
30,31,601137,博威合金,17.83,-2.67,-0.49,324073,577256300.0,3.98,18.12,17.39,17.66,18.32,4.15,9.53,1.79
