,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000586,汇源通信,7.71,9.99,0.7,77163,57672306.88,10.98,7.71,6.94,7.09,7.01,3.99,-125.83,4.56
1,2,300678,中科信息,21.72,5.23,1.08,97759,208466696.8,8.09,22.09,20.42,20.8,20.64,3.42,645.24,7.54
2,3,600839,四川长虹,5.13,4.27,0.21,2971495,1500997788.0,6.91,5.17,4.83,4.93,4.92,6.44,42.22,1.65
3,4,600729,重庆百货,18.67,2.7,0.49,54616,101022511.0,3.85,18.79,18.09,18.12,18.18,2.92,5.78,1.2
4,5,600702,舍得酒业,42.58,2.6,1.08,58485,245988640.0,2.94,42.72,41.5,41.5,41.5,1.76,12.0,2.02
5,6,600131,国网信通,16.96,2.48,0.41,42572,71061093.0,3.44,16.98,16.41,16.61,16.55,0.36,43.85,3.23
6,7,001696,宗申动力,12.53,2.45,0.3,1220248,1506083997.02,4.91,12.61,12.01,12.16,12.23,13.69,25.45,2.98
7,8,600674,川投能源,18.11,2.09,0.37,208763,375659756.0,2.65,18.22,17.75,17.75,17.74,0.43,19.17,2.22
8,9,300440,运达科技,5.14,1.98,0.1,44883,22745719.0,3.97,5.17,4.97,5.03,5.04,1.01,78.89,1.45
9,10,000788,北大医药,5.39,1.89,0.1,157238,85167210.0,9.45,5.74,5.24,5.32,5.29,2.64,18.5,2.15
10,11,000565,渝三峡Ａ,4.14,1.72,0.07,36929,15124038.06,2.95,4.15,4.03,4.07,4.07,0.85,44.72,1.43
11,12,002023,海特高新,8.33,1.71,0.14,82999,68428332.0,3.54,8.39,8.1,8.25,8.19,1.12,65.54,1.45
12,13,000801,四川九洲,8.38,1.7,0.14,144251,119589166.0,3.4,8.43,8.15,8.25,8.24,1.41,63.25,2.93
13,14,000509,华塑控股,2.51,1.62,0.04,116267,28930098.48,2.83,2.52,2.45,2.47,2.47,1.08,977.18,18.02
14,15,000803,山高环能,3.21,1.26,0.04,24825,7886335.24,2.52,3.22,3.14,3.19,3.17,0.54,-21.6,1.09
15,16,300865,大宏立,13.78,1.17,0.16,11805,16166014.72,2.13,13.82,13.53,13.69,13.62,1.74,59.82,1.51
16,17,600132,重庆啤酒,52.96,1.17,0.61,21552,113334498.0,2.1,53.16,52.06,52.06,52.35,0.45,14.22,15.05
17,18,600877,电科芯片,10.01,1.11,0.11,44859,44387159.0,3.23,10.08,9.76,9.9,9.9,0.49,154.44,4.87
18,19,000593,德龙汇能,4.63,1.09,0.05,35295,16198487.0,2.18,4.63,4.53,4.57,4.58,0.98,26.8,1.93
19,20,002651,利君股份,4.89,1.03,0.05,61541,29657509.0,2.89,4.89,4.75,4.84,4.84,1.09,30.16,1.84
20,21,600779,水井坊,32.41,1.03,0.33,19452,62757927.0,1.93,32.55,31.93,32.1,32.08,0.4,32.65,3.84
21,22,600353,旭光电子,5.12,0.99,0.05,67388,34116824.0,3.16,5.16,5.0,5.08,5.07,0.81,37.83,2.4
22,23,600528,中铁工业,6.76,0.9,0.06,84770,56668711.0,2.39,6.77,6.61,6.71,6.7,0.38,8.04,0.64
23,24,603697,有友食品,5.69,0.89,0.05,18184,10306742.0,1.6,5.72,5.63,5.65,5.64,0.43,15.98,1.35
24,25,000155,川能动力,9.26,0.87,0.08,53998,49643438.32,2.18,9.3,9.1,9.22,9.18,0.42,13.49,1.63
25,26,600101,明星电力,7.09,0.85,0.06,412830,294809707.0,5.97,7.38,6.96,7.02,7.03,7.54,22.9,1.36
26,27,000656,*ST金科,1.19,0.85,0.01,516727,61626766.2,2.54,1.21,1.18,1.19,1.18,0.97,-0.84,-21.9
27,28,000950,重药控股,4.83,0.84,0.04,132875,63467386.97,2.51,4.84,4.72,4.77,4.79,0.77,17.53,0.73
28,29,600793,宜宾纸业,8.9,0.79,0.07,5679,5018576.0,1.7,8.9,8.75,8.87,8.83,0.32,-9.98,3.14
29,30,000892,欢瑞世纪,2.62,0.77,0.02,89234,23022578.0,3.46,2.63,2.54,2.62,2.6,1.26,80.11,2.26
30,31,603758,秦安股份,6.68,0.75,0.05,16400,10865325.0,2.56,6.72,6.55,6.66,6.63,0.37,23.7,1.21
31,32,600039,四川路桥,5.35,0.75,0.04,220438,116109387.0,3.2,5.36,5.19,5.31,5.31,0.33,7.29,1.06
32,33,600505,西昌电力,8.12,0.74,0.06,58591,47387247.0,2.98,8.22,7.98,8.06,8.06,1.61,-57.99,2.5
33,34,600733,北汽蓝谷,6.82,0.74,0.05,1368964,920792101.0,3.25,6.84,6.62,6.76,6.77,2.82,-7.39,10.22
34,35,000757,浩物股份,2.78,0.72,0.02,54973,15144024.0,2.54,2.79,2.72,2.77,2.76,1.03,-40.27,0.95
35,36,603679,华体科技,10.57,0.67,0.07,39962,41917412.0,2.29,10.58,10.34,10.5,10.5,2.45,-55.18,2.06
36,37,600558,大西洋,3.33,0.6,0.02,65390,21546315.0,2.72,3.34,3.25,3.31,3.31,0.73,24.16,1.29
37,38,000625,长安汽车,11.9,0.51,0.06,799994,943960562.2,2.28,11.94,11.67,11.84,11.84,0.97,20.84,1.65
38,39,000935,四川双马,10.25,0.49,0.05,24316,24770973.0,2.55,10.35,10.09,10.34,10.2,0.32,34.51,1.08
39,40,000510,新金路,2.95,0.34,0.01,54128,15978527.0,2.72,2.99,2.91,2.96,2.94,0.95,-16.43,1.43
40,41,600979,广安爱众,3.01,0.33,0.01,116157,34706525.0,2.0,3.02,2.96,3.0,3.0,0.94,15.72,0.85
41,42,000912,泸天化,3.61,0.28,0.01,59604,21344241.0,2.5,3.63,3.54,3.63,3.6,0.38,21.15,0.87
42,43,600106,重庆路桥,3.65,0.27,0.01,92391,33379878.0,3.57,3.68,3.55,3.65,3.64,0.7,24.84,1.01
43,44,600391,航发科技,14.58,0.21,0.03,27600,40038821.0,2.54,14.69,14.32,14.57,14.55,0.84,157.34,2.99
44,45,600644,乐山电力,5.32,0.19,0.01,26686,14138861.0,2.45,5.37,5.24,5.3,5.31,0.5,154.85,1.57
45,46,000858,五 粮 液,116.43,0.18,0.21,106050,1237792376.22,2.03,118.26,115.9,116.22,116.22,0.27,11.86,3.46
46,47,600673,东阳光,6.38,0.16,0.01,80553,50898780.0,2.98,6.42,6.23,6.41,6.37,0.27,42.46,2.12
47,48,002968,新大正,8.56,0.12,0.01,17260,14670030.85,1.87,8.58,8.42,8.55,8.55,0.81,11.84,1.61
48,49,300696,爱乐达,12.28,0.08,0.01,22320,27209903.2,2.93,12.4,12.04,12.33,12.27,1.2,-102.34,1.95
49,50,601005,重庆钢铁,1.03,0.0,0.0,193548,19922617.0,1.94,1.04,1.02,1.03,1.03,0.23,-6.66,0.48
50,51,600292,远达环保,4.64,0.0,0.0,21598,9962727.0,2.37,4.68,4.57,4.66,4.64,0.28,34.77,0.7
51,52,000790,华神科技,3.44,0.0,0.0,57864,19852920.29,2.62,3.48,3.39,3.44,3.44,0.93,117.77,2.04
