,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000050,深天马Ａ,7.24,10.03,0.66,537170,363627160.0,13.07,7.24,6.38,6.64,6.58,2.19,-18.18,0.65
1,2,300005,探路者,5.35,5.52,0.28,375916,196475453.44,6.31,5.37,5.05,5.2,5.07,4.26,27.65,2.27
2,3,300219,鸿利智汇,5.94,5.51,0.31,267785,155148894.48,9.59,6.03,5.49,5.63,5.63,3.79,26.41,1.63
3,4,300076,GQY视讯,3.69,5.13,0.18,281093,101659390.0,6.84,3.72,3.48,3.51,3.51,6.63,-52.65,1.61
4,5,300903,科翔股份,6.62,3.44,0.22,91520,59436174.5,4.53,6.62,6.33,6.4,6.4,2.78,-13.95,1.31
5,6,688401,路维光电,20.61,3.41,0.68,39791,80426459.0,5.22,20.74,19.7,19.7,19.93,3.44,24.17,3.11
6,7,300752,隆利科技,13.26,2.79,0.36,57564,74751417.0,6.59,13.36,12.51,12.84,12.9,3.74,29.82,2.66
7,8,688055,龙腾光电,2.64,2.72,0.07,49861,12973551.0,4.67,2.67,2.55,2.57,2.57,0.15,-36.05,2.01
8,9,300939,秋田微,26.7,2.22,0.58,13257,34860216.0,4.06,26.79,25.73,26.1,26.12,1.1,29.45,2.4
9,10,300739,明阳电路,11.19,2.19,0.24,39421,43525451.49,3.74,11.25,10.84,11.04,10.95,1.31,54.61,1.79
10,11,001373,翔腾新材,24.87,2.09,0.51,14006,34404438.0,5.01,25.17,23.95,24.3,24.36,4.23,106.28,1.91
11,12,000016,深康佳Ａ,2.54,2.01,0.05,529240,133017955.94,4.82,2.56,2.44,2.49,2.49,3.31,-2.81,1.34
12,13,300940,南极光,12.71,1.84,0.23,13120,16439406.2,3.61,12.75,12.3,12.57,12.48,0.89,-171.29,2.69
13,14,300650,太龙股份,9.18,1.77,0.16,47557,42871632.0,3.55,9.19,8.87,9.0,9.02,3.03,45.03,1.65
14,15,300632,光莆股份,9.41,1.73,0.16,38913,36064166.0,3.57,9.44,9.11,9.25,9.25,1.76,31.65,1.58
15,16,300162,雷曼光电,6.05,1.68,0.1,187157,111206722.38,4.71,6.07,5.79,5.94,5.95,5.49,167.42,2.57
16,17,002654,万润科技,9.2,1.66,0.15,179178,163152182.14,2.98,9.24,8.97,9.05,9.05,2.12,134.97,5.17
17,18,300303,聚飞光电,5.02,1.62,0.08,284752,140654866.4,4.45,5.05,4.83,4.93,4.94,2.27,22.81,2.21
18,19,002845,同兴达,11.71,1.56,0.18,84798,97096600.4,4.16,11.75,11.27,11.53,11.53,3.39,106.96,1.42
19,20,688593,新相微,8.15,1.49,0.12,9539,7748219.0,2.74,8.22,8.0,8.18,8.03,0.3,-556.14,2.38
20,21,000701,厦门信达,3.48,1.46,0.05,78264,26950258.0,2.92,3.49,3.39,3.46,3.43,1.22,-20.37,6.62
21,22,300812,易天股份,18.83,1.45,0.27,34671,64245503.0,4.04,18.92,18.17,18.4,18.56,3.86,-39.28,3.1
22,23,301555,惠柏新材,23.87,1.4,0.33,6865,16303716.14,2.8,24.1,23.44,23.7,23.54,2.98,-246.85,2.1
23,24,300269,联建光电,2.95,1.37,0.04,232586,67646439.0,3.78,2.96,2.85,2.92,2.91,4.42,-78.89,21.55
24,25,000725,京东方Ａ,3.84,1.32,0.05,2620655,996180224.79,2.64,3.85,3.75,3.79,3.79,0.71,31.65,1.12
25,26,301321,翰博高新,12.58,1.21,0.15,39914,50271236.21,3.94,12.79,12.3,12.44,12.43,2.7,-17.78,2.03
26,27,300389,艾比森,9.43,1.18,0.11,39389,36596738.0,3.76,9.49,9.14,9.27,9.32,1.69,19.58,2.39
27,28,300232,洲明科技,5.26,1.15,0.06,119878,62043860.76,3.46,5.28,5.1,5.2,5.2,1.36,28.52,1.2
28,29,301045,天禄科技,16.78,1.08,0.18,17183,28445621.4,4.34,16.87,16.15,16.46,16.6,2.53,61.44,1.88
29,30,002449,国星光电,6.87,1.03,0.07,95939,65192540.0,3.53,6.93,6.69,6.81,6.8,1.56,37.77,1.11
30,31,002389,航天彩虹,12.96,1.01,0.13,80359,102895649.4,3.12,13.0,12.6,12.84,12.83,0.81,97.82,1.61
31,32,300296,利亚德,4.07,0.99,0.04,239218,96208187.62,2.98,4.09,3.97,4.05,4.03,1.14,40.16,1.25
32,33,002008,大族激光,18.79,0.97,0.18,81751,151877031.0,3.17,18.9,18.31,18.67,18.61,0.83,8.07,1.26
33,34,300545,联得装备,23.82,0.93,0.22,39342,92817179.0,3.69,24.01,23.14,23.62,23.6,3.49,18.97,2.46
34,35,300671,富满微,26.21,0.89,0.23,39336,101544267.5,3.66,26.35,25.4,26.0,25.98,1.81,-59.67,3.2
35,36,000810,创维数字,9.67,0.83,0.08,515008,488618896.41,4.17,9.7,9.3,9.58,9.59,4.61,30.59,1.74
36,37,000100,TCL科技,3.82,0.79,0.03,1247335,472216132.57,2.11,3.83,3.75,3.79,3.79,0.69,36.04,1.37
37,38,300241,瑞丰光电,4.03,0.75,0.03,191765,76421041.52,3.25,4.05,3.92,3.99,4.0,3.35,59.26,1.31
38,39,002217,*ST合泰,1.4,0.72,0.01,901492,125266117.28,6.47,1.43,1.34,1.4,1.39,2.89,-2.65,-0.59
39,40,300223,北京君正,45.28,0.6,0.27,30405,136455196.99,3.22,45.65,44.2,45.0,45.01,0.72,55.21,1.84
40,41,300102,乾照光电,5.95,0.51,0.03,131538,77051326.43,3.04,5.97,5.79,5.9,5.92,1.44,74.33,1.36
41,42,603936,博敏电子,6.91,0.44,0.03,89634,61203901.0,3.2,6.95,6.73,6.89,6.88,1.42,39.44,0.96
42,43,300708,聚灿光电,8.19,0.37,0.03,88958,71931688.25,3.06,8.23,7.98,8.15,8.16,1.78,24.49,2.11
43,44,688699,明微电子,24.48,0.29,0.07,5755,13989630.0,3.65,24.75,23.86,24.4,24.41,0.52,196.87,2.18
