,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300084,海默科技,5.47,7.05,0.36,273130,150693492.78,14.87,5.98,5.22,5.22,5.11,8.01,-28.75,2.04
1,2,002207,准油股份,4.41,4.5,0.19,207569,90693121.0,7.11,4.51,4.21,4.21,4.22,7.96,-41.47,16.73
2,3,002278,神开股份,4.33,1.64,0.07,78457,33800252.74,2.82,4.35,4.23,4.26,4.26,2.35,74.39,1.44
3,4,300191,潜能恒信,11.98,1.61,0.19,21642,25845766.0,3.56,12.12,11.7,11.8,11.79,0.98,-63.85,3.49
4,5,000852,石化机械,5.09,1.19,0.06,32544,16390262.2,1.99,5.1,5.0,5.03,5.03,0.35,37.04,1.59
5,6,000039,中集集团,7.05,0.86,0.06,219283,152452163.67,3.58,7.1,6.85,6.98,6.99,0.95,21.96,0.83
6,7,002353,杰瑞股份,26.7,0.83,0.22,68506,180711153.52,2.95,26.84,26.06,26.49,26.48,0.99,12.56,1.38
7,8,600871,石化油服,1.76,0.57,0.01,474817,83221983.0,2.29,1.77,1.73,1.74,1.75,0.35,36.98,3.83
8,9,600282,南钢股份,4.1,0.49,0.02,197552,80612961.0,2.21,4.12,4.03,4.09,4.08,0.32,10.25,0.99
9,10,002554,惠博普,2.13,0.47,0.01,57169,12165982.39,1.89,2.15,2.11,2.12,2.12,0.42,46.71,1.12
10,11,603727,博迈科,9.87,0.41,0.04,23739,23303740.0,2.95,9.97,9.68,9.8,9.83,0.84,21.98,0.87
11,12,603699,纽威股份,18.81,0.27,0.05,34304,64158072.0,3.3,19.02,18.4,18.76,18.76,0.46,14.65,3.7
12,13,601808,中海油服,13.42,-0.22,-0.03,46823,62670944.0,2.83,13.58,13.2,13.4,13.45,0.16,20.11,1.51
13,14,600583,海油工程,4.96,-0.6,-0.03,255213,125277933.0,4.01,5.04,4.84,4.97,4.99,0.58,9.16,0.87
14,15,600098,广州发展,5.54,-1.07,-0.06,131181,72785225.0,2.68,5.65,5.5,5.63,5.6,0.38,8.47,0.75
