,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300925,法本信息,12.25,19.98,2.04,827334,961225414.61,19.1,12.25,10.3,10.37,10.21,25.97,35.5,2.54
1,2,002227,奥 特 迅,8.22,10.04,0.75,44945,36104577.0,10.98,8.22,7.4,7.48,7.47,1.81,-58.35,1.96
2,3,000020,深华发Ａ,13.7,10.04,1.25,337480,443688470.53,12.13,13.7,12.19,12.31,12.45,18.63,192.91,10.29
3,4,000068,华控赛格,3.18,10.03,0.29,316009,98875330.78,11.07,3.18,2.86,2.89,2.89,3.14,-28.79,4.97
4,5,000050,深天马Ａ,7.24,10.03,0.66,537170,363627160.0,13.07,7.24,6.38,6.64,6.58,2.19,-18.18,0.65
5,6,603978,深圳新星,11.31,10.02,1.03,105728,118223255.0,10.99,11.31,10.18,10.22,10.28,6.15,-16.96,1.31
6,7,002121,科陆电子,3.74,10.0,0.34,538470,196760234.88,10.88,3.74,3.37,3.41,3.4,3.85,-78.29,6.72
7,8,002816,和科达,8.15,9.99,0.74,1411,1150339.9,0.0,8.15,8.15,8.15,7.41,0.14,-18.02,3.22
8,9,603118,共进股份,6.94,9.98,0.63,531740,352452174.0,13.15,6.94,6.11,6.28,6.31,6.75,-165.94,1.09
9,10,002168,惠程科技,2.79,9.84,0.25,543313,146823694.99,11.02,2.79,2.51,2.55,2.54,6.93,-15.77,-40.56
10,11,300602,飞荣达,15.03,8.44,1.17,332065,484282162.99,15.58,15.66,13.5,13.85,13.86,8.48,77.08,2.32
11,12,300713,英可瑞,14.24,7.72,1.02,169361,241217758.33,13.54,14.82,13.03,13.21,13.22,19.33,-38.88,3.65
12,13,002625,光启技术,19.04,7.63,1.35,556876,1033613060.83,8.65,19.25,17.72,17.72,17.69,3.13,56.76,4.5
13,14,300745,欣锐科技,14.08,7.24,0.95,76621,105845211.88,13.56,14.68,12.9,13.12,13.13,5.42,-34.91,0.99
14,15,300506,*ST名家,1.95,7.14,0.13,212657,39764934.02,13.74,2.0,1.75,1.83,1.82,3.69,-47.58,10.45
15,16,002786,银宝山新,8.18,5.41,0.42,1195946,962716925.28,11.21,8.54,7.67,8.05,7.76,24.2,-28.27,9.52
16,17,300634,彩讯股份,14.26,5.24,0.71,223372,311915641.0,7.31,14.34,13.35,13.56,13.55,5.18,27.05,2.45
17,18,300693,盛弘股份,20.46,5.19,1.01,154267,309087832.72,6.74,20.58,19.27,19.5,19.45,6.09,17.53,4.06
18,19,002213,大为股份,9.53,5.07,0.46,58255,54494917.3,6.39,9.63,9.05,9.11,9.07,2.47,-110.33,3.77
19,20,002336,*ST人乐,3.33,5.05,0.16,86204,28682470.33,1.58,3.33,3.28,3.33,3.17,1.96,-2.58,-2.18
20,21,002912,中新赛克,16.02,4.91,0.75,42322,67041701.23,8.91,16.43,15.07,15.12,15.27,2.61,-14.49,1.79
21,22,002313,日海智能,6.1,3.92,0.23,57559,34323893.99,5.11,6.1,5.8,5.88,5.87,1.54,-30.04,14.16
22,23,688618,三旺通信,17.82,3.91,0.67,7609,13247763.0,5.36,17.88,16.96,17.16,17.15,0.69,38.81,2.3
23,24,000034,神州数码,25.24,3.87,0.94,316153,784368851.31,6.05,25.39,23.92,24.31,24.3,5.74,16.59,1.88
24,25,000004,国华网安,12.17,3.84,0.45,194498,235351291.92,6.4,12.4,11.65,11.73,11.72,15.4,-42.39,9.12
25,26,300570,太辰光,27.98,3.67,0.99,95010,261664674.46,5.56,28.26,26.76,27.21,26.99,4.94,39.96,4.74
26,27,300348,长亮科技,7.76,3.6,0.27,213403,163179569.0,6.01,7.8,7.35,7.49,7.49,3.41,1700.35,3.13
27,28,002856,美芝股份,6.69,3.4,0.22,32467,21328360.0,4.48,6.72,6.43,6.49,6.47,2.68,-20.21,2.69
28,29,300647,超频三,5.33,3.29,0.17,315974,165942884.6,6.78,5.38,5.03,5.17,5.16,6.92,-67.91,2.51
29,30,002775,文科股份,2.29,3.15,0.07,81966,18417457.64,5.41,2.31,2.19,2.23,2.22,1.83,78.29,6.35
30,31,688159,有方科技,25.05,3.04,0.74,13134,32421730.0,4.57,25.3,24.19,24.5,24.31,1.43,14.12,2.78
31,32,300252,金信诺,6.81,3.03,0.2,172436,115791640.5,4.54,6.83,6.53,6.68,6.61,3.21,701.94,2.1
32,33,300556,丝路视觉,17.37,3.02,0.51,130216,221907401.68,10.2,17.87,16.15,16.93,16.86,12.67,-9.71,2.58
33,34,600892,大晟文化,4.11,3.01,0.12,118992,48244280.0,4.26,4.13,3.96,4.05,3.99,2.13,-73.92,18.38
34,35,300124,汇川技术,43.51,3.01,1.27,152896,660367861.52,3.95,43.83,42.16,42.63,42.24,0.67,27.51,4.58
