,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300046,台基股份,50.21,12.05,5.4,911468,4447574698.66,19.71,53.31,44.48,44.49,44.81,38.53,480.17,10.66
1,2,600481,双良节能,7.21,10.08,0.66,191596,138140875.0,0.0,7.21,7.21,7.21,6.55,1.02,-7.55,2.52
2,3,002156,通富微电,27.02,10.02,2.46,1957190,4961697841.46,13.11,27.02,23.8,24.46,24.56,12.9,55.66,2.83
3,4,603185,弘元绿能,23.84,10.01,2.17,308429,718443012.0,6.18,23.84,22.5,22.98,21.67,4.54,-7.45,1.25
4,5,002428,云南锗业,19.35,10.01,1.76,987091,1854353533.55,11.03,19.35,17.41,17.48,17.59,15.12,321.58,8.82
5,6,000016,深康佳Ａ,7.04,10.0,0.64,134914,94979322.24,0.0,7.04,7.04,7.04,6.4,0.85,-7.92,4.19
6,7,300623,捷捷微电,44.69,8.95,3.67,1114904,4829149599.38,15.87,47.4,40.89,41.01,41.02,16.63,78.22,6.66
7,8,688598,金博股份,25.09,7.87,1.83,185371,452844780.0,9.72,25.72,23.46,23.46,23.26,9.08,-26.33,0.88
8,9,600745,闻泰科技,43.77,7.65,3.11,880477,3754815842.0,11.44,44.69,40.04,40.3,40.66,7.08,98.42,1.51
9,10,688596,正帆科技,37.14,7.22,2.5,102627,369527387.0,10.59,37.79,34.12,34.64,34.64,3.56,24.19,3.21
10,11,600509,天富能源,7.87,6.64,0.49,2300674,1804932715.0,9.49,8.12,7.42,7.46,7.38,16.68,16.48,1.41
11,12,600171,上海贝岭,51.33,5.88,2.85,2051189,10438091539.0,13.26,53.33,46.9,48.58,48.48,28.93,114.4,8.56
12,13,301021,英诺激光,25.57,5.7,1.38,88789,223662707.26,8.6,26.03,23.95,23.95,24.19,5.86,3373.54,3.99
13,14,000969,安泰科技,10.85,5.54,0.57,686508,736122555.61,6.91,10.94,10.23,10.26,10.28,6.69,25.15,2.08
14,15,601908,京运通,3.17,5.32,0.16,932456,293366684.0,3.99,3.2,3.08,3.09,3.01,3.86,-4.07,0.77
15,16,688230,芯导科技,45.8,5.24,2.28,19690,88919672.0,8.32,46.5,42.88,43.53,43.52,6.7,48.89,2.4
16,17,600460,士兰微,31.07,5.22,1.54,1675917,5106145501.0,10.16,31.76,28.76,29.54,29.53,10.07,1342.77,4.29
17,18,300812,易天股份,28.78,5.15,1.41,206595,591276232.41,9.39,29.86,27.29,27.35,27.37,22.77,-217.0,4.64
18,19,603005,晶方科技,28.1,4.89,1.31,1100402,2997415772.0,12.69,29.12,25.72,26.5,26.79,16.87,74.51,4.34
19,20,688216,气派科技,22.5,4.85,1.04,18349,40845298.0,5.5,22.66,21.48,21.53,21.46,1.73,-29.68,3.48
20,21,600353,旭光电子,10.1,4.66,0.45,1385592,1358766797.0,13.47,10.6,9.3,9.7,9.65,16.72,77.88,4.67
21,22,688693,锴威特,41.5,4.48,1.78,61871,254371870.0,10.78,43.0,38.72,40.07,39.72,16.29,-60.66,3.15
22,23,000021,深科技,23.62,4.33,0.98,3073275,7305305247.46,12.46,24.9,22.08,22.95,22.64,19.7,41.8,3.19
23,24,688200,华峰测控,119.88,4.23,4.86,28614,338441748.0,7.11,120.98,112.8,114.0,115.02,2.11,57.15,4.72
24,25,002902,铭普光磁,26.44,3.93,1.0,546732,1436355944.84,11.79,27.5,24.5,25.08,25.44,30.79,-33.48,5.62
25,26,002617,露笑科技,6.66,3.74,0.24,939785,624174348.78,4.21,6.74,6.47,6.48,6.42,4.97,41.04,2.11
26,27,300666,江丰电子,67.63,3.63,2.37,119522,797793289.98,4.72,68.0,64.92,65.26,65.26,5.42,46.92,4.07
27,28,300820,英杰电气,50.34,3.52,1.71,57527,286086448.78,5.61,50.88,48.15,48.98,48.63,5.18,27.61,4.7
28,29,301129,瑞纳智能,23.88,3.24,0.75,47585,114051045.8,8.69,24.93,22.92,22.92,23.13,13.25,-62.26,2.01
29,30,300484,蓝海华腾,18.37,3.2,0.57,282979,515945296.81,5.0,18.67,17.78,18.06,17.8,17.22,137.05,5.96
30,31,300316,晶盛机电,36.0,3.12,1.09,335045,1199373109.1,4.44,36.52,34.97,35.35,34.91,2.72,11.95,2.77
31,32,301369,联动科技,63.04,3.07,1.88,37409,231791254.2,7.9,64.5,59.67,60.89,61.16,15.42,217.22,2.98
32,33,688375,国博电子,53.97,3.0,1.57,31048,166451374.0,6.32,54.99,51.68,52.4,52.4,1.17,78.74,5.36
33,34,001270,铖昌科技,43.73,2.97,1.26,64031,275300352.8,7.02,44.36,41.38,42.32,42.47,6.32,-215.59,6.66
34,35,603595,东尼电子,20.94,2.8,0.57,80942,167992564.0,6.48,21.32,20.0,20.46,20.37,3.48,-85.68,3.22
35,36,601869,长飞光纤,28.17,2.77,0.76,54679,152109820.0,4.16,28.39,27.25,27.32,27.41,1.35,27.95,1.84
36,37,688478,晶升股份,30.29,2.71,0.8,29036,87025579.0,5.19,30.67,29.14,29.37,29.49,2.85,57.8,2.66
37,38,003031,中瓷电子,52.02,2.7,1.37,48770,253414036.46,5.19,52.93,50.3,50.7,50.65,2.95,47.67,4.0
38,39,002079,苏州固锝,12.01,2.56,0.3,646517,777681502.5,4.7,12.2,11.65,11.7,11.71,8.01,180.14,3.26
39,40,301348,蓝箭电子,29.7,2.56,0.74,147593,431652359.79,6.98,30.24,28.22,28.52,28.96,11.06,47288.18,3.93
40,41,300831,派瑞股份,16.4,2.5,0.4,202445,328941314.74,4.25,16.54,15.86,16.0,16.0,10.97,74.91,5.75
41,42,688689,银河微电,23.4,2.5,0.57,22585,52598345.0,4.34,23.67,22.68,23.01,22.83,1.75,50.34,2.58
42,43,300123,亚光科技,7.25,2.4,0.17,620677,447327187.8,4.94,7.35,7.0,7.06,7.08,6.21,-67.67,3.09
43,44,300671,富满微,43.67,2.3,0.98,140410,609659239.83,6.42,44.6,41.86,42.26,42.69,6.47,-110.04,5.39
44,45,002364,中恒电气,7.3,2.24,0.16,165789,120134858.0,2.66,7.33,7.14,7.14,7.14,2.97,35.89,1.74
45,46,002449,国星光电,8.3,2.22,0.18,247335,203603389.04,4.56,8.39,8.02,8.1,8.12,4.01,57.71,1.34
46,47,300131,英唐智控,7.41,2.21,0.16,798884,588626780.7,4.0,7.48,7.19,7.25,7.25,7.65,136.62,4.84
47,48,000547,航天发展,8.42,2.18,0.18,644834,539004856.93,5.34,8.58,8.14,8.14,8.24,4.06,-18.09,2.13
48,49,300672,国科微,71.23,2.02,1.41,117149,831221795.28,5.18,72.4,68.78,69.99,69.82,5.58,165.67,3.8
49,50,300283,温州宏丰,6.22,1.97,0.12,131541,82150460.0,5.74,6.43,6.08,6.1,6.1,4.28,-162.7,3.34
50,51,688172,燕东微,19.04,1.93,0.36,52637,99435080.0,5.19,19.27,18.3,18.41,18.68,0.91,-140.29,1.55
51,52,002977,天箭科技,29.95,1.87,0.55,25611,75913185.76,3.81,30.07,28.95,29.18,29.4,3.84,373.82,3.31
52,53,600330,天通股份,7.75,1.84,0.14,384314,295298873.0,3.68,7.81,7.53,7.65,7.61,3.12,57.72,1.19
53,54,605358,立昂微,26.59,1.72,0.45,178370,470557524.0,4.78,26.91,25.66,26.14,26.14,2.66,-246.38,2.38
54,55,835368,连城数控,45.8,1.71,0.77,81526,371158816.65,6.75,47.09,44.05,45.19,45.03,3.67,21.28,2.58
55,56,688170,德龙激光,27.0,1.69,0.45,47313,127797309.0,7.23,27.87,25.95,27.35,26.55,5.94,-98.06,2.24
56,57,603936,博敏电子,9.14,1.67,0.15,416401,376507146.0,4.56,9.18,8.77,8.9,8.99,6.61,84.79,1.27
57,58,300456,赛微电子,19.69,1.49,0.29,348038,683272882.15,3.92,19.93,19.17,19.49,19.4,5.86,-91.81,2.87
58,59,300323,华灿光电,6.29,1.45,0.09,350655,218663352.58,4.35,6.35,6.08,6.21,6.2,4.67,-21.21,1.42
59,60,000062,深圳华强,38.53,1.45,0.55,1504164,5900623163.47,10.93,41.02,36.87,37.99,37.98,14.4,113.52,5.61
60,61,300373,扬杰科技,47.68,1.45,0.68,198892,944072069.96,5.15,48.53,46.11,46.89,47.0,3.67,29.04,3.08
61,62,688106,金宏气体,19.05,1.44,0.27,63364,120299259.0,4.1,19.35,18.58,18.8,18.78,1.31,32.72,3.12
62,63,688396,华润微,50.4,1.43,0.71,101748,510226338.0,3.58,50.94,49.16,49.67,49.69,0.77,100.2,3.02
63,64,603290,斯达半导,96.43,1.41,1.34,66461,638186852.0,4.49,97.63,93.36,95.5,95.09,2.78,40.9,3.5
64,65,002402,和而泰,12.15,1.33,0.16,369013,444816067.47,3.17,12.23,11.85,12.0,11.99,4.6,23.73,2.41
65,66,002245,蔚蓝锂芯,9.29,1.31,0.12,310699,287839852.92,2.18,9.34,9.14,9.18,9.17,2.86,28.48,1.59
66,67,688401,路维光电,27.16,1.31,0.35,38112,102604071.0,3.95,27.33,26.27,26.86,26.81,3.29,32.53,3.98
67,68,605111,新洁能,35.88,1.27,0.45,205381,731975173.0,4.18,36.25,34.77,35.31,35.43,4.94,33.64,3.87
68,69,300296,利亚德,5.32,1.14,0.06,725735,384243574.7,3.42,5.36,5.18,5.26,5.26,3.47,55.64,1.62
69,70,688234,天岳先进,59.15,1.01,0.59,88166,515693342.0,5.24,59.88,56.81,58.56,58.56,3.33,133.28,4.81
70,71,002023,海特高新,11.97,0.93,0.11,550518,661194569.58,3.46,12.19,11.78,11.86,11.86,7.43,107.45,2.07
71,72,300632,光莆股份,12.29,0.9,0.11,91822,112503899.38,3.78,12.46,12.0,12.1,12.18,4.15,39.23,2.03
72,73,688268,华特气体,52.98,0.82,0.43,26333,137891572.0,5.61,53.68,50.73,52.2,52.55,2.19,36.05,3.67
73,74,002171,楚江新材,6.36,0.79,0.05,249079,157476469.34,1.9,6.39,6.27,6.32,6.31,1.92,389.4,1.39
74,75,002255,海陆重工,5.69,0.71,0.04,257479,145625064.0,2.3,5.72,5.59,5.68,5.65,4.04,14.72,1.18
75,76,688187,时代电气,48.54,0.6,0.29,71038,344850616.0,2.63,49.15,47.88,48.27,48.25,2.54,20.55,1.69
76,77,600703,三安光电,13.75,0.59,0.08,1259954,1719173862.0,3.95,13.87,13.33,13.68,13.67,2.53,208.15,1.86
77,78,000576,甘化科工,7.05,0.57,0.04,65351,45932747.04,1.71,7.07,6.95,7.02,7.01,1.51,115.21,1.91
78,79,002371,北方华创,392.37,0.56,2.19,98705,3853452510.2,4.55,399.6,381.86,388.38,390.18,1.85,35.16,7.2
79,80,002851,麦格米特,45.5,0.55,0.25,513510,2308739822.41,5.86,46.39,43.74,44.84,45.25,12.35,41.84,4.61
80,81,002993,奥海科技,29.35,0.51,0.15,66815,194601842.02,3.15,29.49,28.57,28.98,29.2,2.81,20.22,1.64
81,82,300745,欣锐科技,17.64,0.46,0.08,49961,88320881.0,3.3,17.98,17.4,17.52,17.56,3.54,-30.9,1.26
82,83,301607,富特科技,40.76,0.39,0.16,33861,138081488.81,3.57,41.5,40.05,40.25,40.6,15.14,41.12,4.6
83,84,002169,智光电气,7.91,0.38,0.03,705623,558067215.0,5.71,8.16,7.71,7.76,7.88,9.3,-32.9,2.14
84,85,002660,茂硕电源,8.6,0.35,0.03,151225,130463120.84,2.57,8.75,8.53,8.65,8.57,5.88,60.49,2.42
85,86,300207,欣旺达,22.62,0.31,0.07,601520,1363088932.38,3.33,23.0,22.25,22.5,22.55,3.48,26.06,1.79
86,87,300708,聚灿光电,12.03,0.25,0.03,295320,355030262.32,2.75,12.14,11.81,11.91,12.0,5.92,38.23,3.04
87,88,300232,洲明科技,7.14,0.14,0.01,450510,320889579.32,2.66,7.19,7.0,7.16,7.13,5.09,45.69,1.63
88,89,003009,中天火箭,42.31,0.02,0.01,24491,103134219.0,2.03,42.5,41.64,42.07,42.3,1.58,286.93,4.19
89,90,300787,海能实业,13.4,0.0,0.0,48686,65101606.68,2.16,13.49,13.2,13.26,13.4,3.01,51.9,2.43
90,91,300102,乾照光电,15.56,0.0,0.0,1656959,2614009832.76,7.71,16.48,15.28,15.28,15.56,18.11,220.02,3.53
91,92,002131,利欧股份,1.93,0.0,0.0,2570145,498096080.71,3.11,1.97,1.91,1.97,1.93,4.39,-61.43,1.02
92,93,002885,京泉华,14.16,-0.07,-0.01,159151,226211217.44,3.74,14.52,13.99,14.18,14.17,6.85,68.2,2.7
93,94,688711,宏微科技,18.99,-0.11,-0.02,81087,152236025.0,3.68,19.09,18.39,18.72,19.01,3.81,750.33,3.72
94,95,300464,星徽股份,4.81,-0.41,-0.02,126225,60885435.0,2.69,4.89,4.76,4.8,4.83,3.91,-39.14,4.09
