,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002640,跨境通,2.15,10.26,0.2,2879202,601984404.5,13.85,2.15,1.88,2.09,1.95,20.18,-147.12,2.51
1,2,002036,联创电子,8.99,10.04,0.82,2040578,1764496745.65,11.02,8.99,8.09,8.69,8.17,19.37,-73.91,3.6
2,3,600838,上海九百,7.59,10.0,0.69,551925,409284279.0,12.03,7.59,6.76,7.59,6.9,13.77,64.11,2.1
3,4,000566,海南海药,4.08,9.97,0.37,162253,66199224.0,0.0,4.08,4.08,4.08,3.71,1.39,-13.21,2.84
4,5,002336,*ST人乐,3.33,5.05,0.16,86204,28682470.33,1.58,3.33,3.28,3.33,3.17,1.96,-2.58,-2.18
5,6,600148,长春一东,14.96,0.07,0.01,264814,417146735.0,13.58,16.45,14.42,16.15,14.95,18.71,1564.75,4.49
6,7,601162,天风证券,2.81,-2.77,-0.08,8511074,2368936738.0,7.96,2.89,2.66,2.87,2.89,9.82,-37.58,1.04
7,8,600847,万里股份,8.14,-3.78,-0.32,194992,169990666.0,14.42,9.31,8.09,9.31,8.46,12.72,-48.27,1.92
8,9,000908,*ST景峰,4.57,-4.99,-0.24,858366,407377472.27,8.52,4.98,4.57,4.98,4.81,10.88,-84.48,-54.84
9,10,603123,翠微股份,7.2,-6.49,-0.5,1044368,799464832.0,19.87,8.47,6.94,8.0,7.7,16.01,-12.07,2.22
10,11,603883,老百姓,17.74,-9.99,-1.97,224663,409318175.0,4.52,18.63,17.74,18.63,19.71,2.96,13.41,1.97
11,12,000627,天茂集团,2.61,-10.0,-0.29,3351201,902887142.06,13.45,3.0,2.61,3.0,2.9,7.36,-17.66,0.63
12,13,002520,日发精机,5.37,-10.05,-0.6,481784,266864136.75,11.22,6.04,5.37,5.97,5.97,7.47,-91.85,3.56
