,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603398,沐邦高科,15.04,3.37,0.49,109684,163259015.0,6.6,15.28,14.32,14.48,14.55,2.53,-21.12,3.27
1,2,300113,顺网科技,10.63,2.41,0.25,142185,148541411.21,6.17,10.78,10.14,10.38,10.38,2.69,38.66,3.64
2,3,002376,新北洋,5.58,2.01,0.11,50580,27781881.52,3.47,5.6,5.41,5.47,5.47,0.81,104.21,1.28
3,4,300792,壹网壹创,15.99,1.78,0.28,42993,68353699.01,3.44,16.1,15.56,15.71,15.71,2.01,28.54,1.34
4,5,300640,德艺文创,4.07,1.75,0.07,33940,13717040.0,2.5,4.08,3.98,3.98,4.0,1.53,305.27,1.59
5,6,300220,金运激光,6.81,1.49,0.1,20363,13695860.8,3.28,6.82,6.6,6.71,6.71,1.35,394.74,16.83
6,7,002348,高乐股份,2.38,1.28,0.03,165441,38846187.5,3.4,2.38,2.3,2.37,2.35,1.86,-31.47,4.71
7,8,002878,元隆雅图,10.21,1.09,0.11,38419,38818845.0,3.27,10.26,9.93,10.1,10.1,1.64,51.67,1.73
8,9,002292,奥飞娱乐,5.52,0.36,0.02,272167,147564107.12,3.82,5.55,5.34,5.51,5.5,2.67,74.2,2.41
9,10,300413,芒果超媒,18.81,0.0,0.0,63830,119377967.11,3.14,19.04,18.45,18.78,18.81,0.62,16.52,1.58
10,11,002345,潮宏基,4.55,0.0,0.0,80347,36229151.7,2.86,4.58,4.45,4.55,4.55,0.93,8.81,1.11
