,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002640,跨境通,3.83,10.06,0.35,2847479,1069726208.06,8.33,3.83,3.54,3.63,3.48,19.96,-251.94,4.48
1,2,002117,东港股份,10.38,9.96,0.94,38463,39924376.02,0.0,10.38,10.38,10.38,9.44,0.73,50.82,4.04
2,3,603365,水星家纺,16.15,9.2,1.36,147923,232714705.0,11.16,16.27,14.62,14.8,14.79,5.73,15.18,1.48
3,4,002718,友邦吊顶,14.09,7.07,0.93,24878,33688639.0,8.28,14.09,13.0,13.16,13.16,3.82,-38.87,1.88
4,5,605136,丽人丽妆,8.67,5.09,0.42,442434,371133970.0,15.15,9.08,7.83,8.0,8.25,11.05,-93.68,1.4
5,6,002264,新 华 都,6.43,4.72,0.29,520498,330827032.59,5.37,6.52,6.19,6.27,6.14,7.95,18.24,2.59
6,7,300710,万隆光电,19.72,4.62,0.87,39402,76401351.9,5.62,19.78,18.72,19.18,18.85,4.42,110.89,2.92
7,8,002571,德力股份,4.81,4.57,0.21,126347,59364965.0,5.0,4.81,4.58,4.63,4.6,4.24,-43.16,1.57
8,9,003010,若羽臣,19.93,4.51,0.86,108398,210779218.33,7.55,20.05,18.61,18.89,19.07,8.54,44.05,3.23
9,10,300612,宣亚国际,17.76,4.1,0.7,194833,334803139.36,10.26,18.1,16.35,17.88,17.06,10.83,-106.92,6.32
10,11,002995,天地在线,21.1,3.99,0.81,176148,353767545.51,9.07,21.34,19.5,20.5,20.29,15.67,-90.6,3.86
11,12,002591,恒大高新,5.55,3.74,0.2,144023,79192620.0,3.18,5.57,5.4,5.4,5.35,6.44,87.91,2.43
12,13,603598,引力传媒,15.04,3.65,0.53,147322,214450692.0,7.79,15.04,13.91,14.72,14.51,5.5,155.24,18.52
13,14,688360,德马科技,16.72,2.89,0.47,32916,54286180.0,4.25,16.79,16.1,16.28,16.25,1.89,20.23,2.23
14,15,002878,元隆雅图,14.51,2.83,0.4,415646,617287681.77,7.65,15.5,14.42,14.45,14.11,17.79,128.13,2.46
15,16,300785,值得买,31.87,2.81,0.87,271188,824889204.59,9.35,31.9,29.0,31.05,31.0,22.18,1249.32,3.46
16,17,002695,煌上煌,7.81,2.76,0.21,54438,42243257.0,3.68,7.87,7.59,7.61,7.6,1.17,41.52,1.57
17,18,603836,海程邦达,13.18,1.54,0.2,47034,61670254.0,2.93,13.33,12.95,12.98,12.98,2.29,24.72,1.5
18,19,603214,爱婴室,16.1,1.07,0.17,37572,59444015.0,3.45,16.13,15.58,15.6,15.93,2.71,34.93,2.03
19,20,688365,光云科技,9.03,0.0,0.0,144661,127701648.0,8.64,9.29,8.51,9.19,9.03,3.4,-51.74,3.95
20,21,300766,每日互动,14.8,-0.13,-0.02,219194,319714650.88,7.22,15.28,14.21,15.18,14.82,6.16,685.97,3.59
21,22,002429,兆驰股份,4.89,-0.81,-0.04,488289,238882054.32,2.84,4.97,4.83,4.94,4.93,1.08,12.09,1.41
22,23,838227,美登科技,57.94,-1.8,-1.06,27229,157360070.62,12.58,62.78,55.36,61.0,59.0,15.45,54.2,5.63
23,24,000829,天音控股,14.07,-9.98,-1.56,1048087,1483538739.5,5.31,14.9,14.07,14.84,15.63,10.23,522.23,4.83
