,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002597,金禾实业,22.22,4.81,1.02,93947,206187711.13,6.75,22.49,21.06,21.39,21.2,1.66,25.63,1.74
1,2,002568,百润股份,16.86,4.14,0.67,83244,138889121.44,5.19,16.95,16.11,16.11,16.19,1.16,21.98,4.22
2,3,002495,佳隆股份,1.49,2.05,0.03,124399,18318608.0,2.74,1.49,1.45,1.46,1.46,1.74,85.32,1.24
3,4,600872,中炬高新,16.89,1.44,0.24,110403,183354363.0,4.38,16.98,16.25,16.73,16.65,1.43,18.91,2.85
4,5,300741,华宝股份,15.32,1.12,0.17,20243,30710121.61,3.37,15.45,14.94,15.15,15.15,0.33,42.36,1.33
5,6,603696,安记食品,6.69,1.06,0.07,17787,11829572.0,2.11,6.7,6.56,6.56,6.62,0.76,90.48,2.87
6,7,002650,ST加加,2.09,0.97,0.02,57029,11950430.0,3.86,2.14,2.06,2.06,2.07,0.5,-41.28,1.17
7,8,603020,爱普股份,6.34,0.96,0.06,11895,7470215.0,2.07,6.36,6.23,6.28,6.28,0.31,19.57,0.77
8,9,603755,日辰股份,23.26,0.95,0.22,2941,6809094.0,2.47,23.4,22.83,23.16,23.04,0.3,39.92,3.27
9,10,603288,海天味业,35.47,0.57,0.2,84554,299290509.0,1.64,35.68,35.1,35.27,35.27,0.15,28.56,7.04
10,11,832786,骑士乳业,4.4,0.46,0.02,4913,2146047.21,1.37,4.4,4.34,4.4,4.38,0.51,12.88,1.14
11,12,002286,保龄宝,5.96,0.34,0.02,31224,18494998.0,2.53,6.01,5.86,5.92,5.94,0.84,15.89,1.1
12,13,600251,冠农股份,6.36,0.32,0.02,36590,23105628.0,2.84,6.42,6.24,6.35,6.34,0.47,8.17,1.35
13,14,300908,仲景食品,23.24,0.22,0.05,4253,9827912.6,2.33,23.42,22.88,23.2,23.19,0.34,16.92,2.02
14,15,300999,金龙鱼,25.41,0.04,0.01,39513,99916546.0,2.2,25.64,25.08,25.42,25.4,0.73,62.8,1.49
15,16,601065,江盐集团,8.22,0.0,0.0,24453,19977987.0,1.95,8.25,8.09,8.21,8.22,0.59,9.77,1.27
16,17,600186,莲花控股,3.19,0.0,0.0,176837,55892400.0,2.82,3.21,3.12,3.18,3.19,0.99,28.36,3.49
17,18,002507,涪陵榨菜,12.08,0.0,0.0,56011,67345773.82,1.99,12.14,11.9,12.07,12.08,0.49,15.55,1.67
18,19,600929,雪天盐业,5.08,-0.2,-0.01,66773,33756265.0,1.77,5.11,5.02,5.1,5.09,0.54,12.82,1.05
19,20,600737,中粮糖业,8.06,-0.25,-0.02,167402,134669729.0,2.6,8.16,7.95,8.09,8.08,0.78,9.99,1.59
20,21,300138,晨光生物,7.02,-0.28,-0.02,38192,26767234.44,2.56,7.11,6.93,7.07,7.04,0.85,18.73,1.17
21,22,600305,恒顺醋业,6.94,-0.29,-0.02,29677,20490461.0,2.59,7.01,6.83,6.94,6.96,0.27,41.07,2.33
22,23,603299,苏盐井神,9.74,-0.31,-0.03,67055,64953196.0,2.66,9.81,9.55,9.77,9.77,0.87,7.91,1.33
23,24,002053,云南能投,10.18,-0.39,-0.04,51381,51797788.82,3.82,10.27,9.88,10.2,10.22,0.56,8.25,1.28
24,25,301206,三元生物,24.28,-0.41,-0.1,3435,8311597.2,2.05,24.48,23.98,24.48,24.38,0.33,47.31,1.08
25,26,002539,云图控股,7.03,-0.99,-0.07,78635,55158301.0,2.68,7.13,6.94,7.11,7.1,0.89,9.36,1.0
26,27,600873,梅花生物,9.28,-1.07,-0.1,119184,110064510.0,2.45,9.38,9.15,9.37,9.38,0.42,8.98,1.87
27,28,000019,深粮控股,6.03,-1.47,-0.09,43878,26540488.46,2.61,6.15,5.99,6.13,6.12,1.05,26.93,1.47
28,29,603027,千禾味业,10.64,-1.48,-0.16,121599,129540138.0,2.69,10.81,10.52,10.75,10.8,1.27,21.83,3.21
29,30,603317,天味食品,8.8,-1.57,-0.14,64904,57145298.0,3.24,8.99,8.7,8.99,8.94,0.61,18.99,2.25
30,31,600328,中盐化工,7.17,-1.92,-0.14,119389,85392410.0,3.56,7.33,7.07,7.29,7.31,0.82,11.97,0.89
31,32,000505,京粮控股,5.34,-3.26,-0.18,173931,93217562.76,3.99,5.5,5.28,5.5,5.52,2.75,80.68,1.24
