,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002303,美盈森,2.93,2.09,0.06,143907,41742130.02,2.09,2.93,2.87,2.89,2.87,1.81,14.94,0.99
1,2,300741,华宝股份,15.32,1.12,0.17,20243,30710121.61,3.37,15.45,14.94,15.15,15.15,0.33,42.36,1.33
2,3,003030,祖名股份,13.33,0.98,0.13,12361,16533851.0,3.18,13.62,13.2,13.2,13.2,1.53,-109.88,1.64
3,4,603020,爱普股份,6.34,0.96,0.06,11895,7470215.0,2.07,6.36,6.23,6.28,6.28,0.31,19.57,0.77
4,5,002515,金字火腿,4.29,0.7,0.03,85191,36054349.2,2.35,4.29,4.19,4.22,4.26,0.75,84.84,2.0
5,6,000895,双汇发展,23.62,0.64,0.15,68283,161388572.01,1.36,23.73,23.41,23.44,23.47,0.2,17.82,4.44
6,7,603182,嘉华股份,10.45,0.58,0.06,4510,4704828.0,1.44,10.51,10.36,10.45,10.39,0.48,14.88,1.68
7,8,000518,四环生物,2.09,0.48,0.01,288814,60563964.0,4.33,2.15,2.06,2.08,2.08,2.81,-97.29,4.57
8,9,300239,东宝生物,4.46,0.22,0.01,29830,13229217.0,2.47,4.5,4.39,4.42,4.45,0.51,25.78,1.58
9,10,600186,莲花控股,3.19,0.0,0.0,176837,55892400.0,2.82,3.21,3.12,3.18,3.19,0.99,28.36,3.49
10,11,603231,索宝蛋白,14.82,-0.13,-0.02,7327,10813749.0,1.82,14.91,14.64,14.86,14.84,1.53,20.04,1.56
11,12,000990,诚志股份,6.34,-0.16,-0.01,58398,36747405.0,2.2,6.37,6.23,6.35,6.35,0.48,20.59,0.43
12,13,300497,富祥药业,7.79,-0.26,-0.02,26707,20672919.44,3.71,7.89,7.6,7.82,7.81,0.59,-95.38,1.74
13,14,002582,好想你,4.66,-0.43,-0.02,30176,13959073.0,2.78,4.71,4.58,4.68,4.68,0.88,-29.14,0.59
14,15,002481,双塔食品,3.99,-0.5,-0.02,59596,23684542.0,2.74,4.04,3.93,4.02,4.01,0.53,45.68,1.89
15,16,002810,山东赫达,11.28,-0.79,-0.09,38850,43421658.0,4.05,11.45,10.99,11.42,11.37,1.21,15.55,1.87
16,17,300511,雪榕生物,3.1,-1.27,-0.04,263372,80592425.6,3.18,3.12,3.02,3.1,3.14,6.3,-5.38,1.15
17,18,600811,东方集团,1.31,-9.66,-0.14,3686602,494437108.0,7.59,1.42,1.31,1.39,1.45,10.08,26.12,0.29
