,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300091,金通灵,1.53,4.79,0.07,333417,50795473.12,6.85,1.57,1.47,1.47,1.46,2.5,-15.07,1.19
1,2,002576,通达动力,11.54,2.58,0.29,33075,37902426.4,3.02,11.61,11.27,11.43,11.25,2.04,29.6,1.56
2,3,001696,宗申动力,12.53,2.45,0.3,1220248,1506083997.02,4.91,12.61,12.01,12.16,12.23,13.69,25.45,2.98
3,4,301361,众智科技,21.4,2.39,0.5,13398,28360897.06,3.25,21.46,20.78,20.98,20.9,4.61,41.27,2.25
4,5,600590,泰豪科技,3.49,2.35,0.08,70583,24251672.0,4.11,3.5,3.36,3.41,3.41,0.84,-25.09,0.87
5,6,301032,新柴股份,6.61,2.16,0.14,22516,14679640.4,3.25,6.62,6.41,6.5,6.47,1.42,21.7,1.41
6,7,000880,潍柴重机,8.63,2.01,0.17,84370,71883934.0,2.96,8.65,8.4,8.5,8.46,5.2,15.19,1.4
7,8,301533,威马农机,23.01,1.95,0.44,5611,12793312.0,2.39,23.07,22.53,22.73,22.57,2.02,30.16,2.07
8,9,002760,凤形股份,13.38,1.67,0.22,9677,12828879.0,2.43,13.42,13.1,13.15,13.16,1.1,55.38,1.62
9,10,301273,瑞晨环保,14.63,1.39,0.2,5981,8687245.0,2.77,14.7,14.3,14.44,14.43,1.73,-19.1,1.08
10,11,603109,神驰机电,12.33,1.07,0.13,9717,11915898.0,2.05,12.36,12.11,12.21,12.2,0.47,21.9,1.43
11,12,605259,绿田机械,12.53,0.72,0.09,3102,3848114.0,2.25,12.53,12.25,12.25,12.44,0.18,12.64,1.35
12,13,300153,科泰电源,5.86,0.69,0.04,78620,45556965.88,3.26,5.88,5.69,5.79,5.82,2.47,52.95,2.2
13,14,000816,智慧农业,1.79,0.56,0.01,115019,20533524.0,2.81,1.81,1.76,1.78,1.78,0.8,77.34,1.22
14,15,603766,隆鑫通用,6.73,0.3,0.02,111644,74693979.0,2.24,6.76,6.61,6.69,6.71,0.54,11.72,1.6
15,16,002779,中坚科技,30.52,-0.55,-0.17,7208,21950583.0,2.7,30.89,30.06,30.45,30.69,0.61,44.97,5.58
16,17,000903,云内动力,1.74,-0.57,-0.01,118211,20497311.0,2.86,1.76,1.71,1.74,1.75,0.62,-17.0,1.19
17,18,000570,苏常柴Ａ,4.39,-2.01,-0.09,130116,57112938.39,3.79,4.5,4.33,4.48,4.48,2.34,30.92,0.92
18,19,605100,华丰股份,11.47,-2.13,-0.25,46382,53007646.0,3.92,11.7,11.24,11.65,11.72,2.73,20.94,1.06
19,20,600841,动力新科,3.98,-5.69,-0.24,435027,172946688.0,5.92,4.16,3.91,4.15,4.22,4.73,-4.01,1.14
