,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600956,新天绿能,6.73,2.91,0.19,86967.0,57781989.0,3.52,6.75,6.52,6.61,6.54,0.4,9.9,1.32
1,2,688235,百济神州-U,150.45,2.9,4.24,16436.0,244364539.0,4.08,151.51,145.55,146.07,146.21,1.43,-36.02,8.54
2,3,601988,中国银行,4.8,2.56,0.12,1948049.0,928993174.0,2.56,4.81,4.69,4.7,4.68,0.09,5.96,0.62
3,4,601939,建设银行,7.3,2.53,0.18,1580926.0,1145505437.0,3.23,7.33,7.1,7.12,7.12,1.65,5.55,0.6
4,5,600012,皖通高速,15.42,2.32,0.35,59645.0,89801233.0,4.78,15.42,14.7,15.14,15.07,0.51,15.79,2.05
5,6,600685,中船防务,25.1,2.03,0.5,82599.0,206161185.0,2.52,25.19,24.57,24.58,24.6,1.01,120.8,1.93
6,7,600028,中国石化,6.5,1.88,0.12,1166644.0,754993995.0,2.51,6.53,6.37,6.38,6.38,0.12,11.08,0.96
7,8,601288,农业银行,4.6,1.77,0.08,3912875.0,1794528986.0,3.1,4.65,4.51,4.52,4.52,0.12,5.92,0.65
8,9,600941,中国移动,101.92,1.66,1.66,69955.0,710266326.0,2.14,102.35,100.2,100.27,100.26,0.92,13.63,1.63
9,10,601066,中信建投,19.52,1.46,0.28,120236.0,233797672.0,4.16,19.9,19.1,19.29,19.24,0.32,26.49,2.07
10,11,000063,中兴通讯,23.86,1.4,0.33,399666.0,943345009.37,2.72,23.94,23.3,23.55,23.53,0.99,9.95,1.62
11,12,688428,诺诚健华-U,11.15,1.27,0.14,28651.0,31644097.0,2.45,11.16,10.89,11.08,11.01,1.11,-37.53,2.84
12,13,688185,康希诺,39.18,1.24,0.48,7629.0,29589114.0,3.31,39.49,38.21,38.98,38.7,0.66,-21.51,1.92
13,14,600775,南京熊猫,7.46,1.22,0.09,103307.0,76342876.0,3.12,7.5,7.27,7.38,7.37,1.54,-49.98,2.11
14,15,601869,长飞光纤,22.68,1.2,0.27,13166.0,29597861.0,2.95,22.84,22.18,22.42,22.41,0.32,22.75,1.52
15,16,000157,中联重科,5.9,1.2,0.07,391040.0,228397867.39,2.74,5.92,5.76,5.85,5.83,0.55,11.19,0.92
16,17,002672,东江环保,3.41,1.19,0.04,42337.0,14297121.0,2.97,3.42,3.32,3.37,3.37,0.5,-7.32,0.91
