,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603189,网达软件,13.76,9.99,1.25,314271,420752451.0,11.75,13.76,12.29,12.6,12.51,11.66,308.78,2.46
1,2,600060,海信视像,15.83,2.19,0.34,125171,197911535.0,3.36,16.04,15.52,15.6,15.49,0.97,12.39,1.14
2,3,688109,品茗科技,25.03,2.16,0.53,8198,20559127.0,5.76,25.52,24.11,24.51,24.5,1.04,116.92,2.58
3,4,600941,中国移动,101.92,1.66,1.66,69955,710266326.0,2.14,102.35,100.2,100.27,100.26,0.92,13.63,1.63
4,5,300232,洲明科技,5.26,1.15,0.06,119878,62043860.76,3.46,5.28,5.1,5.2,5.2,1.36,28.52,1.2
5,6,002878,元隆雅图,10.21,1.09,0.11,38419,38818845.0,3.27,10.26,9.93,10.1,10.1,1.64,51.67,1.73
6,7,600136,ST明诚,1.34,0.75,0.01,72602,9816401.0,5.26,1.39,1.32,1.33,1.33,0.37,-63.18,7.77
7,8,002454,松芝股份,5.57,0.72,0.04,34407,18951085.5,2.53,5.58,5.44,5.53,5.53,0.55,19.2,0.9
8,9,002342,巨力索具,2.94,0.68,0.02,56623,16589805.0,2.05,2.96,2.9,2.93,2.92,0.59,357.99,1.14
9,10,300703,创源股份,7.41,0.68,0.05,23232,17072956.32,2.31,7.43,7.26,7.4,7.36,1.37,17.85,1.64
10,11,002035,华帝股份,6.16,0.49,0.03,124310,76450520.89,1.96,6.21,6.09,6.16,6.13,1.59,8.71,1.45
11,12,300860,锋尚文化,21.88,0.23,0.05,27536,59221849.48,3.57,21.93,21.15,21.79,21.83,2.46,103.11,1.32
12,13,000921,海信家电,25.25,-0.08,-0.02,119241,298361641.79,3.13,25.4,24.61,25.25,25.27,1.31,8.68,2.47
13,14,002739,万达电影,9.36,-0.32,-0.03,146439,135662508.33,2.98,9.44,9.16,9.39,9.39,0.7,89.95,2.53
14,15,300043,星辉娱乐,2.48,-0.4,-0.01,376241,92325827.0,4.02,2.51,2.41,2.49,2.49,3.03,-8.63,1.78
15,16,600496,精工钢构,2.4,-0.41,-0.01,107053,25596296.0,2.49,2.42,2.36,2.42,2.41,0.53,8.85,0.57
16,17,002587,奥拓电子,5.43,-0.55,-0.03,108790,58674381.34,3.48,5.49,5.3,5.49,5.46,2.11,747.79,2.62
17,18,600066,宇通客车,20.54,-2.56,-0.54,206413,425464993.0,2.61,20.91,20.36,20.8,21.08,0.93,13.58,3.73
18,19,600686,金龙汽车,11.79,-10.0,-1.31,118615,139847085.0,0.0,11.79,11.79,11.79,13.1,1.65,63.66,2.67
