,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300543,朗科智能,7.68,2.95,0.22,51457.0,38896235.74,4.56,7.71,7.37,7.46,7.46,2.43,30.37,2.03
1,2,300992,泰福泵业,14.88,1.78,0.26,6084.0,8959258.0,2.6,14.93,14.55,14.69,14.62,0.84,23.37,1.81
2,3,603789,星光农机,6.55,1.71,0.11,22404.0,14583693.0,2.33,6.59,6.44,6.44,6.44,0.86,-18.1,4.72
3,4,300162,雷曼光电,6.05,1.68,0.1,187157.0,111206722.38,4.71,6.07,5.79,5.94,5.95,5.49,167.42,2.57
4,5,002890,弘宇股份,8.36,1.58,0.13,11065.0,9186739.67,2.07,8.38,8.21,8.29,8.23,0.69,76.98,2.42
5,6,300237,美晨科技,1.29,1.57,0.02,169380.0,21671196.92,3.15,1.3,1.26,1.27,1.27,1.18,-4.85,13.09
6,7,301035,润丰股份,38.88,1.57,0.6,7023.0,26862781.44,3.27,39.14,37.89,38.44,38.28,0.25,29.8,1.68
7,8,002042,华孚时尚,2.97,1.37,0.04,124026.0,36366185.25,4.1,3.0,2.88,2.94,2.93,0.73,56.37,0.84
8,9,601996,丰林集团,1.68,1.2,0.02,76139.0,12712384.0,2.41,1.69,1.65,1.66,1.66,0.68,134.08,0.69
9,10,300387,富邦股份,6.51,0.93,0.06,65032.0,42212601.4,2.17,6.57,6.43,6.48,6.45,2.25,13.45,1.38
10,11,002200,ST交投,4.9,0.82,0.04,6331.0,3092305.76,1.23,4.92,4.86,4.86,4.86,0.34,-30.99,29.98
11,12,603139,康惠制药,11.89,0.76,0.09,10226.0,12103212.0,2.2,11.99,11.73,11.86,11.8,1.02,-68.24,1.26
12,13,600883,博闻科技,5.41,0.74,0.04,10465.0,5641193.0,2.61,5.46,5.32,5.37,5.37,0.44,16.07,1.37
13,14,300970,华绿生物,10.96,0.64,0.07,8477.0,9230353.0,2.48,11.03,10.76,10.93,10.89,0.93,-14.41,0.88
14,15,870866,绿亨科技,4.91,0.61,0.03,1189.0,585398.15,1.64,4.95,4.87,4.93,4.88,0.18,22.67,1.2
15,16,000833,粤桂股份,4.96,0.61,0.03,61489.0,30484280.73,3.04,5.03,4.88,4.99,4.93,1.36,14.68,1.17
16,17,600692,亚通股份,5.2,0.58,0.03,125654.0,65463037.0,4.45,5.34,5.11,5.25,5.17,4.93,69.8,1.94
17,18,300829,金丹科技,13.17,0.53,0.07,9108.0,11918579.2,2.29,13.23,12.93,13.1,13.1,0.72,20.01,1.44
18,19,002215,诺 普 信,7.65,0.53,0.04,158370.0,120622475.38,2.63,7.72,7.52,7.65,7.61,1.99,6.96,1.96
19,20,832786,骑士乳业,4.4,0.46,0.02,4913.0,2146047.21,1.37,4.4,4.34,4.4,4.38,0.51,12.88,1.14
20,21,870508,丰安股份,7.1,0.42,0.03,1939.0,1361689.92,1.84,7.1,6.97,7.07,7.07,0.47,12.74,0.96
21,22,002999,天禾股份,5.03,0.4,0.02,23019.0,11538315.0,1.8,5.06,4.97,5.0,5.01,0.67,55.58,1.45
22,23,837403,康农种业,8.05,0.37,0.03,2100.0,1681339.08,1.12,8.05,7.96,8.02,8.02,0.7,36.89,1.38
23,24,003042,中农联合,11.45,0.35,0.04,9657.0,11031667.2,3.07,11.55,11.2,11.41,11.41,0.76,-25.04,1.13
24,25,600251,冠农股份,6.36,0.32,0.02,36590.0,23105628.0,2.84,6.42,6.24,6.35,6.34,0.47,8.17,1.35
25,26,872895,花溪科技,6.79,0.3,0.02,914.0,616890.73,2.51,6.82,6.65,6.78,6.77,0.49,251.2,1.77
26,27,831855,浙江大农,7.1,0.28,0.02,829.0,583764.0,2.4,7.15,6.98,7.15,7.08,0.31,15.32,0.99
27,28,300804,广康生化,20.56,0.24,0.05,2585.0,5275259.0,1.95,20.65,20.25,20.58,20.51,0.94,34.64,1.16
28,29,300908,仲景食品,23.24,0.22,0.05,4253.0,9827912.6,2.33,23.42,22.88,23.2,23.19,0.34,16.92,2.02
29,30,002326,永太科技,7.7,0.13,0.01,55372.0,42288219.13,2.73,7.74,7.53,7.69,7.69,0.69,94.63,2.19
30,31,600731,湖南海利,4.69,0.0,0.0,30928.0,14454345.0,1.71,4.71,4.63,4.7,4.69,0.55,12.95,0.87
31,32,600084,中信尼雅,4.7,0.0,0.0,25472.0,11944199.0,3.19,4.76,4.61,4.75,4.7,0.23,-528.64,4.15
32,33,300495,*ST美尚,,,,,,,,,,0.13,0.0,-0.13,-3.59
33,34,002772,众兴菌业,5.98,0.0,0.0,25115.0,14986494.0,2.34,6.04,5.9,6.01,5.98,0.65,39.89,0.7
34,35,002566,益盛药业,6.11,-0.16,-0.01,23415.0,14241682.0,2.78,6.18,6.01,6.09,6.12,1.01,30.33,0.91
35,36,000726,鲁  泰Ａ,5.35,-0.19,-0.01,24382.0,12970641.34,2.61,5.4,5.26,5.35,5.36,0.41,12.89,0.47
