,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600800,渤海化学,2.08,2.97,0.06,99814,20433609.0,3.96,2.08,2.0,2.03,2.02,0.9,-3.66,1.11
1,2,002337,赛象科技,3.93,2.61,0.1,71172,27600579.0,3.13,3.94,3.82,3.83,3.83,1.21,36.36,1.84
2,3,600225,卓朗科技,1.49,1.36,0.02,185583,27248418.0,5.44,1.51,1.43,1.46,1.47,0.54,-21.51,2.77
3,4,000695,滨海能源,10.1,1.0,0.1,11432,11474144.0,2.7,10.17,9.9,9.9,10.0,0.52,708.4,12.09
4,5,300375,鹏翎股份,3.96,0.51,0.02,90544,35550791.08,2.79,3.98,3.87,3.96,3.94,1.79,23.33,1.32
5,6,600082,海泰发展,2.03,0.5,0.01,57376,11560397.0,2.48,2.04,1.99,2.01,2.02,0.9,-21.4,0.76
6,7,002134,天津普林,7.73,0.39,0.03,43504,33251861.0,3.38,7.8,7.54,7.8,7.7,1.77,45.93,4.09
7,8,600874,创业环保,4.82,0.21,0.01,62283,29794379.0,2.29,4.84,4.73,4.83,4.81,0.51,8.97,0.82
8,9,600751,海航科技,2.15,0.0,0.0,132980,28440101.0,2.33,2.16,2.11,2.15,2.15,0.52,33.18,0.84
9,10,000897,津滨发展,1.99,0.0,0.0,125836,24865567.16,2.51,2.01,1.96,2.0,1.99,0.78,4.85,1.06
10,11,000537,中绿电,8.03,-0.12,-0.01,51239,40808552.59,3.11,8.11,7.86,8.09,8.04,0.28,17.85,0.87
11,12,600787,中储股份,4.34,-0.23,-0.01,76782,33127396.0,2.76,4.38,4.26,4.36,4.35,0.35,12.5,0.69
12,13,600488,津药药业,3.82,-0.52,-0.02,68423,26115854.0,2.6,3.87,3.77,3.87,3.84,0.63,14.71,1.39
13,14,600335,国机汽车,5.42,-0.55,-0.03,113519,61013847.0,3.49,5.5,5.31,5.46,5.45,0.76,16.33,0.73
14,15,300026,红日药业,3.17,-0.63,-0.02,229438,72515478.1,2.82,3.22,3.13,3.2,3.19,0.85,32.12,1.09
15,16,000652,泰达股份,3.06,-0.65,-0.02,64890,19828147.25,2.27,3.1,3.03,3.08,3.08,0.44,22.81,0.79
16,17,002129,TCL中环,7.78,-0.77,-0.06,357051,277524424.18,2.68,7.89,7.68,7.83,7.84,0.88,-5.13,0.84
17,18,600322,津投城开,1.29,-0.77,-0.01,153793,19804720.0,3.08,1.31,1.27,1.3,1.3,1.39,-3.53,47.98
18,19,600821,金开新能,5.08,-0.78,-0.04,69599,35210776.0,2.73,5.14,5.0,5.12,5.12,0.35,10.41,1.11
19,20,000415,渤海租赁,2.11,-0.94,-0.02,805793,168683755.0,4.23,2.15,2.06,2.13,2.13,1.49,9.11,0.42
20,21,600329,达仁堂,27.0,-1.6,-0.44,49758,134239756.0,3.57,27.58,26.6,27.5,27.44,0.88,15.81,3.31
21,22,000965,天保基建,2.5,-1.96,-0.05,122146,30625621.47,4.71,2.59,2.47,2.57,2.55,1.1,259.24,0.51
