,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300157,新锦动力,2.48,19.81,0.41,601048,146216228.86,19.32,2.48,2.08,2.08,2.07,8.62,-12.34,-9.17
1,2,300250,初灵信息,13.34,15.3,1.77,427977,551592692.98,19.27,13.88,11.65,11.78,11.57,27.15,-72.05,5.0
2,3,002121,科陆电子,3.74,10.0,0.34,538470,196760234.88,10.88,3.74,3.37,3.41,3.4,3.85,-78.29,6.72
3,4,603083,剑桥科技,28.73,9.99,2.61,384412,1077003888.0,11.68,28.73,25.68,25.93,26.12,14.5,48.13,3.53
4,5,300506,*ST名家,1.95,7.14,0.13,212657,39764934.02,13.74,2.0,1.75,1.83,1.82,3.69,-47.58,10.45
5,6,002261,拓维信息,12.19,7.02,0.8,1272508,1495598902.35,12.64,12.5,11.06,11.44,11.39,11.29,2295.32,5.95
6,7,300663,科蓝软件,10.83,5.87,0.6,454582,477228854.36,9.58,10.94,9.96,10.18,10.23,10.96,-738.09,4.92
7,8,831175,派诺科技,9.05,5.85,0.5,9713,8672667.88,7.02,9.15,8.55,8.64,8.55,2.41,93.15,0.98
8,9,603042,华脉科技,10.26,5.56,0.54,162564,164310668.0,8.33,10.45,9.64,9.88,9.72,10.12,-202.01,1.87
9,10,300678,中科信息,21.72,5.23,1.08,97759,208466696.8,8.09,22.09,20.42,20.8,20.64,3.42,645.24,7.54
10,11,300376,ST易事特,2.48,5.08,0.12,380190,93631917.48,8.05,2.54,2.35,2.35,2.36,1.63,23.16,0.81
11,12,600839,四川长虹,5.13,4.27,0.21,2971495,1500997788.0,6.91,5.17,4.83,4.93,4.92,6.44,42.22,1.65
12,13,603019,中科曙光,35.97,4.2,1.45,312971,1107585245.0,6.66,36.54,34.24,34.52,34.52,2.15,46.73,2.77
13,14,300560,中富通,12.24,3.99,0.47,259386,309317793.5,7.48,12.32,11.44,11.7,11.77,13.87,126.58,2.58
14,15,300895,铜牛信息,25.06,3.98,0.96,21624,53299453.43,5.06,25.1,23.88,24.34,24.1,1.56,-44.02,3.8
15,16,002313,日海智能,6.1,3.92,0.23,57559,34323893.99,5.11,6.1,5.8,5.88,5.87,1.54,-30.04,14.16
16,17,688618,三旺通信,17.82,3.91,0.67,7609,13247763.0,5.36,17.88,16.96,17.16,17.15,0.69,38.81,2.3
17,18,000034,神州数码,25.24,3.87,0.94,316153,784368851.31,6.05,25.39,23.92,24.31,24.3,5.74,16.59,1.88
18,19,300682,朗新集团,9.04,3.79,0.33,218674,193576707.91,7.35,9.19,8.55,8.7,8.71,2.08,131.9,1.32
19,20,300353,东土科技,7.86,3.69,0.28,152202,118508428.6,3.69,7.88,7.6,7.65,7.58,2.91,-25.95,2.38
20,21,600850,电科数字,17.5,3.61,0.61,82311,142047084.0,4.8,17.63,16.82,16.95,16.89,1.35,45.23,2.77
21,22,300520,科大国创,14.35,3.61,0.5,68146,96222431.66,5.78,14.48,13.68,13.88,13.85,2.46,-106.11,2.24
22,23,688207,格灵深瞳,10.38,3.59,0.36,34469,34915466.0,6.19,10.48,9.86,10.11,10.02,1.93,-17.25,1.22
23,24,603803,瑞斯康达,5.52,3.56,0.19,75489,40870985.0,4.88,5.54,5.28,5.33,5.33,1.78,-31.73,1.39
24,25,688609,九联科技,7.99,3.36,0.26,134749,105431262.0,7.37,8.08,7.51,7.78,7.73,2.69,-36.69,4.08
25,26,688158,优刻得-W,9.61,3.33,0.31,63986,60146446.0,5.7,9.68,9.15,9.31,9.3,1.59,-20.07,1.72
26,27,300645,正元智慧,12.44,3.32,0.4,106510,130724742.02,6.06,12.56,11.83,12.0,12.04,7.5,-102.84,1.75
27,28,688080,映翰通,24.66,3.27,0.78,16884,40726193.0,5.44,24.76,23.46,23.94,23.88,2.29,16.99,1.89
28,29,300213,佳讯飞鸿,6.05,3.24,0.19,138942,82571929.0,5.29,6.09,5.78,5.88,5.86,2.52,67.59,1.62
29,30,300590,移为通信,10.39,3.18,0.32,60056,61438236.79,4.47,10.43,9.98,10.11,10.07,1.7,24.18,2.66
30,31,300687,赛意信息,12.88,3.12,0.39,112909,142537133.32,6.41,12.95,12.15,12.41,12.49,3.47,88.9,1.99
31,32,300344,立方数科,3.33,3.1,0.1,124517,40788884.64,4.02,3.33,3.2,3.23,3.23,1.95,-31.5,6.13
32,33,300366,创意信息,7.33,3.09,0.22,146629,105674839.94,4.78,7.37,7.03,7.11,7.11,2.76,-19.21,2.45
33,34,300339,润和软件,20.58,3.05,0.61,343754,692393862.31,5.76,20.63,19.48,20.12,19.97,4.42,96.68,4.82
34,35,000997,新 大 陆,12.59,3.03,0.37,221604,270704617.06,6.63,12.66,11.85,12.25,12.22,2.16,12.26,1.94
35,36,688316,青云科技-U,24.28,2.79,0.66,6598,15823281.0,4.78,24.55,23.42,23.87,23.62,1.84,-15.41,8.03
36,37,688088,虹软科技,24.42,2.78,0.66,24531,58803433.0,5.68,24.77,23.42,23.89,23.76,0.61,79.7,3.7
37,38,002929,润建股份,24.8,2.78,0.67,37133,90694949.61,5.14,25.1,23.86,24.15,24.13,1.74,14.81,1.13
38,39,300504,天邑股份,13.42,2.68,0.35,148555,192951123.22,8.8,13.66,12.51,13.09,13.07,6.81,54.48,1.63
39,40,002184,海得控制,8.17,2.64,0.21,22582,18218098.0,3.64,8.21,7.92,8.0,7.96,0.94,-174.57,2.09
40,41,300166,东方国信,6.33,2.59,0.16,210557,131580966.41,5.67,6.42,6.07,6.19,6.17,2.33,239.26,1.2
41,42,688343,云天励飞-U,22.19,2.54,0.55,24745,53810635.0,4.76,22.37,21.34,21.65,21.64,0.96,-12.72,1.92
42,43,300212,易华录,14.65,2.45,0.35,112497,162164177.76,5.94,14.86,14.01,14.26,14.3,1.61,-14.31,3.27
43,44,000977,浪潮信息,31.77,2.42,0.75,297507,933826640.79,4.8,32.18,30.69,31.22,31.02,2.02,39.17,2.54
44,45,300113,顺网科技,10.63,2.41,0.25,142185,148541411.21,6.17,10.78,10.14,10.38,10.38,2.69,38.66,3.64
45,46,002152,广电运通,9.37,2.4,0.22,149151,137298024.22,4.81,9.45,9.01,9.16,9.15,0.6,23.35,1.91
46,47,300603,立昂技术,7.28,2.39,0.17,69228,49585757.0,4.5,7.3,6.98,7.09,7.11,1.94,-101.59,2.38
47,48,002881,美格智能,20.84,2.36,0.48,45127,92854368.5,4.27,20.9,20.03,20.46,20.36,2.49,81.48,3.72
48,49,301318,维海德,24.87,2.26,0.55,16405,40007000.1,5.14,24.95,23.7,24.42,24.32,2.8,31.76,1.91
49,50,300036,超图软件,13.29,2.23,0.29,97899,127354015.0,4.85,13.34,12.71,13.02,13.0,2.24,96.58,2.27
50,51,001339,智微智能,28.89,2.23,0.63,83222,237744009.88,3.82,28.99,27.91,28.26,28.26,11.43,64.15,3.62
51,52,688039,当虹科技,21.26,2.21,0.46,33970,70932477.0,6.92,21.58,20.14,21.0,20.8,3.04,-28.48,1.99
52,53,688322,奥比中光-UW,23.41,2.09,0.48,24462,56271469.0,4.88,23.68,22.56,23.0,22.93,0.95,-87.72,3.17
53,54,301330,熵基科技,21.02,2.09,0.43,12974,26925928.8,3.74,21.1,20.33,20.6,20.59,1.73,26.02,1.28
54,55,300608,思特奇,8.81,2.09,0.18,145459,125473245.42,5.91,8.88,8.37,8.67,8.63,5.29,-18.87,1.97
55,56,001314,亿道信息,36.92,2.07,0.75,45798,166140546.0,4.67,36.96,35.27,36.17,36.17,8.85,448.56,2.57
56,57,002415,海康威视,25.85,2.05,0.52,280469,716034178.0,3.32,25.87,25.03,25.39,25.33,0.31,23.57,3.24
57,58,300738,奥飞数据,8.97,2.05,0.18,155078,136733317.92,4.44,9.04,8.65,8.8,8.79,1.61,57.15,2.76
58,59,688387,信科移动-U,5.1,2.0,0.1,102635,51748201.0,3.4,5.13,4.96,5.03,5.0,0.75,-141.96,2.69
59,60,300496,中科创达,34.28,1.96,0.66,68227,231252631.48,4.43,34.68,33.19,33.64,33.62,1.86,75.41,1.65
60,61,603236,移远通信,43.38,1.93,0.82,30997,132880654.0,3.95,43.77,42.09,42.96,42.56,1.17,27.41,3.08
61,62,002642,荣联科技,5.95,1.88,0.11,265446,155503761.0,5.14,6.02,5.72,5.87,5.84,4.39,169.82,3.41
62,63,300597,吉大通信,7.35,1.8,0.13,127889,92218811.21,5.68,7.39,6.98,7.14,7.22,4.71,138.17,1.94
63,64,600718,东软集团,8.49,1.8,0.15,115477,96972055.0,3.24,8.53,8.26,8.34,8.34,0.96,51.99,1.11
64,65,300025,华星创业,8.05,1.77,0.14,53133,42044393.05,4.68,8.08,7.71,7.94,7.91,1.23,-89.99,6.28
65,66,300514,友讯达,11.92,1.71,0.2,18428,21722690.3,2.82,11.96,11.63,11.86,11.72,1.16,13.73,2.56
66,67,002298,中电兴发,3.7,1.65,0.06,120711,43807971.28,4.12,3.71,3.56,3.64,3.64,1.85,-4.11,0.84
67,68,300660,江苏雷利,23.3,1.61,0.37,16119,37108960.2,3.36,23.47,22.7,22.99,22.93,0.51,21.66,2.24
68,69,688262,国芯科技,14.89,1.57,0.23,27106,39664662.0,4.57,15.03,14.36,14.73,14.66,1.03,-30.3,2.17
69,70,002544,普天科技,16.33,1.55,0.25,49919,80485357.38,4.85,16.53,15.75,16.1,16.08,0.74,141.32,2.96
70,71,300448,浩云科技,4.6,1.55,0.07,187293,85193402.0,4.64,4.65,4.44,4.58,4.53,3.81,250.2,2.35
71,72,300638,广和通,10.61,1.53,0.16,118783,124236420.14,4.11,10.7,10.27,10.53,10.45,2.23,12.18,2.5
72,73,002380,科远智慧,15.6,1.5,0.23,30121,46423257.48,3.51,15.69,15.15,15.37,15.37,2.12,16.97,1.79
73,74,300789,唐源电气,12.35,1.48,0.18,11921,14497446.44,3.12,12.39,12.01,12.15,12.17,1.21,19.12,1.76
74,75,300017,网宿科技,6.88,1.47,0.1,386122,261813531.8,4.28,6.94,6.65,6.77,6.78,1.69,28.25,1.79
75,76,300183,东软载波,12.46,1.47,0.18,50018,61310927.0,3.75,12.52,12.06,12.32,12.28,1.39,50.38,1.83
76,77,002169,智光电气,4.16,1.46,0.06,44238,18134668.2,3.41,4.18,4.04,4.11,4.1,0.58,-18.16,1.12
77,78,300458,全志科技,20.98,1.45,0.3,130814,270965399.33,3.92,21.15,20.34,20.76,20.68,2.53,55.8,4.41
78,79,688256,寒武纪-U,213.68,1.41,2.97,66279,1411502924.0,5.29,218.12,206.97,210.71,210.71,1.59,-84.14,16.89
79,80,000063,中兴通讯,23.86,1.4,0.33,399666,943345009.37,2.72,23.94,23.3,23.55,23.53,0.99,9.95,1.62
80,81,688619,罗普特,5.88,1.38,0.08,16156,9401690.0,3.1,5.92,5.74,5.77,5.8,0.86,-11.17,1.07
81,82,300884,狄耐克,8.96,1.36,0.12,39811,35041237.39,4.07,8.96,8.6,8.85,8.84,2.1,43.45,1.7
82,83,300248,新开普,6.79,1.34,0.09,40219,26954380.0,3.73,6.84,6.59,6.77,6.7,0.98,-83.69,1.58
83,84,603887,城地香江,6.11,1.33,0.08,104380,63266746.0,5.64,6.24,5.9,6.0,6.03,2.32,-20.48,1.15
84,85,000711,*ST京蓝,1.68,1.2,0.02,41046,6862863.21,2.41,1.69,1.65,1.66,1.66,0.39,-45.52,7.08
85,86,300360,炬华科技,13.83,1.17,0.16,39030,53513583.56,2.78,13.9,13.52,13.79,13.67,0.78,10.41,1.91
86,87,300232,洲明科技,5.26,1.15,0.06,119878,62043860.76,3.46,5.28,5.1,5.2,5.2,1.36,28.52,1.2
87,88,002869,金溢科技,22.89,1.15,0.26,100181,229127504.0,6.01,23.62,22.26,22.84,22.63,6.29,132.04,1.94
88,89,300370,安控科技,1.77,1.14,0.02,127857,22610385.0,3.43,1.8,1.74,1.76,1.75,0.97,-41.03,4.72
89,90,603322,超讯通信,25.92,1.05,0.27,45165,115508446.0,4.09,26.03,24.98,25.45,25.65,2.87,72.33,12.62
90,91,688022,瀚川智能,8.94,1.02,0.09,30954,27353410.0,3.95,9.03,8.68,8.91,8.85,1.76,-6.24,0.97
91,92,000555,神州信息,8.28,0.98,0.08,152572,125188719.96,4.02,8.38,8.05,8.21,8.2,1.57,-52.78,1.33
92,93,002139,拓邦股份,9.34,0.97,0.09,122256,112623624.58,3.35,9.39,9.08,9.25,9.25,1.14,14.98,1.82
93,94,300493,润欣科技,8.4,0.96,0.08,82839,68566670.11,5.05,8.47,8.05,8.35,8.32,1.65,85.03,3.87
94,95,002512,达华智能,3.25,0.93,0.03,209524,67184057.0,4.04,3.27,3.14,3.25,3.22,2.0,902.17,8.03
95,96,600845,宝信软件,29.29,0.79,0.23,44827,130645404.0,2.72,29.57,28.78,28.78,29.06,0.21,31.74,8.06
96,97,300552,万集科技,27.31,0.74,0.2,114797,312856467.0,6.9,28.47,26.6,27.11,27.11,8.87,-19.44,2.7
97,98,300249,依米康,6.89,0.73,0.05,210621,142585862.0,5.12,6.95,6.6,6.86,6.84,5.64,228.02,7.31
98,99,002559,亚威股份,7.05,0.71,0.05,83098,57859358.25,3.0,7.07,6.86,7.0,7.0,1.66,29.32,2.21
99,100,601126,四方股份,16.54,0.67,0.11,44659,73332540.0,2.01,16.59,16.26,16.4,16.43,0.55,16.25,3.27
