,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,601615,明阳智能,8.43,0.6,0.05,151121,126458046.0,2.39,8.48,8.28,8.39,8.38,0.67,14.49,0.71
1,2,600886,国投电力,15.6,0.39,0.06,175129,271429056.0,2.77,15.74,15.31,15.53,15.54,0.25,15.53,2.18
2,3,600499,科达制造,7.04,0.28,0.02,79664,55668513.0,1.85,7.06,6.93,7.02,7.02,0.42,14.85,1.2
3,4,601688,华泰证券,12.83,0.23,0.03,313996,400893409.0,1.64,12.88,12.67,12.88,12.8,0.43,10.91,0.75
4,5,300003,乐普医疗,9.46,-0.11,-0.01,203516,190614632.11,3.06,9.53,9.24,9.44,9.47,1.26,12.76,1.13
5,6,002074,国轩高科,18.29,-0.22,-0.04,86748,157360185.7,2.78,18.44,17.93,18.34,18.33,0.65,60.42,1.33
6,7,300207,欣旺达,15.94,-0.38,-0.06,239093,376976703.3,3.13,16.08,15.58,16.04,16.0,1.38,18.02,1.26
7,8,601601,中国太保,29.88,-0.6,-0.18,235681,704235895.0,1.76,30.18,29.65,30.04,30.06,0.34,5.72,1.08
8,9,600900,长江电力,29.15,-0.68,-0.2,580050,1692616092.0,1.84,29.49,28.95,29.31,29.35,0.24,31.39,3.68
9,10,002340,格林美,5.6,-1.23,-0.07,557880,310429915.48,3.7,5.7,5.49,5.67,5.67,1.1,20.48,1.47
10,11,600380,健康元,9.7,-1.52,-0.15,116296,112522679.0,3.15,9.89,9.58,9.88,9.85,0.62,11.71,1.26
