,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300925,法本信息,12.25,19.98,2.04,827334,961225414.61,19.1,12.25,10.3,10.37,10.21,25.97,35.5,2.54
1,2,000158,常山北明,7.8,10.01,0.71,1996773,1468889058.97,15.51,7.8,6.7,7.09,7.09,12.58,-25.59,2.22
2,3,301191,菲菱科思,65.47,9.5,5.68,39838,256574554.14,15.4,68.19,58.98,59.78,59.79,15.21,29.74,2.71
3,4,837092,汉鑫科技,17.31,9.14,1.45,21876,37356391.58,11.85,17.66,15.78,16.29,15.86,6.85,110.6,2.79
4,5,002261,拓维信息,12.19,7.02,0.8,1272508,1495598902.35,12.64,12.5,11.06,11.44,11.39,11.29,2295.32,5.95
5,6,688653,康希通信,10.64,5.98,0.6,24616,25353658.0,7.17,10.64,9.92,10.04,10.04,4.51,-126.08,2.82
6,7,300369,绿盟科技,5.41,5.87,0.3,515416,270065087.85,10.18,5.5,4.98,5.16,5.11,6.46,-8.49,1.73
7,8,002912,中新赛克,16.02,4.91,0.75,42322,67041701.23,8.91,16.43,15.07,15.12,15.27,2.61,-14.49,1.79
8,9,002446,盛路通信,5.52,4.74,0.25,291747,158667903.13,7.02,5.59,5.22,5.29,5.27,3.44,50.93,1.55
9,10,002819,东方中科,23.53,4.39,0.99,97060,223209212.0,5.99,23.53,22.18,22.61,22.54,4.13,-67.59,1.7
10,11,300643,万通智控,10.42,3.99,0.4,114690,118443325.0,6.89,10.62,9.93,10.09,10.02,4.98,19.86,2.22
11,12,600764,中国海防,21.28,3.96,0.81,65773,137471986.0,6.16,21.48,20.22,20.42,20.47,0.93,100.32,1.86
12,13,300088,长信科技,5.02,3.93,0.19,1636485,800765243.46,6.63,5.03,4.71,4.89,4.83,6.7,33.38,1.5
13,14,002313,日海智能,6.1,3.92,0.23,57559,34323893.99,5.11,6.1,5.8,5.88,5.87,1.54,-30.04,14.16
14,15,688618,三旺通信,17.82,3.91,0.67,7609,13247763.0,5.36,17.88,16.96,17.16,17.15,0.69,38.81,2.3
15,16,000004,国华网安,12.17,3.84,0.45,194498,235351291.92,6.4,12.4,11.65,11.73,11.72,15.4,-42.39,9.12
