,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,301171,易点天下,35.59,11.46,3.66,1459213,5324040734.51,19.79,38.32,32.0,32.0,31.93,47.26,64.6,4.78
1,2,002103,广博股份,9.64,10.05,0.88,1101636,1026592432.09,13.13,9.64,8.49,8.95,8.76,29.22,36.66,5.11
2,3,002131,利欧股份,2.71,9.72,0.24,14077089,3755391145.32,12.55,2.72,2.41,2.44,2.47,24.06,-86.26,1.43
3,4,000829,天音控股,15.63,9.22,1.32,1784536,2725440932.82,13.84,15.74,13.76,14.0,14.31,17.42,580.13,5.37
4,5,300043,星辉娱乐,3.84,6.96,0.25,3338932,1328558323.36,23.68,4.31,3.46,3.47,3.59,26.85,-15.53,2.82
5,6,838227,美登科技,59.0,4.8,2.7,41329,248836969.06,22.81,66.35,53.51,55.2,56.3,23.45,55.19,5.73
6,7,002291,遥望科技,6.54,4.64,0.29,1451879,972937322.67,11.2,6.88,6.18,6.26,6.25,16.54,-11.18,1.5
7,8,603533,掌阅科技,20.58,4.47,0.88,568829,1200444170.0,12.28,21.67,19.25,19.5,19.7,12.96,-183.93,3.62
8,9,002344,海宁皮城,6.6,4.1,0.26,2956204,1934721805.3,18.45,6.97,5.8,6.05,6.34,23.07,88.03,1.01
9,10,002400,省广集团,7.72,4.04,0.3,4811771,3750062411.7,12.94,8.16,7.2,7.36,7.42,27.88,110.65,2.74
10,11,002354,天娱数科,5.5,2.61,0.14,5732524,3307424853.56,10.07,5.9,5.36,5.49,5.36,35.42,-795.31,6.52
11,12,301085,亚康股份,62.16,0.63,0.39,68700,449890317.73,11.09,68.6,61.75,63.82,61.77,11.66,70.84,4.87
12,13,300315,掌趣科技,5.98,0.17,0.01,4148522,2559443203.2,10.89,6.48,5.83,5.91,5.97,15.99,62.5,3.34
13,14,002195,岩山科技,3.22,-0.62,-0.02,4309979,1428270679.98,8.95,3.45,3.16,3.18,3.24,7.68,324.0,1.87
14,15,300364,中文在线,27.83,-0.86,-0.24,1209750,3493424708.44,9.23,30.0,27.41,27.69,28.07,18.3,-80.99,19.52
15,16,002605,姚记科技,30.41,-1.17,-0.36,294723,928758573.2,7.38,32.49,30.22,30.8,30.77,8.86,22.26,3.8
16,17,000607,华媒控股,3.95,-1.25,-0.05,270334,109409162.15,5.25,4.14,3.93,4.0,4.0,3.11,269.79,2.47
17,18,002264,新 华 都,6.14,-1.29,-0.08,451201,284211080.0,5.79,6.48,6.12,6.24,6.22,6.89,17.42,2.48
18,19,002425,ST凯文,2.3,-1.29,-0.03,584399,138168169.38,6.44,2.43,2.28,2.33,2.33,6.11,-17.25,0.64
19,20,002168,ST惠程,2.62,-1.5,-0.04,168119,45000450.1,4.14,2.73,2.62,2.67,2.66,2.14,-18.54,-29.64
20,21,002799,环球印务,8.03,-1.95,-0.16,119790,99993326.74,7.69,8.65,8.02,8.16,8.19,3.74,70.18,1.88
21,22,002919,名臣健康,14.8,-2.05,-0.31,117446,179858959.34,7.15,15.81,14.73,15.05,15.11,4.44,30.57,4.52
22,23,002279,久其软件,6.3,-2.17,-0.14,602459,394133986.22,7.14,6.75,6.29,6.39,6.44,7.55,-17.93,4.08
23,24,002803,吉宏股份,15.21,-2.19,-0.34,284177,442447853.22,4.82,15.95,15.2,15.86,15.55,9.85,32.59,2.62
24,25,300182,捷成股份,6.1,-2.4,-0.15,3231997,2051543346.13,8.16,6.57,6.06,6.16,6.25,14.43,33.66,1.96
25,26,000676,智度股份,10.05,-2.43,-0.25,1024721,1058612630.52,6.5,10.65,9.98,10.12,10.3,8.11,61.43,3.23
26,27,603608,*ST天创,3.57,-2.46,-0.09,12931,4695061.0,3.01,3.68,3.57,3.66,3.66,0.31,-36.53,1.34
27,28,300612,宣亚国际,17.06,-2.51,-0.44,250884,447386582.65,7.89,18.39,17.01,17.46,17.5,13.95,-102.71,6.07
28,29,300418,昆仑万维,42.76,-2.53,-1.11,1049028,4682988191.29,8.16,46.19,42.61,43.12,43.87,8.52,-63.04,3.54
29,30,600986,浙文互联,6.1,-2.56,-0.16,1055631,670508904.0,7.67,6.55,6.07,6.3,6.26,7.98,43.17,1.75
30,31,300959,线上线下,38.18,-2.58,-1.01,78632,309415727.74,10.1,41.01,37.05,38.01,39.19,15.04,183.44,2.64
31,32,300242,佳云科技,4.53,-2.58,-0.12,717183,337743427.71,8.17,4.86,4.48,4.57,4.65,11.39,-52.1,7.93
32,33,002148,北纬科技,6.0,-2.6,-0.16,346348,215162349.26,7.47,6.45,5.99,6.15,6.16,7.71,186.15,2.77
33,34,002712,思美传媒,5.56,-2.63,-0.15,548505,319345040.66,9.28,6.03,5.5,5.7,5.71,10.14,-364.09,2.15
34,35,300044,赛为智能,7.33,-2.79,-0.21,929661,701674684.24,7.96,7.88,7.28,7.6,7.54,12.17,-239.08,9.07
35,36,300063,天龙集团,10.03,-2.81,-0.29,1212200,1258300682.38,8.24,10.76,9.91,10.07,10.32,19.39,117.84,4.72
36,37,002752,昇兴股份,5.5,-2.83,-0.16,172995,97717937.0,5.65,5.79,5.47,5.65,5.66,1.77,11.73,1.62
37,38,002654,万润科技,13.63,-2.85,-0.4,678521,964783720.23,7.7,14.66,13.58,14.11,14.03,8.03,259.66,7.64
38,39,603123,翠微股份,8.95,-2.93,-0.27,320553,295198595.0,6.72,9.48,8.86,9.23,9.22,4.91,-14.13,2.92
39,40,002649,博彦科技,12.03,-2.98,-0.37,243330,302976456.34,6.45,12.83,12.03,12.39,12.4,4.44,29.6,1.68
40,41,000793,华闻集团,2.6,-2.99,-0.08,1211513,327744795.67,7.46,2.8,2.6,2.66,2.68,6.18,-37.14,6.23
41,42,002174,游族网络,9.3,-3.13,-0.3,369458,357436958.82,6.98,9.94,9.27,9.51,9.6,4.04,1233.78,1.92
42,43,000977,浪潮信息,47.71,-3.15,-1.55,1038273,5119811085.83,7.08,50.97,47.48,48.98,49.26,7.06,40.7,3.72
43,44,300781,因赛集团,63.9,-3.21,-2.12,104250,701159404.01,8.75,69.58,63.8,66.0,66.02,12.85,145.31,9.85
44,45,300419,ST浩丰,5.25,-3.31,-0.18,184655,99608862.0,4.97,5.52,5.25,5.41,5.43,5.02,244.94,4.23
45,46,300766,每日互动,14.82,-3.33,-0.51,338113,522668676.78,8.55,16.06,14.75,15.19,15.33,9.51,686.9,3.6
46,47,603598,引力传媒,14.51,-3.33,-0.5,170026,256588479.0,7.0,15.55,14.5,15.0,15.01,6.35,149.77,17.87
47,48,000070,ST特信,5.5,-3.34,-0.19,183009,103665764.6,5.27,5.8,5.5,5.69,5.69,2.06,839.5,2.59
48,49,300292,吴通控股,5.12,-3.4,-0.18,839225,447911444.77,6.98,5.48,5.11,5.36,5.3,7.52,64.62,5.02
49,50,300058,蓝色光标,10.37,-3.45,-0.37,7125593,7766555806.11,11.92,11.45,10.17,10.5,10.74,29.09,159.58,3.29
50,51,002818,富森美,12.89,-3.52,-0.47,24212,31796900.2,3.89,13.4,12.88,13.34,13.36,0.81,13.25,1.7
51,52,300383,光环新网,11.04,-3.66,-0.42,611742,700695646.78,6.72,11.79,11.02,11.31,11.46,3.41,41.22,1.57
