,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688365,光云科技,5.68,4.22,0.23,75174,41717090.0,6.42,5.73,5.38,5.48,5.45,1.77,-35.09,2.44
1,2,300378,鼎捷软件,16.68,3.67,0.59,75727,124086152.0,6.03,16.8,15.83,16.16,16.09,2.83,52.96,2.2
2,3,600588,用友网络,8.64,3.47,0.29,213615,181386639.0,5.63,8.71,8.24,8.37,8.35,0.63,-18.6,3.17
3,4,300996,普联软件,16.28,3.23,0.51,49137,78537340.44,5.14,16.34,15.53,15.77,15.77,2.91,123.11,2.79
4,5,300687,赛意信息,12.88,3.12,0.39,112909,142537133.32,6.41,12.95,12.15,12.41,12.49,3.47,88.9,1.99
5,6,002315,焦点科技,24.48,3.12,0.74,58107,139972254.8,5.22,24.69,23.45,23.9,23.74,2.88,16.6,3.23
6,7,688369,致远互联,12.68,3.01,0.37,25604,31832317.0,5.77,12.83,12.12,12.3,12.31,2.22,-10.67,1.17
7,8,300668,杰恩设计,15.98,2.9,0.45,7328,11643227.0,5.02,16.23,15.45,15.7,15.53,0.83,330.16,2.56
8,9,688631,莱斯信息,50.76,2.75,1.36,22319,111893848.0,4.84,51.4,49.01,49.69,49.4,3.64,-761.0,4.63
9,10,300170,汉得信息,6.5,2.69,0.17,244950,156157105.01,5.53,6.55,6.2,6.33,6.33,2.58,38.37,1.3
10,11,300807,天迈科技,25.85,1.85,0.47,40542,104059643.0,3.62,26.08,25.16,25.54,25.38,8.26,-26.33,3.44
11,12,300195,长荣股份,4.29,1.66,0.07,71354,30251521.11,2.84,4.3,4.18,4.25,4.22,2.27,-102.11,0.69
12,13,600845,宝信软件,29.29,0.79,0.23,44827,130645404.0,2.72,29.57,28.78,28.78,29.06,0.21,31.74,8.06
13,14,002232,启明信息,15.72,0.32,0.05,273540,428419346.36,3.06,15.92,15.44,15.78,15.67,6.7,6039.61,4.65
14,15,002398,垒知集团,3.38,0.3,0.01,47050,15813307.33,2.37,3.4,3.32,3.38,3.37,0.81,16.3,0.67
15,16,301315,威士顿,31.71,0.03,0.01,24138,75741206.18,3.66,31.99,30.83,31.57,31.7,6.52,66.91,2.79
16,17,300131,英唐智控,5.17,-1.34,-0.07,641860,326659609.0,5.15,5.24,4.97,5.23,5.24,6.14,82.17,3.41
