,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300134,大富科技,10.61,20.02,1.77,1047101.0,1011392855.3,19.34,10.61,8.9,8.92,8.84,14.7,-29.74,1.9
1,2,603978,深圳新星,11.31,10.02,1.03,105728.0,118223255.0,10.99,11.31,10.18,10.22,10.28,6.15,-16.96,1.31
2,3,002121,科陆电子,3.74,10.0,0.34,538470.0,196760234.88,10.88,3.74,3.37,3.41,3.4,3.85,-78.29,6.72
3,4,300713,英可瑞,14.24,7.72,1.02,169361.0,241217758.33,13.54,14.82,13.03,13.21,13.22,19.33,-38.88,3.65
4,5,002123,梦网科技,6.37,6.52,0.39,485344.0,299976444.12,11.04,6.5,5.84,5.98,5.98,7.07,276.03,3.12
5,6,300088,长信科技,5.02,3.93,0.19,1636485.0,800765243.46,6.63,5.03,4.71,4.89,4.83,6.7,33.38,1.5
6,7,002856,美芝股份,6.69,3.4,0.22,32467.0,21328360.0,4.48,6.72,6.43,6.49,6.47,2.68,-20.21,2.69
7,8,603021,山东华鹏,2.79,3.33,0.09,55197.0,15232262.0,2.96,2.8,2.72,2.73,2.7,1.73,-6.87,6.51
8,9,002564,*ST天沃,2.85,3.26,0.09,194462.0,55825169.0,4.71,2.9,2.77,2.78,2.76,2.27,78.92,18.8
9,10,300213,佳讯飞鸿,6.05,3.24,0.19,138942.0,82571929.0,5.29,6.09,5.78,5.88,5.86,2.52,67.59,1.62
10,11,000595,宝塔实业,4.92,3.14,0.15,583236.0,289102724.72,7.55,5.1,4.74,4.74,4.77,5.12,-87.16,11.91
11,12,300668,杰恩设计,15.98,2.9,0.45,7328.0,11643227.0,5.02,16.23,15.45,15.7,15.53,0.83,330.16,2.56
12,13,002210,飞马国际,1.51,2.72,0.04,305239.0,45925513.0,3.4,1.52,1.47,1.48,1.47,1.15,60.2,12.71
13,14,300532,今天国际,14.65,2.38,0.34,62760.0,90880744.2,3.42,14.72,14.23,14.37,14.31,2.12,9.37,2.53
14,15,300187,永清环保,4.26,1.91,0.08,47530.0,20085973.0,1.91,4.27,4.19,4.2,4.18,0.74,20.12,2.55
15,16,300576,容大感光,32.59,1.81,0.58,75706.0,244162380.22,3.81,32.78,31.56,32.43,32.01,4.12,66.86,7.41
16,17,300319,麦捷科技,8.6,1.78,0.15,222474.0,187044648.0,4.62,8.63,8.24,8.48,8.45,2.68,25.86,1.76
17,18,300514,友讯达,11.92,1.71,0.2,18428.0,21722690.3,2.82,11.96,11.63,11.86,11.72,1.16,13.73,2.56
18,19,300162,雷曼光电,6.05,1.68,0.1,187157.0,111206722.38,4.71,6.07,5.79,5.94,5.95,5.49,167.42,2.57
19,20,002654,万润科技,9.2,1.66,0.15,179178.0,163152182.14,2.98,9.24,8.97,9.05,9.05,2.12,134.97,5.17
20,21,300197,节能铁汉,1.29,1.57,0.02,478380.0,61806705.71,5.51,1.33,1.26,1.27,1.27,1.72,-4.66,0.97
21,22,002845,同兴达,11.71,1.56,0.18,84798.0,97096600.4,4.16,11.75,11.27,11.53,11.53,3.39,106.96,1.42
22,23,002055,得润电子,5.96,1.53,0.09,110474.0,64797586.97,3.07,5.96,5.78,5.9,5.87,1.87,-19.02,1.43
23,24,002356,赫美集团,2.74,1.48,0.04,43169.0,11805501.0,2.96,2.78,2.7,2.7,2.7,0.33,-82.76,6.4
24,25,002766,索菱股份,4.22,1.44,0.06,150324.0,62591935.0,3.37,4.24,4.1,4.18,4.16,1.77,81.12,4.97
25,26,002402,和而泰,9.2,1.43,0.13,78820.0,71559065.0,3.42,9.26,8.95,9.08,9.07,0.98,21.64,1.89
26,27,002721,ST金一,2.5,1.21,0.03,51687.0,13064407.55,5.26,2.58,2.45,2.45,2.47,0.19,-895.73,3.26
27,28,002436,兴森科技,8.72,0.93,0.08,385337.0,331930348.98,4.51,8.86,8.47,8.8,8.64,2.57,377.76,2.85
28,29,002049,紫光国微,46.66,0.86,0.4,49121.0,226941131.49,2.77,46.86,45.58,46.3,46.26,0.58,26.88,3.41
29,30,002668,TCL智家,9.14,0.77,0.07,151758.0,138689451.8,2.87,9.23,8.97,9.06,9.07,1.4,8.86,5.06
30,31,002426,胜利精密,1.71,0.59,0.01,874078.0,148486172.5,2.94,1.72,1.67,1.7,1.7,2.57,176.28,1.75
31,32,300072,海新能科,1.88,0.53,0.01,136512.0,25421144.5,2.67,1.89,1.84,1.86,1.87,0.59,-6.78,0.67
32,33,300716,泉为科技,8.29,0.36,0.03,120856.0,102256311.5,7.26,8.8,8.2,8.3,8.26,7.55,-14.11,13.31
33,34,000007,全新好,4.76,0.21,0.01,19238.0,9155476.0,4.84,4.92,4.69,4.8,4.75,0.62,266.32,12.8
34,35,002416,爱施德,9.55,0.1,0.01,97637.0,92368347.0,3.04,9.61,9.32,9.54,9.54,0.8,14.96,2.02
35,36,300495,*ST美尚,,,,,,,,,,0.13,0.0,-0.13,-3.59
36,37,300410,正业科技,4.72,-0.21,-0.01,102996.0,48272655.62,3.59,4.77,4.6,4.72,4.73,2.81,-11.53,4.76
37,38,300350,华鹏飞,4.47,-0.22,-0.01,79542.0,35273584.0,2.68,4.5,4.38,4.47,4.48,1.69,53.52,2.72
38,39,300538,同益股份,14.45,-0.28,-0.04,71582.0,102764476.62,4.83,14.76,14.06,14.38,14.49,6.23,262.79,2.47
39,40,002427,尤夫股份,2.89,-0.34,-0.01,30689.0,8831260.5,2.76,2.92,2.84,2.9,2.9,0.31,-36.32,3.11
40,41,300207,欣旺达,15.94,-0.38,-0.06,239093.0,376976703.3,3.13,16.08,15.58,16.04,16.0,1.38,18.02,1.26
41,42,002054,德美化工,4.58,-0.43,-0.02,23735.0,10824099.79,3.26,4.65,4.5,4.62,4.6,0.62,26.95,0.91
42,43,300267,尔康制药,2.23,-0.45,-0.01,185334.0,41072949.71,3.57,2.27,2.19,2.26,2.24,1.3,365.04,0.96
43,44,300199,翰宇药业,9.15,-0.65,-0.06,114176.0,104013492.0,3.26,9.31,9.01,9.21,9.21,1.62,-390.09,10.72
44,45,300266,兴源环境,1.39,-0.71,-0.01,148097.0,20601634.42,4.29,1.42,1.36,1.4,1.4,0.95,-12.26,11.29
45,46,300425,中建环能,3.89,-0.77,-0.03,49307.0,19245963.0,2.55,3.96,3.86,3.93,3.92,0.73,51.99,1.15
46,47,600771,广誉远,16.7,-0.89,-0.15,28124.0,46795148.0,3.5,17.0,16.41,16.9,16.85,0.57,68.57,5.25
47,48,002197,ST证通,3.32,-1.19,-0.04,144700.0,48338119.0,3.87,3.42,3.29,3.38,3.36,2.71,-26.16,0.83
48,49,300131,英唐智控,5.17,-1.34,-0.07,641860.0,326659609.0,5.15,5.24,4.97,5.23,5.24,6.14,82.17,3.41
49,50,000526,学大教育,50.36,-2.06,-1.06,28762.0,144348416.45,5.45,51.9,49.1,51.29,51.42,2.42,19.21,7.81
50,51,300328,宜安科技,5.59,-2.1,-0.12,488316.0,267707751.33,7.18,5.71,5.3,5.66,5.71,7.11,846.17,3.53
51,52,600462,*ST九有,1.46,-2.67,-0.04,125398.0,18360245.0,6.0,1.52,1.43,1.45,1.5,2.09,41.07,89.19
