,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,301428,世纪恒通,39.92,19.99,6.65,190316.0,700933903.26,19.9,39.92,33.3,33.36,33.27,31.1,45.0,3.17
1,2,300563,神宇股份,57.95,12.42,6.4,313866.0,1766413605.39,18.04,61.5,52.2,53.0,51.55,25.51,114.64,10.02
2,3,301315,威士顿,58.4,10.61,5.6,216290.0,1260102845.0,22.84,63.36,51.3,52.68,52.8,58.46,128.62,5.09
3,4,002137,实益达,8.23,10.03,0.75,725395.0,575606704.79,14.17,8.23,7.17,7.17,7.48,18.3,132.16,3.09
4,5,002354,天娱数科,5.39,10.0,0.49,3904189.0,2072644822.97,10.0,5.39,4.9,4.9,4.9,24.12,-779.41,6.39
5,6,001209,洪兴股份,21.45,10.0,1.95,230312.0,471434937.11,16.15,21.45,18.3,18.39,19.5,57.17,29.43,2.2
6,7,603300,海南华铁,6.06,9.98,0.55,1347092.0,808163802.0,9.62,6.06,5.53,5.53,5.51,6.84,18.39,1.98
7,8,002717,岭南股份,3.56,9.88,0.32,3741826.0,1311399143.22,11.11,3.56,3.2,3.2,3.24,23.38,-17.88,3.33
8,9,300378,鼎捷数智,29.32,7.91,2.15,412011.0,1195348869.03,14.65,30.98,27.0,27.17,27.17,15.28,119.62,3.82
9,10,300370,安控科技,3.34,6.03,0.19,1021836.0,338318463.51,8.57,3.43,3.16,3.17,3.15,7.71,-113.43,8.92
10,11,002657,中科金财,22.03,5.71,1.19,764069.0,1664501744.03,8.93,22.44,20.58,20.8,20.84,22.72,-71.72,4.14
11,12,002212,天融信,7.29,5.65,0.39,659845.0,479477822.21,8.26,7.44,6.87,6.9,6.9,5.65,-38.1,0.93
12,13,300245,天玑科技,13.45,5.08,0.65,579141.0,765111223.25,12.42,14.05,12.46,12.52,12.8,18.61,-219.46,3.15
13,14,002869,金溢科技,30.52,5.06,1.47,136713.0,414173465.5,7.88,31.19,28.9,29.1,29.05,8.58,132.2,2.55
