,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300249,依米康,11.16,20.0,1.86,591266.0,642796163.92,21.61,11.16,9.15,9.21,9.3,15.83,498.36,11.83
1,2,688186,广大特材,18.11,14.62,2.31,262511.0,460895996.0,18.35,18.88,15.98,16.04,15.8,12.25,36.69,1.16
2,3,688776,国光电气,70.49,10.66,6.79,46784.0,324436037.0,11.85,71.5,63.95,64.8,63.7,4.32,132.37,4.09
3,4,600405,动力源,4.93,10.04,0.45,281089.0,135957913.0,10.71,4.93,4.45,4.45,4.48,5.08,-14.44,4.87
4,5,000969,安泰科技,12.19,10.02,1.11,1030621.0,1227617985.34,10.47,12.19,11.03,11.09,11.08,10.05,28.25,2.34
5,6,600736,苏州高新,7.03,10.02,0.64,1311928.0,865631561.0,13.46,7.03,6.17,6.27,6.39,11.4,25.61,1.08
6,7,002272,川润股份,11.98,10.01,1.09,1070819.0,1225014463.61,12.03,11.98,10.67,10.79,10.89,28.21,-140.54,3.63
7,8,000534,万泽股份,12.86,10.01,1.17,177571.0,222740855.28,10.61,12.86,11.62,11.7,11.69,3.55,35.47,5.31
8,9,600839,四川长虹,13.41,10.01,1.22,9693568.0,12763609405.0,11.48,13.41,12.01,12.27,12.19,21.0,134.74,4.35
9,10,002611,东方精工,12.87,10.0,1.17,51790.0,66653871.57,0.0,12.87,12.87,12.87,11.7,0.52,35.65,3.24
10,11,000801,四川九洲,17.71,10.0,1.61,398340.0,704767479.42,1.93,17.71,17.4,17.71,16.1,3.89,113.37,6.09
11,12,603665,康隆达,17.17,9.99,1.56,81203.0,134916041.0,10.06,17.17,15.6,15.61,15.61,5.07,-32.62,2.61
12,13,603949,雪龙集团,13.87,9.99,1.26,129964.0,171838351.0,11.97,13.87,12.36,12.6,12.61,6.18,49.27,2.92
13,14,002402,和而泰,23.24,9.99,2.11,3964851.0,9000635184.96,8.71,23.24,21.4,21.91,21.13,49.48,45.38,4.61
14,15,600410,华胜天成,6.29,9.97,0.57,587244.0,360748242.0,11.01,6.29,5.66,5.71,5.72,5.36,-24.17,1.69
15,16,600558,大西洋,4.44,9.9,0.4,691519.0,304588051.0,10.15,4.44,4.03,4.03,4.04,7.7,34.68,1.74
16,17,839680,广道数字,29.32,9.08,2.44,109772.0,315084451.87,15.33,29.99,25.87,26.77,26.88,23.41,-62.84,3.07
17,18,830839,万通液压,21.76,8.53,1.71,50922.0,106047070.79,11.97,22.0,19.6,19.8,20.05,7.82,25.75,4.71
18,19,300222,科大智能,13.62,7.67,0.97,2841752.0,3975153478.94,13.52,14.99,13.28,13.53,12.65,44.7,263.43,6.36
19,20,600992,贵绳股份,16.62,7.43,1.15,179172.0,292349723.0,11.51,17.01,15.23,15.38,15.47,7.31,-131.93,2.78
20,21,002452,长高电新,8.14,6.96,0.53,633255.0,503118822.5,8.28,8.2,7.57,7.64,7.61,12.27,20.92,2.16
21,22,002253,川大智胜,18.49,6.88,1.19,384869.0,697567753.35,9.48,18.74,17.1,17.45,17.3,18.52,-115.73,3.55
22,23,603332,苏州龙杰,9.24,6.57,0.57,243902.0,224589968.0,11.19,9.54,8.57,8.69,8.67,11.27,25.79,1.58
23,24,002149,西部材料,17.4,6.29,1.03,245068.0,428625368.51,11.3,18.01,16.16,16.27,16.37,5.02,46.22,2.88
24,25,688562,航天软件,19.29,6.28,1.14,88928.0,171943630.0,14.44,20.54,17.92,18.16,18.15,5.26,-71.13,4.49
25,26,300366,创意信息,11.93,6.04,0.68,707871.0,844673534.25,5.24,12.18,11.59,11.7,11.25,13.34,-28.07,4.18
26,27,000818,航锦科技,22.57,5.52,1.18,517439.0,1136473684.79,7.62,22.62,20.99,21.19,21.39,7.64,282.15,4.55
27,28,300491,通合科技,17.45,5.5,0.91,176438.0,305058859.7,8.16,17.76,16.41,16.44,16.54,11.38,109.43,2.7
28,29,831039,国义招标,10.46,5.44,0.54,50241.0,51356907.29,10.48,10.71,9.67,9.88,9.92,3.27,29.35,3.09
29,30,002046,国机精工,13.87,5.08,0.67,908842.0,1256351985.62,8.26,14.38,13.29,13.79,13.2,17.28,26.9,2.17
30,31,688053,思科瑞,29.58,4.93,1.39,58794.0,179062624.0,10.71,32.0,28.98,29.0,28.19,13.59,-3354.36,1.82
31,32,002808,ST恒久,3.62,4.93,0.17,99433.0,34907078.04,7.54,3.62,3.36,3.47,3.45,5.33,-42.81,3.03
32,33,600303,ST曙光,3.21,4.9,0.15,263686.0,82733895.0,6.21,3.21,3.02,3.06,3.06,3.9,-7.27,1.49
33,34,600184,光电股份,11.41,4.87,0.53,177743.0,201648695.0,8.73,11.75,10.8,10.85,10.88,3.49,3939.67,2.3
34,35,688561,奇安信-U,33.81,4.67,1.51,99110.0,329786017.0,6.47,34.2,32.11,32.12,32.3,1.45,-14.77,2.57
35,36,688568,中科星图,61.48,4.26,2.51,220637.0,1335637491.0,9.19,63.44,58.02,58.9,58.97,4.06,171.97,9.27
36,37,833781,瑞奇智造,10.56,4.24,0.43,215847.0,231986580.63,16.98,11.6,9.88,10.08,10.13,23.26,71.93,3.7
37,38,002338,奥普光电,44.76,4.24,1.82,146753.0,650613881.24,8.15,46.0,42.5,42.89,42.94,6.11,177.47,8.31
