,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300082,奥克股份,8.62,20.06,1.44,989733,840455431.03,18.8,8.62,7.27,7.34,7.18,14.59,-32.93,2.09
1,2,603026,石大胜华,42.22,10.01,3.84,55056,230605233.0,5.78,42.22,40.0,40.0,38.38,2.72,569.71,2.19
2,3,832471,美邦科技,18.59,3.28,0.59,61013,109840309.75,6.22,18.6,17.48,17.62,18.0,21.35,65.38,2.77
3,4,601678,滨化股份,3.98,-2.93,-0.12,383258,154767840.0,3.66,4.12,3.97,4.1,4.1,1.86,32.46,0.72
4,5,002809,红墙股份,8.39,-3.01,-0.26,32110,27471602.4,4.28,8.73,8.36,8.65,8.65,2.33,33.13,1.1
5,6,600308,华泰股份,3.76,-3.34,-0.13,198516,76311325.0,4.11,3.91,3.75,3.87,3.89,1.31,25.53,0.61
6,7,600500,中化国际,4.25,-3.63,-0.16,312169,135420079.0,4.08,4.43,4.25,4.42,4.41,0.87,-22.15,1.01
7,8,600309,万华化学,73.89,-3.64,-2.79,310177,2322443277.0,3.56,76.5,73.77,76.29,76.68,0.99,15.68,2.49
8,9,002408,齐翔腾达,5.32,-4.14,-0.23,263599,143480290.64,5.05,5.58,5.3,5.54,5.55,0.96,57.73,1.31
9,10,002165,红 宝 丽,4.5,-4.26,-0.2,805246,371782240.96,6.38,4.78,4.48,4.66,4.7,11.07,53.84,1.64
10,11,600955,维远股份,14.62,-4.32,-0.66,32391,48376369.0,4.91,15.36,14.61,15.24,15.28,0.59,68.63,0.93
11,12,605020,永和股份,17.26,-5.27,-0.96,42723,75414935.0,5.38,18.22,17.24,18.22,18.22,1.13,33.61,2.57
12,13,688267,中触媒,21.27,-5.59,-1.26,21491,46842371.0,5.68,22.55,21.27,22.55,22.53,2.43,24.73,1.39
13,14,300721,怡达股份,14.05,-5.64,-0.84,76053,111009871.5,7.25,15.1,14.02,14.74,14.89,5.54,120.41,1.89
14,15,000818,航锦科技,20.9,-7.4,-1.67,412665,886581666.1,7.0,22.34,20.76,22.0,22.57,6.09,261.27,4.22
