,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002036,联创电子,8.99,10.04,0.82,2040578,1764496745.65,11.02,8.99,8.09,8.69,8.17,19.37,-73.91,3.6
1,2,000050,深天马Ａ,7.24,10.03,0.66,537170,363627160.0,13.07,7.24,6.38,6.64,6.58,2.19,-18.18,0.65
2,3,300691,联合光电,15.73,2.14,0.33,89201,138491564.31,5.32,15.86,15.04,15.42,15.4,4.61,74.9,2.61
3,4,002845,同兴达,11.71,1.56,0.18,84798,97096600.4,4.16,11.75,11.27,11.53,11.53,3.39,106.96,1.42
4,5,000063,中兴通讯,23.86,1.4,0.33,399666,943345009.37,2.72,23.94,23.3,23.55,23.53,0.99,9.95,1.62
5,6,000725,京东方Ａ,3.84,1.32,0.05,2620655,996180224.79,2.64,3.85,3.75,3.79,3.79,0.71,31.65,1.12
6,7,000100,TCL科技,3.82,0.79,0.03,1247335,472216132.57,2.11,3.83,3.75,3.79,3.79,0.69,36.04,1.37
7,8,002217,*ST合泰,1.4,0.72,0.01,901492,125266117.28,6.47,1.43,1.34,1.4,1.39,2.89,-2.65,-0.59
8,9,002387,维信诺,6.71,0.0,0.0,474769,315617101.62,8.94,6.98,6.38,6.58,6.71,3.43,-3.96,1.37
9,10,002456,欧菲光,8.48,-0.59,-0.05,2161028,1823274294.74,4.81,8.67,8.26,8.45,8.53,6.65,358.51,7.91
