,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,838262,太湖雪,30.29,30.0,6.99,104353.0,279821790.98,29.14,30.29,23.5,24.24,23.3,41.02,81.86,5.11
1,2,300822,贝仕达克,18.98,19.97,3.16,269890.0,472574829.4,16.62,18.98,16.35,16.76,15.82,9.34,74.34,4.63
2,3,301171,易点天下,35.59,11.46,3.66,1459213.0,5324040734.51,19.79,38.32,32.0,32.0,31.93,47.26,64.6,4.78
3,4,002640,跨境通,3.48,10.13,0.32,4335765.0,1466752931.64,11.08,3.48,3.13,3.23,3.16,30.39,-228.92,4.07
4,5,002103,广博股份,9.64,10.05,0.88,1101636.0,1026592432.09,13.13,9.64,8.49,8.95,8.76,29.22,36.66,5.11
5,6,002095,生 意 宝,21.46,9.99,1.95,173000.0,370842172.29,2.1,21.46,21.05,21.46,19.51,6.87,-273.65,5.97
6,7,002403,爱仕达,15.33,9.97,1.39,447104.0,663163586.78,14.06,15.33,13.37,13.38,13.94,15.05,2358.53,3.12
7,8,870726,鸿智科技,24.25,7.49,1.69,94538.0,249754866.46,28.55,29.32,22.88,23.18,22.56,58.54,50.45,5.63
8,9,831445,龙竹科技,10.05,6.46,0.61,251604.0,263189679.59,24.89,11.9,9.55,9.75,9.44,23.9,61.82,4.39
9,10,301376,致欧科技,21.06,6.26,1.24,85271.0,178659229.86,11.65,22.0,19.69,19.83,19.82,6.68,22.85,2.64
10,11,002315,焦点科技,38.02,4.82,1.75,262304.0,1021391262.94,9.82,39.9,36.34,36.6,36.27,12.98,25.29,5.02
11,12,300209,*ST有树,6.09,4.28,0.25,177724.0,109830076.55,8.05,6.43,5.96,6.15,5.84,4.45,-63.08,-6.01
12,13,301381,赛维时代,26.95,2.9,0.76,91192.0,249784679.13,8.13,28.15,26.02,26.33,26.19,4.74,41.39,4.46
13,14,605136,丽人丽妆,8.25,2.87,0.23,427810.0,365076578.0,10.47,8.82,7.98,8.15,8.02,10.68,-89.14,1.33
14,15,002354,天娱数科,5.5,2.61,0.14,5732524.0,3307424853.56,10.07,5.9,5.36,5.49,5.36,35.42,-795.31,6.52
15,16,300013,*ST新宁,3.73,1.63,0.06,212872.0,80574882.5,5.99,3.9,3.68,3.71,3.67,4.77,-39.29,-9.89
16,17,002668,TCL智家,10.66,1.62,0.17,463964.0,510654717.34,8.58,11.35,10.45,10.5,10.49,4.28,10.5,5.19
17,18,301558,三态股份,9.51,1.6,0.15,729095.0,713364514.21,9.72,10.29,9.38,9.56,9.36,33.17,130.84,5.58
18,19,300592,华凯易佰,14.43,1.41,0.2,471235.0,688248014.51,7.94,15.05,13.92,14.34,14.23,12.86,23.15,2.63
19,20,002993,奥海科技,35.45,1.37,0.48,164336.0,595657221.16,8.75,37.35,34.29,34.29,34.97,6.91,24.42,2.04
20,21,000417,合百集团,5.58,1.27,0.07,364719.0,205200707.7,5.81,5.79,5.47,5.5,5.51,4.68,15.64,0.92
21,22,300703,创源股份,10.37,0.68,0.07,191857.0,203701456.9,7.96,10.99,10.17,10.3,10.3,11.31,23.5,2.22
22,23,688365,光云科技,9.03,0.67,0.06,218033.0,204737496.0,11.26,9.82,8.81,8.99,8.97,5.12,-51.74,3.95
23,24,000797,中国武夷,3.02,0.67,0.02,756055.0,233007359.36,6.33,3.18,2.99,3.0,3.0,4.81,76.26,0.91
24,25,002098,浔兴股份,8.55,0.59,0.05,70196.0,60619512.0,5.53,8.9,8.43,8.49,8.5,1.96,13.37,2.37
25,26,600981,汇鸿集团,2.7,0.37,0.01,450051.0,123668282.0,5.2,2.82,2.68,2.7,2.69,2.01,-54.31,1.28
26,27,002292,奥飞娱乐,7.63,0.26,0.02,2122232.0,1665350741.66,12.48,8.25,7.3,7.54,7.61,20.85,118.77,3.33
27,28,300729,乐歌股份,16.7,0.06,0.01,261356.0,455817764.45,8.27,17.9,16.52,17.15,16.69,8.84,16.11,1.62
28,29,600250,南京商旅,,,,,,,,,,9.56,0.0,56.96,4.95
29,30,600630,龙头股份,9.86,-0.1,-0.01,447400.0,455765906.0,7.6,10.52,9.77,9.8,9.87,10.53,83.2,5.56
30,31,300868,杰美特,29.46,-0.44,-0.13,34501.0,103266970.38,3.92,30.5,29.34,29.59,29.59,4.28,280.44,2.46
31,32,603001,奥康国际,5.9,-0.67,-0.04,95793.0,56957302.0,4.38,6.07,5.81,5.94,5.94,2.39,-13.05,0.87
32,33,003003,天元股份,9.83,-0.81,-0.08,63910.0,63415870.6,3.43,10.08,9.74,9.92,9.91,5.5,25.83,1.37
33,34,000564,供销大集,2.96,-1.0,-0.03,15456807.0,4752442192.97,9.03,3.2,2.93,3.06,2.99,10.86,-361.17,3.24
34,35,873132,泰鹏智能,15.26,-1.04,-0.16,71774.0,119562910.37,16.99,17.8,15.18,15.84,15.42,30.51,61.81,5.1
35,36,300792,壹网壹创,21.42,-1.06,-0.23,157241.0,350772482.49,7.58,23.05,21.41,21.9,21.65,7.35,40.43,1.78
36,37,002269,美邦服饰,1.73,-1.14,-0.02,1424557.0,253133352.9,5.14,1.82,1.73,1.76,1.75,5.67,62.91,8.28
37,38,002599,盛通股份,7.39,-1.2,-0.09,693626.0,542498421.44,12.3,8.23,7.31,7.51,7.48,17.22,6588.67,2.75
38,39,002264,新 华 都,6.14,-1.29,-0.08,451201.0,284211080.0,5.79,6.48,6.12,6.24,6.22,6.89,17.42,2.48
39,40,600515,海南机场,3.79,-1.3,-0.05,885888.0,340813135.0,4.17,3.94,3.78,3.83,3.84,0.97,152.57,1.85
