,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002640,跨境通,2.15,10.26,0.2,2879202.0,601984404.5,13.85,2.15,1.88,2.09,1.95,20.18,-147.12,2.51
1,2,301001,凯淳股份,19.75,5.05,0.95,51241.0,98920163.0,6.06,19.75,18.61,19.08,18.8,10.19,220.1,1.95
2,3,600839,四川长虹,5.13,4.27,0.21,2971495.0,1500997788.0,6.91,5.17,4.83,4.93,4.92,6.44,42.22,1.65
3,4,300846,首都在线,9.44,3.51,0.32,94965.0,88184123.71,5.59,9.5,8.99,9.14,9.12,2.66,-25.62,4.18
4,5,002467,二六三,3.34,3.41,0.11,255448.0,83623853.46,4.95,3.35,3.19,3.23,3.23,1.87,45.19,2.48
5,6,002127,南极电商,2.75,3.0,0.08,747031.0,205717635.0,7.49,2.86,2.66,2.68,2.67,3.75,43.33,1.5
6,7,003010,若羽臣,12.13,2.8,0.33,66108.0,79661207.88,3.47,12.17,11.76,11.79,11.8,5.28,26.2,2.01
7,8,300624,万兴科技,39.77,2.69,1.04,55624.0,217154313.72,5.32,40.15,38.09,38.92,38.73,3.25,156.98,5.72
8,9,002137,实益达,5.04,2.65,0.13,188425.0,93685981.46,4.68,5.08,4.85,4.9,4.91,4.75,59.71,1.89
9,10,300781,因赛集团,40.61,2.47,0.98,40697.0,162471388.28,5.22,40.87,38.8,39.75,39.63,5.02,112.07,6.4
10,11,600818,中路股份,12.91,2.46,0.31,111531.0,142793347.0,4.21,13.06,12.53,12.74,12.6,4.69,834.47,6.79
11,12,300113,顺网科技,10.63,2.41,0.25,142185.0,148541411.21,6.17,10.78,10.14,10.38,10.38,2.69,38.66,3.64
12,13,300603,立昂技术,7.28,2.39,0.17,69228.0,49585757.0,4.5,7.3,6.98,7.09,7.11,1.94,-101.59,2.38
13,14,002279,久其软件,4.54,2.25,0.1,137720.0,61420530.12,4.5,4.56,4.36,4.45,4.44,1.73,-13.11,2.78
14,15,002291,遥望科技,4.37,2.1,0.09,178466.0,76659962.0,3.97,4.38,4.21,4.31,4.28,2.03,-9.29,0.96
15,16,301262,海看股份,21.49,1.99,0.42,12444.0,26270839.97,3.61,21.56,20.8,21.0,21.07,1.02,20.2,2.51
16,17,300785,值得买,16.42,1.92,0.31,31800.0,51966881.55,4.03,16.73,16.08,16.28,16.11,2.6,213.19,1.78
17,18,000676,智度股份,5.85,1.92,0.11,402175.0,230897210.73,4.88,5.86,5.58,5.75,5.74,3.18,36.43,1.89
18,19,600556,天下秀,3.55,1.72,0.06,177821.0,62168745.0,4.01,3.58,3.44,3.5,3.49,0.98,71.2,1.67
19,20,002995,天地在线,13.61,1.72,0.23,23719.0,31792074.0,3.89,13.66,13.14,13.43,13.38,2.11,-53.96,2.47
20,21,002494,华斯股份,2.99,1.7,0.05,48888.0,14506475.0,2.72,3.0,2.92,2.96,2.94,1.7,82.3,0.93
21,22,603598,引力传媒,11.61,1.66,0.19,43000.0,49319275.0,3.15,11.64,11.28,11.42,11.42,1.61,87.09,14.47
22,23,300805,电声股份,6.76,1.65,0.11,57487.0,38239590.0,4.36,6.79,6.5,6.71,6.65,2.0,134.49,1.89
23,24,002830,名雕股份,9.53,1.6,0.15,9661.0,9112047.0,2.56,9.55,9.31,9.4,9.38,1.45,72.82,1.99
24,25,300612,宣亚国际,13.67,1.56,0.21,27100.0,36656445.0,3.42,13.71,13.25,13.52,13.46,1.71,-101.76,4.77
25,26,603888,新华网,19.55,1.56,0.3,35728.0,68868850.0,3.53,19.64,18.96,19.29,19.25,0.69,42.88,2.95
26,27,002615,哈尔斯,6.73,1.51,0.1,87137.0,58425898.64,2.41,6.78,6.62,6.65,6.63,2.87,12.2,2.05
27,28,300058,蓝色光标,5.4,1.5,0.08,331321.0,176893346.0,3.57,5.44,5.25,5.34,5.32,1.37,36.68,1.71
28,29,300017,网宿科技,6.88,1.47,0.1,386122.0,261813531.8,4.28,6.94,6.65,6.77,6.78,1.69,28.25,1.79
29,30,002131,利欧股份,1.4,1.45,0.02,394012.0,54572545.28,2.17,1.4,1.37,1.39,1.38,0.67,-6.37,0.74
30,31,002712,思美传媒,3.56,1.42,0.05,96674.0,33907806.0,3.7,3.57,3.44,3.52,3.51,1.79,836.17,1.37
31,32,300063,天龙集团,4.37,1.39,0.06,368870.0,159710503.0,3.25,4.38,4.24,4.31,4.31,5.9,52.0,2.08
32,33,000839,中信国安,2.26,1.35,0.03,140796.0,31531592.75,2.24,2.26,2.21,2.23,2.23,0.36,28.19,7.47
33,34,300591,万里马,3.11,1.3,0.04,130635.0,40292320.7,3.58,3.15,3.04,3.08,3.07,3.73,-24.55,2.72
34,35,300291,百纳千成,4.03,1.26,0.05,117602.0,46536715.66,3.52,4.04,3.9,3.99,3.98,1.27,-64.28,1.07
35,36,603825,华扬联众,8.23,1.23,0.1,46241.0,37649794.0,2.95,8.25,8.01,8.13,8.13,1.83,-10.16,2.44
