,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688196,卓越新能,31.37,13.82,3.81,50824,157934100.0,12.37,32.0,28.59,28.59,27.56,4.24,30.57,1.38
1,2,603366,日出东方,10.63,10.04,0.97,312317,331533894.0,2.9,10.63,10.35,10.63,9.66,3.87,96.39,2.16
2,3,002469,三维化学,8.79,10.01,0.8,114352,100515328.89,0.0,8.79,8.79,8.79,7.99,1.82,29.31,2.18
3,4,605028,世茂能源,20.56,10.01,1.87,196026,364992008.0,19.85,20.56,16.85,16.85,18.69,12.25,19.82,2.48
4,5,001255,博菲电气,34.98,10.0,3.18,44317,149682767.44,9.15,34.98,32.07,32.07,31.8,22.16,169.21,3.86
5,6,000605,渤海股份,9.24,10.0,0.84,584190,532822034.09,6.67,9.24,8.68,9.0,8.4,17.56,202.11,1.54
6,7,002140,东华科技,10.69,9.98,0.97,384791,407259391.75,9.98,10.69,9.72,9.72,9.72,7.11,17.88,1.78
7,8,000900,现代投资,4.55,9.9,0.41,958279,433226904.5,6.76,4.55,4.27,4.27,4.14,6.31,12.75,0.63
8,9,300374,中铁装配,23.81,9.32,2.03,581063,1396316013.34,17.95,26.11,22.2,22.25,21.78,28.56,-65.65,6.97
9,10,300930,屹通新材,31.01,8.43,2.41,107107,320705483.58,12.62,31.01,27.4,28.76,28.6,22.73,58.23,3.56
10,11,601618,中国中冶,3.64,7.69,0.26,6447340,2355085536.0,6.8,3.72,3.49,3.49,3.38,3.61,8.28,0.74
11,12,603698,航天工程,19.63,7.62,1.39,331621,631687897.0,12.06,19.99,17.79,18.5,18.24,6.19,61.86,3.15
12,13,830832,齐鲁华信,7.98,7.55,0.56,171687,142041747.58,20.62,8.88,7.35,7.53,7.42,13.8,85.84,1.48
13,14,300190,维尔利,4.14,7.53,0.29,488803,200923177.84,13.77,4.35,3.82,3.92,3.85,6.3,181.73,0.92
14,15,000826,启迪环境,2.87,7.49,0.2,1431537,397371490.88,10.86,2.9,2.61,2.69,2.67,10.05,-2.76,1.41
15,16,600969,郴电国际,7.06,7.46,0.49,413151,293312099.0,6.39,7.23,6.81,6.81,6.57,11.16,32.41,0.72
16,17,300070,碧水源,6.18,6.92,0.4,2328254,1470037241.33,6.92,6.55,6.15,6.15,5.78,6.78,-391.16,0.83
17,18,300355,蒙草生态,6.76,6.79,0.43,2329916,1510647258.93,14.53,6.95,6.03,6.31,6.33,17.06,162.69,2.48
18,19,600668,尖峰集团,10.73,6.03,0.61,133428,142389176.0,5.24,10.88,10.35,10.37,10.12,3.88,39.24,0.73
