,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600622,光大嘉宝,4.28,10.03,0.39,3350461,1397067846.0,16.45,4.28,3.64,3.66,3.89,22.34,-14.5,1.34
1,2,600318,新力金融,8.35,10.01,0.76,1174535,936439168.0,15.28,8.35,7.19,7.29,7.59,22.91,95.64,3.99
2,3,300348,长亮科技,19.97,6.34,1.19,2559176,4902462307.51,23.59,22.0,17.57,19.61,18.78,40.9,4375.78,8.05
3,4,601375,中原证券,4.56,5.31,0.23,1869848,842507158.0,10.16,4.75,4.31,4.33,4.33,5.42,52.6,1.51
4,5,000987,越秀资本,7.1,5.03,0.34,1096898,769786524.93,9.17,7.35,6.73,6.8,6.76,2.19,17.53,1.24
5,6,601688,华泰证券,17.3,4.41,0.73,2664800,4566853389.0,10.98,18.15,16.33,16.53,16.57,3.65,14.7,1.01
6,7,600705,中航产融,3.44,4.24,0.14,2809600,953286939.0,10.3,3.58,3.24,3.28,3.3,3.19,64.11,0.83
7,8,601198,东兴证券,10.45,4.19,0.42,1391444,1437136936.0,9.27,10.87,9.94,10.03,10.03,4.3,29.31,1.23
8,9,600864,哈投股份,6.1,4.1,0.24,921331,557263829.0,9.56,6.36,5.8,5.84,5.86,4.43,55.62,1.02
9,10,600489,中金黄金,14.68,3.75,0.53,1169022,1715883049.0,3.6,14.86,14.35,14.36,14.15,2.41,20.42,2.78
10,11,600252,中恒集团,2.27,3.18,0.07,566862,127062344.0,5.45,2.3,2.18,2.2,2.2,1.65,178.81,1.24
11,12,600645,中源协和,20.62,3.05,0.61,140273,286828025.0,5.65,21.11,19.98,20.1,20.01,3.0,56.64,2.67
12,13,000563,陕国投Ａ,3.59,2.87,0.1,2313287,821701302.65,8.31,3.71,3.42,3.45,3.49,4.52,14.74,1.04
13,14,300070,碧水源,5.04,2.86,0.14,1320209,654305845.22,8.16,5.16,4.76,4.88,4.9,3.84,-125.72,0.67
14,15,000837,秦川机床,8.4,2.56,0.21,255692,213710855.58,4.4,8.5,8.14,8.2,8.19,2.63,98.22,1.77
15,16,002657,中科金财,15.42,2.46,0.37,278283,424950459.38,6.71,15.77,14.76,15.0,15.05,8.27,-52.93,2.87
16,17,600475,华光环能,9.16,2.23,0.2,78829,71479129.0,4.91,9.3,8.86,8.95,8.96,0.84,11.02,1.03
17,18,000652,泰达股份,3.93,2.08,0.08,391946,153072926.49,6.23,4.04,3.8,3.81,3.85,2.66,29.29,1.02
18,19,601727,上海电气,4.52,2.03,0.09,1046671,468511125.0,4.97,4.58,4.36,4.4,4.43,0.83,58.51,1.32
19,20,601390,中国中铁,6.57,2.02,0.13,1801713,1166977632.0,5.59,6.67,6.31,6.42,6.44,0.88,5.69,0.56
20,21,002057,中钢天源,6.85,1.93,0.13,136797,93204500.48,4.61,6.97,6.66,6.72,6.72,1.82,25.31,1.7
21,22,601700,风范股份,4.23,1.93,0.08,154068,64913664.0,3.61,4.28,4.13,4.15,4.15,1.35,29.7,1.8
22,23,600507,方大特钢,4.26,1.91,0.08,382179,161904889.0,3.59,4.31,4.16,4.17,4.18,1.65,30.25,1.05
23,24,600704,物产中大,4.83,1.9,0.09,812136,389166467.0,4.64,4.9,4.68,4.74,4.74,1.58,7.97,0.7
24,25,601106,中国一重,2.99,1.7,0.05,770022,227353603.0,5.44,3.04,2.88,2.92,2.94,1.12,-59.23,2.37
25,26,002495,佳隆股份,1.86,1.64,0.03,276853,51151851.78,3.28,1.88,1.82,1.83,1.83,3.88,106.5,1.54
26,27,600163,中闽能源,5.06,1.61,0.08,171995,86311392.0,4.02,5.12,4.92,4.96,4.98,0.9,14.07,1.46
27,28,600020,中原高速,4.04,1.51,0.06,217130,87098922.0,3.52,4.08,3.94,3.98,3.98,0.97,7.37,0.81
28,29,002451,摩恩电气,6.23,1.47,0.09,259274,160238935.64,4.23,6.32,6.06,6.1,6.14,5.9,144.86,3.62
29,30,000410,沈阳机床,7.15,1.42,0.1,281419,199703651.69,2.84,7.17,6.97,6.97,7.05,1.67,-91.34,15.29
30,31,002786,银宝山新,11.45,1.42,0.16,771626,859623899.0,11.87,12.0,10.66,11.05,11.29,15.62,-39.56,13.32
31,32,601177,杭齿前进,7.93,1.41,0.11,45281,35880207.0,3.07,8.04,7.8,7.8,7.82,1.13,14.11,1.3
32,33,600730,中国高科,5.15,1.38,0.07,219210,111701596.0,4.72,5.22,4.98,5.07,5.08,3.74,69.38,1.69
33,34,000531,穗恒运Ａ,5.25,1.35,0.07,87487,45565374.88,4.44,5.32,5.09,5.15,5.18,0.96,29.77,0.82
34,35,603153,上海建科,18.1,1.34,0.24,69923,125906659.0,3.92,18.3,17.6,17.79,17.86,5.18,48.13,2.17
35,36,300674,宇信科技,26.31,1.31,0.34,1638479,4213687618.51,20.06,29.34,24.13,24.8,25.97,23.3,56.83,4.58
36,37,600784,鲁银投资,5.61,1.26,0.07,88575,49550758.0,2.71,5.66,5.51,5.54,5.54,1.56,10.65,1.25
37,38,000886,海南高速,4.81,1.05,0.05,252178,120440466.94,3.36,4.86,4.7,4.74,4.76,2.58,81.43,1.57
38,39,000567,海德股份,7.17,0.99,0.07,581670,411712327.07,7.61,7.34,6.8,6.96,7.1,2.98,18.54,2.66
39,40,002686,亿利达,5.35,0.94,0.05,232074,123163599.1,4.91,5.41,5.15,5.21,5.3,4.44,44.77,1.85
40,41,000401,冀东水泥,5.26,0.57,0.03,203147,106062044.14,4.97,5.37,5.11,5.22,5.23,1.31,-8.67,0.51
41,42,000993,闽东电力,8.69,0.46,0.04,109772,94853782.71,3.82,8.82,8.49,8.6,8.65,2.5,37.17,1.64
42,43,000960,锡业股份,15.34,0.46,0.07,554914,844114597.62,4.19,15.62,14.98,15.21,15.27,3.37,15.78,1.39
